year,species,vessel,conf,weight,count
2021,Sea star,1,1,0.000666911,
2021,Sea star,1,1,0.005513524,
2021,Sea star,1,1,1.9951E-06,
2021,Sea star,1,1,0.001370331,
2021,Sea star,1,1,0.025649996,
2021,Smelt (Family Osmeridae),1,1,0.03573,
2021,Snails,1,1,0.00769,
2021,Sponge unidentified,1,1,0.006996591,
2021,Sponge unidentified,1,1,0.019619981,
2021,Sponge unidentified,1,1,0.000809699,
2021,Sponge unidentified,1,1,0.001663724,
2021,Squid,1,1,0.948,
2021,Squid,1,1,0.02026,
2021,Squid,1,1,0.00303,
2021,Squid,1,1,0.26111,
2021,Squid,1,1,0.00468,
2021,Squid,1,1,0.01935,
2021,Squid,1,1,0.13072,
2021,urchins dollars cucumbers,1,1,7.38746E-05,
2021,urchins dollars cucumbers,1,1,0.017337179,
2021,urchins dollars cucumbers,1,1,0.00169984,
2021,urchins dollars cucumbers,1,1,0.010289997,
2021,urchins dollars cucumbers,1,1,8.5493E-06,
2021,urchins dollars cucumbers,1,1,0.003459288,
2021,urchins dollars cucumbers,1,1,1.75667E-05,
2021,urchins dollars cucumbers,1,1,0.001900004,
2021,Corals Bryozoans - Corals Bryozoans Unidentified,1,1,0.00097999,
2021,Corals Bryozoans - Corals Bryozoans Unidentified,1,1,0.224539985,
2021,Corals Bryozoans - Corals Bryozoans Unidentified,1,1,0.017189992,
2021,Giant Grenadier,1,1,3.49341,
2021,Greenlings,1,1,0.001442824,
2021,Greenlings,1,1,0.127519981,
2021,Greenlings,1,1,0.001654749,
2021,Greenlings,1,1,0.004879264,
2021,Greenlings,1,1,0.027550001,
2021,Greenlings,1,1,0.030863179,
2021,Invertebrate unidentified,1,1,6.57525E-05,
2021,Invertebrate unidentified,1,1,7.54104E-05,
2021,Invertebrate unidentified,1,1,0.000222358,
2021,Invertebrate unidentified,1,1,0.0014065,
2021,Lanternfishes (myctophidae),1,1,0.00273,
2021,Misc fish,1,1,0.002083253,
2021,Misc fish,1,1,1.494790005,
2021,Misc fish,1,1,1.152590016,
2021,Misc fish,1,1,0.002389246,
2021,Misc fish,1,1,0.007045032,
2021,Misc fish,1,1,4.774429982,
2021,Misc fish,1,1,0.044562482,
2021,Misc fish,1,1,0.127219997,
2021,Pandalid shrimp,1,1,0.00552,
2021,Pandalid shrimp,1,1,0.000630003,
2021,Sculpin,1,1,1.65342,
2021,Sculpin,1,1,0.59731,
2021,Sculpin,1,1,0.84206,
2021,Sculpin,1,1,0.28165,
2021,Sculpin,1,1,0.52954,
2021,Sculpin,1,1,0.24252,
2021,Scypho jellies,1,1,0.00044949,
2021,Scypho jellies,1,1,0.169910006,
2021,Scypho jellies,1,1,0.136690006,
2021,Scypho jellies,1,1,0.000515512,
2021,Scypho jellies,1,1,0.00152006,
2021,Scypho jellies,1,1,0.009614948,
2021,Scypho jellies,1,1,0.037119997,
2021,Sea anemone unidentified,1,1,0.000926839,
2021,Sea anemone unidentified,1,1,0.001062975,
2021,Sea anemone unidentified,1,1,0.003134333,
2021,Sea anemone unidentified,1,1,0.019825835,
2021,Sea star,1,1,0.000656031,
2021,Sea star,1,1,0.02323999,
2021,Sea star,1,1,0.027479996,
2021,Sea star,1,1,0.00075239,
2021,Sea star,1,1,0.00221853,
2021,Sea star,1,1,0.01820999,
2021,Sea star,1,1,0.014033037,
2021,Sea star,1,1,0.003650003,
2021,Smelt (Family Osmeridae),1,1,0.10908,
2021,Snails,1,1,0.001719997,
2021,Sponge unidentified,1,1,4.08621E-05,
2021,Sponge unidentified,1,1,0.000046864,
2021,Sponge unidentified,1,1,0.000138185,
2021,Sponge unidentified,1,1,0.689819981,
2021,Sponge unidentified,1,1,0.000874073,
2021,Squid,1,1,9.99032,
2021,Squid,1,1,0.12153,
2021,Squid,1,1,0.04634,
2021,Squid,1,1,0.6868,
2021,Squid,1,1,0.06496,
2021,State-managed Rockfish,1,1,0.026019484,
2021,State-managed Rockfish,1,1,0.029841281,
2021,State-managed Rockfish,1,1,0.087991276,
2021,State-managed Rockfish,1,1,3.110359982,
2021,State-managed Rockfish,1,1,0.556577954,
2021,urchins dollars cucumbers,1,1,0.011190012,
2021,urchins dollars cucumbers,1,1,0.000149996,
2021,Corals Bryozoans - Corals Bryozoans Unidentified,1,1,0.000919997,
2021,Misc crabs,1,1,0.000359984,
2021,Misc fish,1,1,0.926230003,
2021,Sculpin,1,1,0.76642,
2021,Sculpin,1,1,0.64674,
2021,Scypho jellies,1,1,0.17388002,
2021,Scypho jellies,1,1,0.009860016,
2021,Sea star,1,1,0.046690006,
2021,Sea star,1,1,0.007849996,
2021,Snails,1,1,0.002349998,
2021,Sponge unidentified,1,1,0.290219991,
2021,Squid,1,1,3.85252,
2021,urchins dollars cucumbers,1,1,0.006900015,
2021,urchins dollars cucumbers,1,1,0.001970008,
2021,Benthic urochordata,1,1,0.001707573,
2021,Benthic urochordata,1,1,2.24443E-05,
2021,Benthic urochordata,1,1,0.006419993,
2021,Corals Bryozoans - Corals Bryozoans Unidentified,1,1,0.002378747,
2021,Corals Bryozoans - Corals Bryozoans Unidentified,1,1,3.12662E-05,
2021,Giant Grenadier,1,1,0.17904,
2021,Greenlings,1,1,0.266368858,
2021,Greenlings,1,1,0.003501145,
2021,Invertebrate unidentified,1,1,0.003503956,
2021,Invertebrate unidentified,1,1,4.60559E-05,
2021,Misc fish,1,1,3.737474758,
2021,Misc fish,1,1,0.049125261,
2021,Misc fish,1,1,0.144529999,
2021,Sculpin,1,1,0.1796,
2021,Sculpin,1,1,0.1583,
2021,Scypho jellies,1,1,0.073592708,
2021,Scypho jellies,1,1,0.0009673,
2021,Sea anemone unidentified,1,1,0.004530441,
2021,Sea anemone unidentified,1,1,0.000059548,
2021,Sea pens whips,1,1,0.000419998,
2021,Sea star,1,1,0.050594969,
2021,Sea star,1,1,0.000665019,
2021,Sea star,1,1,0.000400004,
2021,Snails,1,1,1.10179,
2021,Sponge unidentified,1,1,0.072329327,
2021,Sponge unidentified,1,1,0.000950695,
2021,Sponge unidentified,1,1,0.002600005,
2021,Squid,1,1,0.51738,
2021,Squid,1,1,0.02888,
2021,Squid,1,1,0.0375,
2021,Squid,1,1,0.08898,
2021,State-managed Rockfish,1,1,0.093362836,
2021,State-managed Rockfish,1,1,0.001227158,
2021,State-managed Rockfish,1,1,0.136129994,
2021,Brittle star unidentified,1,1,0.000130003,
2021,Giant Grenadier,1,1,2.14998,
2021,Greenlings,1,1,0.257739983,
2021,Greenlings,1,1,0.130939995,
2021,Invertebrate unidentified,1,1,0.003650012,
2021,Misc fish,1,1,8.017439987,
2021,Misc fish,1,1,1.623599996,
2021,Sculpin,1,1,0.11187,
2021,Sculpin,1,1,0.24244,
2021,Scypho jellies,1,1,0.000520012,
2021,Sea star,1,1,0.015839994,
2021,Snails,1,1,0.001219995,
2021,Sponge unidentified,1,1,0.025399991,
2021,Sponge unidentified,1,1,0.005320003,
2021,Squid,1,1,0.15121,
2021,Squid,1,1,0.18993,
2021,State-managed Rockfish,1,1,0.619489991,
2021,urchins dollars cucumbers,1,1,0.002069979,
2021,Greenlings,1,1,0.099250002,
2021,Misc fish,1,1,1.318849993,
2021,Sculpin,1,1,0.04429,
2021,Scypho jellies,1,1,0.042510006,
2021,Sea anemone unidentified,1,1,0.018959995,
2021,Sea star,1,1,0.008500001,
2021,Snails,1,1,0.005320004,
2021,Sponge unidentified,1,1,0.008140008,
2021,Squid,1,1,0.15861,
2021,State-managed Rockfish,1,1,1.50002,
2021,urchins dollars cucumbers,1,1,0.001630006,
2021,Greenlings,1,1,0.214419996,
2021,Misc crustaceans,1,1,0.000149993,
2021,Misc fish,1,1,1.722899991,
2021,Pandalid shrimp,1,1,0.000290005,
2021,Sculpin,1,1,0.26677,
2021,Scypho jellies,1,1,0.04679999,
2021,Sea anemone unidentified,1,1,0.004589988,
2021,Sea star,1,1,0.002059999,
2021,Sponge unidentified,1,1,0.004670013,
2021,Squid,1,1,0.19209,
2021,State-managed Rockfish,1,1,0.410740002,
2021,urchins dollars cucumbers,1,1,0.001180005,
2021,Corals Bryozoans - Corals Bryozoans Unidentified,1,1,0.000700002,
2021,Greenlings,1,1,0.013878806,
2021,Greenlings,1,1,0.190080005,
2021,Misc fish,1,1,0.464095956,
2021,Misc fish,1,1,2.115080009,
2021,Pandalid shrimp,1,1,0.004291351,
2021,Sculpin,1,1,0.18845,
2021,Sculpin,1,1,0.34836,
2021,Scypho jellies,1,1,0.079647883,
2021,Scypho jellies,1,1,0.017000416,
2021,Scypho jellies,1,1,0.028409993,
2021,Sea star,1,1,0.022424718,
2021,Smelt (Family Osmeridae),1,1,0.01139,
2021,Sponge unidentified,1,1,0.000279997,
2021,Squid,1,1,0.13682,
2021,Squid,1,1,0.18505,
2021,State-managed Rockfish,1,1,1.637090008,
2021,urchins dollars cucumbers,1,1,0.00425714,
2021,Benthic urochordata,1,1,0.00224961,
2021,Brittle star unidentified,1,1,0.000227231,
2021,Corals Bryozoans - Corals Bryozoans Unidentified,1,1,0.00015338,
2021,Corals Bryozoans - Corals Bryozoans Unidentified,1,1,0.031696358,
2021,Giant Grenadier,1,1,0.51894,
2021,Giant Grenadier,1,1,0.17175,
2021,Greenlings,1,1,0.125534561,
2021,Misc crabs,1,1,0.009257611,
2021,Misc crustaceans,1,1,0.002669985,
2021,Misc fish,1,1,0.445700324,
2021,Misc fish,1,1,1.187661987,
2021,Pandalid shrimp,1,1,0.003113096,
2021,Sculpin,1,1,0.8828,
2021,Sculpin,1,1,0.198561484,
2021,Scypho jellies,1,1,0.03214778,
2021,Scypho jellies,1,1,0.036668631,
2021,Scypho jellies,1,1,0.04599744,
2021,Sea anemone unidentified,1,1,0.243640892,
2021,Sea star,1,1,0.00176106,
2021,Sea star,1,1,0.004731897,
2021,Sponge unidentified,1,1,0.001800824,
2021,Sponge unidentified,1,1,0.002826333,
2021,Squid,1,1,1.27086,
2021,Squid,1,1,0.12938,
2021,State-managed Rockfish,1,1,0.183325834,
2021,State-managed Rockfish,1,1,1.182422038,
2021,urchins dollars cucumbers,1,1,0.00463555,
2021,Bivalves,1,1,0.000399996,
2021,Corals Bryozoans - Corals Bryozoans Unidentified,1,1,0.002199995,
2021,Giant Grenadier,1,1,0.528200912,
2021,Greenlings,1,1,0.170289997,
2021,Misc crabs,1,1,0.002479997,
2021,Misc crustaceans,1,1,0.000496063,
2021,Misc crustaceans,1,1,0.000570005,
2021,Misc fish,1,1,1.385244584,
2021,Misc fish,1,1,0.303128621,
2021,Misc fish,1,1,0.341619995,
2021,Pandalid shrimp,1,1,0.000248028,
2021,Pandalid shrimp,1,1,5.99975E-05,
2021,Sculpin,1,1,0.207059134,
2021,Sculpin,1,1,0.015422141,
2021,Sculpin,1,1,0.1843,
2021,Sculpin,1,1,0.00109,
2021,Scypho jellies,1,1,0.002912724,
2021,Scypho jellies,1,1,0.017656696,
2021,Scypho jellies,1,1,0.019969997,
2021,Sea anemone unidentified,1,1,0.003234479,
2021,Sea anemone unidentified,1,1,0.346519997,
2021,Sea star,1,1,0.000168833,
2021,Sea star,1,1,0.000949994,
2021,Snails,1,1,0.001470004,
2021,Sponge unidentified,1,1,0.003240001,
2021,Squid,1,1,0.014116512,
2021,Squid,1,1,0.002267962,
2021,State-managed Rockfish,1,1,0.071863078,
2021,State-managed Rockfish,1,1,0.055840003,
2021,urchins dollars cucumbers,1,1,0.002099997,
2021,Corals Bryozoans - Corals Bryozoans Unidentified,1,1,0.005899996,
2021,Giant Grenadier,1,1,7.37787202,
2021,Greenlings,1,1,0.16738999,
2021,Misc fish,1,1,11.8681668,
2021,Misc fish,1,1,0.954029987,
2021,Sculpin,1,1,0.012392131,
2021,Sculpin,1,1,1.02129,
2021,Scypho jellies,1,1,0.084459989,
2021,Sea anemone unidentified,1,1,0.045178971,
2021,Sea anemone unidentified,1,1,0.602379988,
2021,Sea star,1,1,0.002358241,
2021,Sea star,1,1,0.011369992,
2021,Sponge unidentified,1,1,0.002459994,
2021,Squid,1,1,0.197178416,
2021,Squid,1,1,0.78782,
2021,State-managed Rockfish,1,1,1.033280006,
2021,urchins dollars cucumbers,1,1,0.000560009,
2021,Eelpouts,1,1,0.099537197,
2021,Greenlings,1,1,0.021289714,
2021,Greenlings,1,1,0.06834,
2021,Gunnels,1,1,0.002993452,
2021,Invertebrate unidentified,1,1,0.033014346,
2021,Misc fish,1,1,1.014372663,
2021,Misc fish,1,1,0.403222936,
2021,Misc fish,1,1,0.164699997,
2021,Sculpin,1,1,0.025439663,
2021,Sculpin,1,1,0.197453612,
2021,Sculpin,1,1,0.023133211,
2021,Sculpin,1,1,0.67765,
2021,Scypho jellies,1,1,0.018559181,
2021,Scypho jellies,1,1,0.009989997,
2021,Sea anemone unidentified,1,1,0.029679997,
2021,Squid,1,1,0.032420108,
2021,Squid,1,1,0.0124,
2021,State-managed Rockfish,1,1,0.230190002,
2021,urchins dollars cucumbers,1,1,0.00584,
2021,Corals Bryozoans - Corals Bryozoans Unidentified,1,1,0.000239996,
2021,Giant Grenadier,1,1,3.62579,
2021,Greenlings,1,1,0.149449997,
2021,Invertebrate unidentified,1,1,0.007769401,
2021,Misc fish,1,1,0.094892099,
2021,Misc fish,1,1,1.675400003,
2021,Sculpin,1,1,0.56726,
2021,Scypho jellies,1,1,0.004367608,
2021,Scypho jellies,1,1,0.020679998,
2021,Sea anemone unidentified,1,1,0.215279998,
2021,Sea star,1,1,0.000230001,
2021,Squid,1,1,0.65698,
2021,State-managed Rockfish,1,1,0.18291,
2021,Corals Bryozoans - Corals Bryozoans Unidentified,1,1,0.002969999,
2021,Greenlings,1,1,0.00962,
2021,Misc fish,1,1,0.070480001,
2021,Sculpin,1,1,0.01873,
2021,Sea anemone unidentified,1,1,0.010520001,
2021,Squid,1,1,0.01486,
2021,State-managed Rockfish,1,1,0.19506,
2021,Scypho jellies,1,1,0.002924761,
2021,Scypho jellies,1,1,0.021530287,
2021,Scypho jellies,1,1,0.000581433,
2021,Scypho jellies,1,1,0.002367568,
2021,Sea star,1,1,0.039885066,
2021,Squid,1,1,0.015654921,
2021,Squid,1,1,0.002721554,
2021,Giant Grenadier,1,1,7.153154037,
2021,Misc fish,1,1,5.032042568,
2021,Misc fish,1,1,2.521194734,
2021,Misc fish,1,1,0.034247955,
2021,Sculpin,1,1,0.001991172,
2021,Sculpin,1,1,0.041730498,
2021,Scypho jellies,1,1,0.061479432,
2021,Scypho jellies,1,1,0.000376921,
2021,Scypho jellies,1,1,0.002617872,
2021,Scypho jellies,1,1,0.020745117,
2021,Sea anemone unidentified,1,1,0.014175752,
2021,Sea anemone unidentified,1,1,0.016842587,
2021,Sea anemone unidentified,1,1,4.52874E-05,
2021,Sea star,1,1,9.03294E-05,
2021,Smelt (Family Osmeridae),1,1,0.004082331,
2021,Squid,1,1,0.03522438,
2021,Squid,1,1,4.27185E-05,
2021,Squid,1,1,0.011793402,
2021,Squid,1,1,0.00771107,
2021,Squid,1,1,0.075296333,
2021,Squid,1,1,0.030390689,
2021,urchins dollars cucumbers,1,1,3.96939E-05,
2021,Giant Grenadier,1,1,5.901628394,
2021,Grenadier - Rattail Grenadier Unidentified,1,1,0.109769354,
2021,Misc fish,1,1,1.352353068,
2021,Misc fish,1,1,0.327116032,
2021,Misc fish,1,1,0.906811387,
2021,Sculpin,1,1,0.81967758,
2021,Sculpin,1,1,0.015422141,
2021,Scypho jellies,1,1,0.046780793,
2021,Scypho jellies,1,1,0.006281246,
2021,Scypho jellies,1,1,0.00087006,
2021,Scypho jellies,1,1,0.003919756,
2021,Sea anemone unidentified,1,1,0.030468921,
2021,Sea star,1,1,0.004932614,
2021,Smelt (Family Osmeridae),1,1,0.00181437,
2021,Squid,1,1,0.004082331,
2021,Squid,1,1,0.043399115,
2021,Squid,1,1,0.060781378,
2021,Squid,1,1,0.021318841,
2021,Squid,1,1,0.089811289,
2021,urchins dollars cucumbers,1,1,0.010678799,
2021,Grenadier - Rattail Grenadier Unidentified,1,1,0.022226026,
2021,Grenadier - Rattail Grenadier Unidentified,1,1,0.057606231,
2021,Squid,1,1,0.073028372,
2021,Squid,1,1,0.081646627,
2020,Brittle star unidentified,1,1,0.000927606,
2020,Eulachon,1,1,0.00198,
2020,Giant Grenadier,1,1,1.647907299,
2020,Giant Grenadier,1,1,27.96060823,
2020,Giant Grenadier,1,1,2.67711,
2020,Lanternfishes (myctophidae),1,1,0.00034,
2020,Misc fish,1,1,0.289656161,
2020,Misc fish,1,1,2.078678833,
2020,Pandalid shrimp,1,1,0.000677153,
2020,Pandalid shrimp,1,1,0.000985881,
2020,Pandalid shrimp,1,1,0.001467598,
2020,Sea anemone unidentified,1,1,0.000389306,
2020,Sea pens whips,1,1,0.000449897,
2020,Sea star,1,1,0.008759854,
2020,Sponge unidentified,1,1,0.000333946,
2020,Squid,1,1,0.004535924,
2020,Squid,1,1,0.03884,
2020,Squid,1,1,0.002267962,
2020,urchins dollars cucumbers,1,1,0.000353372,
2020,Brittle star unidentified,1,1,0.00128357,
2020,Giant Grenadier,1,1,39.15812025,
2020,Greenlings,1,1,0.147739999,
2020,Misc crabs,1,1,0.001070021,
2020,Misc fish,1,1,4.376120024,
2020,Misc fish,1,1,0.677550545,
2020,Other osmerids,1,1,0.00507,
2020,Pandalid shrimp,1,1,0.021520003,
2020,Sea pens whips,1,1,0.000622531,
2020,Sea star,1,1,0.022689985,
2020,Sponge unidentified,1,1,0.001909996,
2020,Sponge unidentified,1,1,0.000462085,
2020,Squid,1,1,0.05972,
2020,Squid,1,1,0.006350293,
2020,Squid,1,1,0.008618255,
2020,State-managed Rockfish,1,1,0.085250005,
2020,urchins dollars cucumbers,1,1,0.012200015,
2020,Benthic urochordata,1,1,0.005657524,
2020,Brittle star unidentified,1,1,0.002446829,
2020,Brittle star unidentified,1,1,0.000779356,
2020,Brittle star unidentified,1,1,0.000468922,
2020,Capelin,1,1,0.001360777,
2020,Corals Bryozoans - Corals Bryozoans Unidentified,1,1,0.000411604,
2020,Corals Bryozoans - Corals Bryozoans Unidentified,1,1,0.000355287,
2020,Corals Bryozoans - Corals Bryozoans Unidentified,1,1,0.000178391,
2020,Giant Grenadier,1,1,1.839657762,
2020,Giant Grenadier,1,1,5.341155153,
2020,Giant Grenadier,1,1,28.7929379,
2020,Giant Grenadier,1,1,6.938761932,
2020,Giant Grenadier,1,1,18.25260788,
2020,Greenlings,1,1,0.004003029,
2020,Greenlings,1,1,0.046217671,
2020,Grenadier - Rattail Grenadier Unidentified,1,1,0.001814369,
2020,Grenadier - Rattail Grenadier Unidentified,1,1,0.000907185,
2020,Grenadier - Rattail Grenadier Unidentified,1,1,0.002267962,
2020,Misc crabs,1,1,0.002700097,
2020,Misc fish,1,1,2.645409407,
2020,Misc fish,1,1,0.74827902,
2020,Misc fish,1,1,1.023363629,
2020,Misc fish,1,1,0.696466498,
2020,Misc fish,1,1,0.602187283,
2020,Misc fish,1,1,3.051887804,
2020,Misc fish,1,1,1.146530592,
2020,Misc fish,1,1,1.746683825,
2020,Misc fish,1,1,0.006707263,
2020,Pandalid shrimp,1,1,0.006362738,
2020,Pandalid shrimp,1,1,0.000838568,
2020,Pandalid shrimp,1,1,0.000547275,
2020,Scypho jellies,1,1,0.022310524,
2020,Scypho jellies,1,1,0.004666329,
2020,Scypho jellies,1,1,0.001271359,
2020,Scypho jellies,1,1,0.009669467,
2020,Scypho jellies,1,1,0.001087335,
2020,Sea anemone unidentified,1,1,7.90161E-05,
2020,Sea anemone unidentified,1,1,0.007412601,
2020,Sea anemone unidentified,1,1,0.027472678,
2020,Sea pens whips,1,1,0.000287365,
2020,Sea star,1,1,0.013642407,
2020,Sea star,1,1,7.90161E-05,
2020,Sea star,1,1,0.001948853,
2020,Sea star,1,1,2.56083E-05,
2020,Sea star,1,1,0.003407597,
2020,Sea star,1,1,0.006432303,
2020,Sea star,1,1,9.72672E-05,
2020,Snails,1,1,7.90161E-05,
2020,Snails,1,1,0.00000871,
2020,Sponge unidentified,1,1,0.000672245,
2020,Squid,1,1,0.000490882,
2020,Squid,1,1,0.093567692,
2020,Squid,1,1,0.006350293,
2020,Squid,1,1,0.056280885,
2020,Squid,1,1,0.001360777,
2020,Squid,1,1,0.004989516,
2020,Squid,1,1,0.003474389,
2020,Squid,1,1,0.00181437,
2020,Squid,1,1,0.003175147,
2020,Squid,1,1,5.82361E-05,
2020,Squid,1,1,0.004082331,
2020,Squid,1,1,9.647E-07,
2020,urchins dollars cucumbers,1,1,0.009670985,
2020,urchins dollars cucumbers,1,1,7.90161E-05,
2020,urchins dollars cucumbers,1,1,0.000211782,
2020,urchins dollars cucumbers,1,1,2.56083E-05,
2020,urchins dollars cucumbers,1,1,0.003589011,
2020,Benthic urochordata,1,1,0.022544481,
2020,Brittle star unidentified,1,1,0.000286407,
2020,Brittle star unidentified,1,1,0.002143783,
2020,Corals Bryozoans - Corals Bryozoans Unidentified,1,1,0.000256771,
2020,Corals Bryozoans - Corals Bryozoans Unidentified,1,1,0.003461091,
2020,Giant Grenadier,1,1,3.690927871,
2020,Giant Grenadier,1,1,10.63424893,
2020,Giant Grenadier,1,1,8.327373194,
2020,Giant Grenadier,1,1,80.45303277,
2020,Greenlings,1,1,0.203438931,
2020,Grenadier - Rattail Grenadier Unidentified,1,1,0.00771107,
2020,Misc crabs,1,1,0.016077637,
2020,Misc fish,1,1,1.867063727,
2020,Misc fish,1,1,0.255795173,
2020,Misc fish,1,1,0.081852358,
2020,Misc fish,1,1,0.012492196,
2020,Misc fish,1,1,0.349448899,
2020,Pandalid shrimp,1,1,0.010788303,
2020,Pandalid shrimp,1,1,0.011144811,
2020,Scypho jellies,1,1,0.000215519,
2020,Scypho jellies,1,1,0.005076208,
2020,Scypho jellies,1,1,0.009333903,
2020,Scypho jellies,1,1,0.075731235,
2020,Sea anemone unidentified,1,1,0.001886257,
2020,Sea anemone unidentified,1,1,0.041190395,
2020,Sea anemone unidentified,1,1,0.001722799,
2020,Sea pens whips,1,1,0.001509068,
2020,Sea star,1,1,0.036985759,
2020,Sea star,1,1,0.035433679,
2020,Sea star,1,1,7.28697E-05,
2020,Sea star,1,1,0.006994693,
2020,Sea star,1,1,0.008306368,
2020,Sea star,1,1,0.000181161,
2020,Snails,1,1,0.00362438,
2020,Sponge unidentified,1,1,0.000357983,
2020,Sponge unidentified,1,1,0.004533681,
2020,Squid,1,1,0.11063,
2020,Squid,1,1,0.020945222,
2020,Squid,1,1,0.000071991,
2020,Squid,1,1,0.009071847,
2020,Squid,1,1,0.051790634,
2020,Squid,1,1,0.019504472,
2020,Squid,1,1,1.8051E-06,
2020,Squid,1,1,0.009071847,
2020,Squid,1,1,0.001360777,
2020,Squid,1,1,0.006803886,
2020,urchins dollars cucumbers,1,1,0.158741314,
2020,Corals Bryozoans - Corals Bryozoans Unidentified,1,1,0.000895302,
2020,Giant Grenadier,1,1,3.678712998,
2020,Giant Grenadier,1,1,1.529312695,
2020,Giant Grenadier,1,1,4.371841019,
2020,Misc fish,1,1,0.326116087,
2020,Misc fish,1,1,0.008063057,
2020,Misc fish,1,1,2.482786677,
2020,Misc fish,1,1,0.339766869,
2020,Misc fish,1,1,1.016741991,
2020,Misc fish,1,1,0.552784639,
2020,Misc fish,1,1,1.371323946,
2020,Pandalid shrimp,1,1,0.005887837,
2020,Scypho jellies,1,1,0.01666169,
2020,Scypho jellies,1,1,0.014377894,
2020,Scypho jellies,1,1,0.024823222,
2020,Scypho jellies,1,1,0.257075303,
2020,Sea anemone unidentified,1,1,0.001162395,
2020,Sea anemone unidentified,1,1,0.002966212,
2020,Sea star,1,1,0.008276531,
2020,Squid,1,1,0.013792662,
2020,Squid,1,1,0.001221105,
2020,Squid,1,1,0.011139751,
2020,Squid,1,1,0.043091275,
2020,Squid,1,1,0.000453592,
2020,Squid,1,1,0.000453592,
2020,Squid,1,1,0.016782918,
2020,State-managed Rockfish,1,1,0.078917591,
2020,Corals Bryozoans - Corals Bryozoans Unidentified,1,1,0.001227074,
2020,Corals Bryozoans - Corals Bryozoans Unidentified,1,1,0.003606629,
2020,Giant Grenadier,1,1,20.38111547,
2020,Greenlings,1,1,0.051059999,
2020,Grenadier - Rattail Grenadier Unidentified,1,1,0.002267962,
2020,Grenadier - Rattail Grenadier Unidentified,1,1,0.043544868,
2020,Misc crabs,1,1,0.0012553,
2020,Misc crustaceans,1,1,0.004080312,
2020,Misc fish,1,1,0.893293552,
2020,Misc fish,1,1,0.340490012,
2020,Misc fish,1,1,0.351017183,
2020,Misc fish,1,1,0.021292811,
2020,Misc fish,1,1,0.011715165,
2020,Other osmerids,1,1,0.00046025,
2020,Pandalid shrimp,1,1,0.002144437,
2020,Pandalid shrimp,1,1,0.002510015,
2020,Scypho jellies,1,1,0.001568929,
2020,Scypho jellies,1,1,0.024494186,
2020,Scypho jellies,1,1,0.001485825,
2020,Sea anemone unidentified,1,1,0.010813188,
2020,Sea star,1,1,0.000572373,
2020,Sea star,1,1,0.01969999,
2020,Sea star,1,1,0.017831748,
2020,Sea star,1,1,0.000905009,
2020,Snails,1,1,0.001580008,
2020,Snails,1,1,0.004990895,
2020,Sponge unidentified,1,1,5.01812E-05,
2020,Sponge unidentified,1,1,0.001900002,
2020,Squid,1,1,0.000907185,
2020,Squid,1,1,0.018597287,
2020,State-managed Rockfish,1,1,0.330040001,
2020,urchins dollars cucumbers,1,1,0.000471227,
2020,urchins dollars cucumbers,1,1,0.000689988,
2020,Bivalves,1,1,3.02114E-05,
2020,Corals Bryozoans - Corals Bryozoans Unidentified,1,1,0.000210931,
2020,Giant Grenadier,1,1,23.48584657,
2020,Lanternfishes (myctophidae),1,1,0.00393,
2020,Misc crabs,1,1,0.001203809,
2020,Misc crabs,1,1,0.000217464,
2020,Misc crabs,1,1,0.002036226,
2020,Misc fish,1,1,0.405564012,
2020,Misc fish,1,1,1.159137667,
2020,Misc fish,1,1,0.133532348,
2020,Misc fish,1,1,0.365966034,
2020,Misc fish,1,1,0.078414008,
2020,Misc fish,1,1,0.686005983,
2020,Misc fish,1,1,1.965841402,
2020,Misc fish,1,1,0.160225313,
2020,Pandalid shrimp,1,1,0.014694497,
2020,Pandalid shrimp,1,1,0.000203312,
2020,Pandalid shrimp,1,1,0.02485554,
2020,Pandalid shrimp,1,1,0.005091719,
2020,Scypho jellies,1,1,0.00060189,
2020,Scypho jellies,1,1,0.03699787,
2020,Scypho jellies,1,1,0.004262145,
2020,Scypho jellies,1,1,0.005127766,
2020,Scypho jellies,1,1,0.001018089,
2020,Sea star,1,1,0.016407299,
2020,Sea star,1,1,0.000186436,
2020,Sea star,1,1,0.027752721,
2020,Sea star,1,1,0.016788403,
2020,Squid,1,1,0.13819,
2020,Squid,1,1,0.000453592,
2020,State-managed Rockfish,1,1,0.067763614,
2020,State-managed Rockfish,1,1,0.00780635,
2020,urchins dollars cucumbers,1,1,0.127398002,
2020,urchins dollars cucumbers,1,1,0.002743886,
2020,urchins dollars cucumbers,1,1,0.000316095,
2020,urchins dollars cucumbers,1,1,0.000201176,
2020,urchins dollars cucumbers,1,1,0.21549198,
2020,Bivalves,1,1,0.000130677,
2020,Bristlemouths,1,1,0.00077,
2020,Brittle star unidentified,1,1,0.000414296,
2020,Brittle star unidentified,1,1,0.000358176,
2020,Brittle star unidentified,1,1,0.000603496,
2020,Brittle star unidentified,1,1,4.40176E-05,
2020,Giant Grenadier,1,1,2.30101,
2020,Hermit crab unidentified,1,1,0.000169392,
2020,Hermit crab unidentified,1,1,0.000500605,
2020,Lanternfishes (myctophidae),1,1,0.00077,
2020,Misc crabs,1,1,0.003509882,
2020,Misc crabs,1,1,0.003034435,
2020,Misc crabs,1,1,0.005112773,
2020,Misc crabs,1,1,0.000372914,
2020,Misc fish,1,1,0.895194425,
