year,performance,specimen_type,join_key,haul_join,port_join,species,fmp_gear,fmp_area,fmp_subarea,age,length,weight,gear_type,haul_seq
2010,1,1,13471004131000000046,13471004131000000046,NA,303,TRW,GOA,CG,14,34,NA,1,46
2010,1,1,13596000528000000724,13596000528000000724,NA,303,TRW,GOA,WG,25,38,NA,1,724
2010,1,1,13853002781000000074,13853002781000000074,NA,303,TRW,GOA,CG,14,38,NA,2,74
2010,1,1,13529006182000000126,13529006182000000126,NA,303,TRW,GOA,CG,14,38,NA,1,126
2010,1,1,13596000528000000712,13596000528000000712,NA,303,TRW,GOA,WG,25,45,NA,1,712
2010,1,1,13596000528000000712,13596000528000000712,NA,303,TRW,GOA,WG,13,38,NA,1,712
2010,3,1,13507000410000000010,13507000410000000010,NA,303,TRW,GOA,CG,12,39,NA,1,10
2010,1,1,13529006182000000102,13529006182000000102,NA,303,TRW,GOA,CG,27,40,NA,1,102
2010,1,1,13484003835000000442,13484003835000000442,NA,303,TRW,GOA,CG,12,36,NA,1,442
2010,1,1,13484003835000000442,13484003835000000442,NA,303,TRW,GOA,CG,19,41,NA,1,442
2010,1,1,13484003835000000442,13484003835000000442,NA,303,TRW,GOA,CG,13,38,NA,1,442
2010,1,1,13501001043000130049,13501001043000130049,NA,303,TRW,GOA,WY,15,37,NA,2,130049
2010,1,1,13650003819000000398,13650003819000000398,NA,303,TRW,GOA,CG,10,32,NA,1,398
2010,1,1,13525003367000001184,13525003367000001184,NA,303,TRW,GOA,WG,21,39,NA,1,1184
2010,3,1,13525003367000001208,13525003367000001208,NA,303,TRW,GOA,WG,20,41,NA,1,1208
2010,3,1,13525003367000001208,13525003367000001208,NA,303,TRW,GOA,WG,34,42,NA,1,1208
2010,1,1,13649004093000000474,13649004093000000474,NA,303,TRW,GOA,CG,11,36,NA,1,474
2010,1,1,13481002733000001010,13481002733000001010,NA,303,TRW,GOA,WG,13,30,NA,1,1010
2010,5,1,13652002800000001064,13652002800000001064,NA,303,TRW,GOA,CG,16,39,NA,1,1064
2010,1,1,13652002800000001174,13652002800000001174,NA,303,TRW,GOA,CG,17,39,NA,1,1174
2010,1,1,13440000005000000024,13440000005000000024,NA,303,TRW,GOA,CG,12,36,NA,1,24
2010,1,1,13440000005000000024,13440000005000000024,NA,303,TRW,GOA,CG,16,36,NA,1,24
2010,3,1,13525003367000001176,13525003367000001176,NA,303,TRW,GOA,WG,12,38,NA,1,1176
2010,3,1,13529006182000000052,13529006182000000052,NA,303,TRW,GOA,CG,14,37,NA,1,52
2010,4,1,13529006182000000186,13529006182000000186,NA,303,TRW,GOA,CG,33,39,NA,1,186
2010,5,1,13852000823000000074,13852000823000000074,NA,303,TRW,GOA,CG,11,35,NA,1,74
2010,5,1,13852000823000000074,13852000823000000074,NA,303,TRW,GOA,CG,13,36,NA,1,74
2010,1,1,13504001571000000036,13504001571000000036,NA,303,TRW,GOA,CG,14,38,NA,1,36
2010,1,1,13504001571000000036,13504001571000000036,NA,303,TRW,GOA,CG,13,39,NA,1,36
2010,9,1,13853002781000000076,13853002781000000076,NA,303,TRW,GOA,CG,10,36,NA,2,76
2010,9,1,13853002781000000076,13853002781000000076,NA,303,TRW,GOA,CG,14,34,NA,2,76
2010,9,1,13853002781000000076,13853002781000000076,NA,303,TRW,GOA,CG,8,34,NA,2,76
2010,1,1,13495000405000000034,13495000405000000034,NA,303,TRW,GOA,CG,15,37,NA,1,34
2010,1,1,13495000405000000034,13495000405000000034,NA,303,TRW,GOA,CG,12,34,NA,1,34
2010,1,1,13507000410000000026,13507000410000000026,NA,303,TRW,GOA,CG,17,43,NA,1,26
2010,1,1,13853002781000000062,13853002781000000062,NA,303,TRW,GOA,CG,13,36,NA,1,62
2010,1,1,13853002781000000062,13853002781000000062,NA,303,TRW,GOA,CG,11,35,NA,1,62
2010,1,1,13853002781000000062,13853002781000000062,NA,303,TRW,GOA,CG,11,36,NA,1,62
2010,2,1,13599001610000000608,13599001610000000608,NA,303,TRW,GOA,WG,22,36,NA,1,608
2010,2,1,13599001610000000608,13599001610000000608,NA,303,TRW,GOA,WG,39,42,NA,1,608
2010,1,1,13599001610000000614,13599001610000000614,NA,303,TRW,GOA,WG,15,37,NA,1,614
2010,1,1,13599001610000000614,13599001610000000614,NA,303,TRW,GOA,WG,26,39,NA,1,614
2010,1,1,13599001610000000614,13599001610000000614,NA,303,TRW,GOA,WG,33,41,NA,1,614
2010,1,1,13599001610000000614,13599001610000000614,NA,303,TRW,GOA,WG,32,42,NA,1,614
2010,1,1,13599001610000000614,13599001610000000614,NA,303,TRW,GOA,WG,35,43,NA,1,614
2010,5,1,13529006182000000100,13529006182000000100,NA,303,TRW,GOA,CG,44,40,NA,2,100
2010,5,1,13529006182000000100,13529006182000000100,NA,303,TRW,GOA,CG,28,40,NA,2,100
2010,5,1,13529006182000000100,13529006182000000100,NA,303,TRW,GOA,CG,12,36,NA,2,100
2010,1,1,13529006182000000090,13529006182000000090,NA,303,TRW,GOA,CG,23,39,NA,2,90
2010,1,1,13529006182000000092,13529006182000000092,NA,303,TRW,GOA,CG,21,37,NA,2,92
2010,1,1,13471004131000000116,13471004131000000116,NA,303,TRW,GOA,CG,28,39,NA,1,116
2010,1,1,13596000528000000760,13596000528000000760,NA,303,TRW,GOA,CG,9,34,NA,1,760
2010,1,1,13596000528000000760,13596000528000000760,NA,303,TRW,GOA,CG,12,35,NA,1,760
2010,1,1,13559000979000000054,13559000979000000054,NA,303,TRW,GOA,CG,12,38,NA,1,54
2010,1,1,13559000979000000054,13559000979000000054,NA,303,TRW,GOA,CG,11,36,NA,1,54
2010,1,1,13529006182000000008,13529006182000000008,NA,303,TRW,GOA,CG,12,37,NA,1,8
2010,1,1,13652002800000001026,13652002800000001026,NA,303,TRW,GOA,CG,34,40,NA,1,1026
2010,1,1,13652002800000001026,13652002800000001026,NA,303,TRW,GOA,CG,15,38,NA,1,1026
2010,1,1,13529001674000000028,13529001674000000028,NA,303,TRW,GOA,CG,11,37,NA,1,28
2010,1,1,13648004092000001088,13648004092000001088,NA,303,TRW,GOA,WG,27,43,NA,1,1088
2010,1,1,13874001235000000092,13874001235000000092,NA,303,TRW,GOA,CG,19,43,NA,1,92
2010,1,1,13648004092000001078,13648004092000001078,NA,303,TRW,GOA,WG,38,41,NA,1,1078
2010,1,1,13648004092000001078,13648004092000001078,NA,303,TRW,GOA,WG,31,41,NA,1,1078
2010,1,1,13650003819000000392,13650003819000000392,NA,303,TRW,GOA,CG,35,42,NA,1,392
2010,1,1,13650003819000000382,13650003819000000382,NA,303,TRW,GOA,CG,14,37,NA,1,382
2010,1,1,13652002800000000998,13652002800000000998,NA,303,TRW,GOA,CG,11,35,NA,1,998
2010,1,1,13652002800000001160,13652002800000001160,NA,303,TRW,GOA,CG,34,42,NA,1,1160
2010,1,1,13652002800000001108,13652002800000001108,NA,303,TRW,GOA,CG,25,40,NA,1,1108
2010,1,1,13760001674000000074,13760001674000000074,NA,303,TRW,GOA,CG,18,39,NA,1,74
2010,1,1,13529001674000000050,13529001674000000050,NA,303,TRW,GOA,CG,11,35,NA,1,50
2010,1,1,13529001674000000050,13529001674000000050,NA,303,TRW,GOA,CG,17,43,NA,1,50
2010,1,1,13648004092000001080,13648004092000001080,NA,303,TRW,GOA,WG,41,39,NA,1,1080
2010,1,1,13648004092000001080,13648004092000001080,NA,303,TRW,GOA,WG,9,33,NA,1,1080
2010,1,1,13504001571000000012,13504001571000000012,NA,303,TRW,GOA,CG,19,40,NA,1,12
2010,1,1,13652002800000001110,13652002800000001110,NA,303,TRW,GOA,CG,17,38,NA,1,1110
2010,1,1,13648004092000001048,13648004092000001048,NA,303,TRW,GOA,WG,9,34,NA,1,1048
2010,1,1,13815001879000001596,13815001879000001596,NA,303,TRW,GOA,CG,19,41,NA,1,1596
2010,1,1,13815001879000001596,13815001879000001596,NA,303,TRW,GOA,CG,16,38,NA,1,1596
2010,1,1,13504003402000000032,13504003402000000032,NA,303,TRW,GOA,CG,12,36,NA,1,32
2010,1,1,13504003402000000032,13504003402000000032,NA,303,TRW,GOA,CG,22,40,NA,1,32
2010,1,1,13529006182000000118,13529006182000000118,NA,303,TRW,GOA,CG,35,42,NA,1,118
2010,1,1,13596000528000000732,13596000528000000732,NA,303,TRW,GOA,WG,39,42,NA,1,732
2010,1,1,13529001674000000044,13529001674000000044,NA,303,TRW,GOA,CG,17,37,NA,1,44
2010,1,1,13471004131000000052,13471004131000000052,NA,303,TRW,GOA,CG,11,36,NA,1,52
2010,1,1,13504003402000000028,13504003402000000028,NA,303,TRW,GOA,CG,13,38,NA,1,28
2010,1,1,13650003819000000370,13650003819000000370,NA,303,TRW,GOA,WG,30,38,NA,1,370
2010,1,1,13650003819000000370,13650003819000000370,NA,303,TRW,GOA,WG,31,42,NA,1,370
2010,1,1,13661001879000000974,13661001879000000974,NA,303,TRW,GOA,CG,30,41,NA,1,974
2010,1,1,13648004092000001102,13648004092000001102,NA,303,TRW,GOA,WG,37,38,NA,1,1102
2010,1,1,13648004092000001090,13648004092000001090,NA,303,TRW,GOA,WG,9,33,NA,1,1090
2010,1,1,13648004092000001090,13648004092000001090,NA,303,TRW,GOA,WG,40,43,NA,1,1090
2010,1,1,13649004093000000412,13649004093000000412,NA,303,TRW,GOA,WG,21,40,NA,1,412
2010,1,1,13584003694000000662,13584003694000000662,NA,303,TRW,GOA,WG,12,36,NA,1,662
2010,1,1,13584003694000000662,13584003694000000662,NA,303,TRW,GOA,WG,26,39,NA,1,662
2010,1,1,13853002781000000078,13853002781000000078,NA,303,TRW,GOA,CG,12,34,NA,1,78
2010,1,1,13481002733000001030,13481002733000001030,NA,303,TRW,GOA,WG,26,37,NA,1,1030
2010,1,1,13481002733000001030,13481002733000001030,NA,303,TRW,GOA,WG,34,43,NA,1,1030
2010,1,1,13471004131000000044,13471004131000000044,NA,303,TRW,GOA,CG,13,33,NA,1,44
2010,1,1,13529006182000000110,13529006182000000110,NA,303,TRW,GOA,CG,20,39,NA,2,110
2010,1,1,13652002800000001012,13652002800000001012,NA,303,TRW,GOA,CG,20,40,NA,1,1012
2010,1,1,13652002800000001012,13652002800000001012,NA,303,TRW,GOA,CG,47,42,NA,1,1012
2010,1,1,13652002800000001012,13652002800000001012,NA,303,TRW,GOA,CG,22,38,NA,1,1012
2010,1,1,13481002733000001012,13481002733000001012,NA,303,TRW,GOA,WG,25,35,NA,1,1012
2010,1,1,13481002733000001012,13481002733000001012,NA,303,TRW,GOA,WG,34,40,NA,1,1012
2010,1,1,13481002733000001012,13481002733000001012,NA,303,TRW,GOA,WG,18,34,NA,1,1012
2010,1,1,13504003402000000024,13504003402000000024,NA,303,TRW,GOA,CG,13,39,NA,1,24
2010,1,1,13760001674000000084,13760001674000000084,NA,303,TRW,GOA,CG,16,41,NA,1,84
2010,3,1,13525003367000001204,13525003367000001204,NA,303,TRW,GOA,WG,13,36,NA,1,1204
2010,3,1,13525003367000001204,13525003367000001204,NA,303,TRW,GOA,WG,12,37,NA,1,1204
2010,1,1,13815001879000001588,13815001879000001588,NA,303,TRW,GOA,CG,13,36,NA,1,1588
2010,1,1,13815001879000001588,13815001879000001588,NA,303,TRW,GOA,CG,21,39,NA,1,1588
2010,1,1,13648004092000001110,13648004092000001110,NA,303,TRW,GOA,WG,26,39,NA,1,1110
2010,1,1,13649004093000000430,13649004093000000430,NA,303,TRW,GOA,CG,9,35,NA,1,430
2010,1,1,13646000405000000068,13646000405000000068,NA,303,TRW,GOA,CG,14,41,NA,1,68
2010,3,1,13852000823000000068,13852000823000000068,NA,303,TRW,GOA,CG,11,36,NA,1,68
2010,4,1,13723004131000000162,13723004131000000162,NA,303,TRW,GOA,CG,14,36,NA,1,162
2010,4,1,13723004131000000162,13723004131000000162,NA,303,TRW,GOA,CG,10,36,NA,1,162
2010,1,1,13529006182000000028,13529006182000000028,NA,303,TRW,GOA,CG,15,39,NA,1,28
2010,3,1,13559000979000000048,13559000979000000048,NA,303,TRW,GOA,CG,13,38,NA,1,48
2010,3,1,13559000979000000048,13559000979000000048,NA,303,TRW,GOA,CG,12,37,NA,1,48
2010,1,1,13471004131000000100,13471004131000000100,NA,303,TRW,GOA,CG,15,38,NA,1,100
2010,1,1,13504001571000000038,13504001571000000038,NA,303,TRW,GOA,CG,16,40,NA,1,38
2010,1,1,13831001235000000072,13831001235000000072,NA,303,TRW,GOA,CG,25,42,NA,1,72
2010,1,1,13529006182000000072,13529006182000000072,NA,303,TRW,GOA,CG,17,40,NA,1,72
2010,1,1,13495000405000000036,13495000405000000036,NA,303,TRW,GOA,CG,14,37,NA,1,36
2010,1,1,13495000405000000036,13495000405000000036,NA,303,TRW,GOA,CG,15,38,NA,1,36
2010,1,1,13495000405000000028,13495000405000000028,NA,303,TRW,GOA,CG,12,36,NA,1,28
2010,1,1,13495000405000000028,13495000405000000028,NA,303,TRW,GOA,CG,13,37,NA,1,28
2010,3,1,13529006182000000178,13529006182000000178,NA,303,TRW,GOA,CG,14,37,NA,1,178
2010,1,1,13596000528000000748,13596000528000000748,NA,303,TRW,GOA,WG,40,39,NA,1,748
2010,1,1,13596000528000000748,13596000528000000748,NA,303,TRW,GOA,WG,33,38,NA,1,748
2010,1,1,13596000528000000748,13596000528000000748,NA,303,TRW,GOA,WG,39,41,NA,1,748
2010,1,1,13596000528000000748,13596000528000000748,NA,303,TRW,GOA,WG,25,42,NA,1,748
2010,1,1,13650003819000000368,13650003819000000368,NA,303,TRW,GOA,WG,27,39,NA,1,368
2010,1,1,13661001879000001082,13661001879000001082,NA,303,TRW,GOA,CG,31,42,NA,1,1082
2010,1,1,13661001879000001112,13661001879000001112,NA,303,TRW,GOA,CG,33,40,NA,1,1112
2010,1,1,13615002134000000436,13615002134000000436,NA,303,TRW,GOA,WG,12,37,NA,1,436
2010,1,1,13615002134000000436,13615002134000000436,NA,303,TRW,GOA,WG,22,39,NA,1,436
2010,1,1,13707000993000000086,13707000993000000086,NA,303,TRW,GOA,CG,11,37,NA,1,86
2010,1,1,13707000993000000086,13707000993000000086,NA,303,TRW,GOA,CG,9,34,NA,1,86
2010,1,1,13760001674000000086,13760001674000000086,NA,303,TRW,GOA,CG,18,42,NA,1,86
2010,1,1,13615002134000000448,13615002134000000448,NA,303,TRW,GOA,WG,10,31,NA,1,448
2010,1,1,13615002134000000448,13615002134000000448,NA,303,TRW,GOA,WG,11,35,NA,1,448
2010,1,1,13615002134000000448,13615002134000000448,NA,303,TRW,GOA,WG,26,40,NA,1,448
2010,1,1,13615002134000000448,13615002134000000448,NA,303,TRW,GOA,WG,47,42,NA,1,448
2010,1,1,13525003367000001194,13525003367000001194,NA,303,TRW,GOA,WG,14,40,NA,1,1194
2010,1,1,13525003367000001194,13525003367000001194,NA,303,TRW,GOA,WG,16,40,NA,1,1194
2010,1,1,13525003367000001194,13525003367000001194,NA,303,TRW,GOA,WG,26,42,NA,1,1194
2012,3,1,15236003402000000030,15236003402000000030,NA,303,TRW,GOA,CG,23,41,NA,1,30
2012,1,1,15636002800000002868,15636002800000002868,NA,303,TRW,GOA,CG,13,38,NA,1,2868
2012,1,1,15636002800000003124,15636002800000003124,NA,303,TRW,GOA,CG,26,39,NA,1,3124
2012,1,1,15360001868000000104,15360001868000000104,NA,303,TRW,GOA,CG,15,37,NA,1,104
2012,1,1,15698001879000005348,15698001879000005348,NA,303,TRW,GOA,CG,13,37,NA,1,5348
2012,1,1,15636002800000002848,15636002800000002848,NA,303,TRW,GOA,CG,11,34,NA,1,2848
2012,1,1,15636002800000003068,15636002800000003068,NA,303,TRW,GOA,CG,17,38,NA,1,3068
2012,1,1,16082002781000149486,16082002781000149486,NA,303,TRW,GOA,CG,18,36,NA,1,149486
2012,1,1,15587004131000000058,15587004131000000058,NA,303,TRW,GOA,CG,17,40,NA,1,58
2012,1,1,15656003694000003266,15656003694000003266,NA,303,TRW,GOA,WG,19,42,NA,1,3266
2012,1,1,15357000405000000324,15357000405000000324,NA,303,TRW,GOA,CG,15,40,NA,1,324
2012,1,1,15337004635000004120,15337004635000004120,NA,303,TRW,GOA,WG,37,44,NA,1,4120
2012,1,1,15360001868000000206,15360001868000000206,NA,303,TRW,GOA,CG,11,35,NA,1,206
2012,1,1,15360001868000000206,15360001868000000206,NA,303,TRW,GOA,CG,20,39,NA,1,206
2012,1,1,15236003402000000012,15236003402000000012,NA,303,TRW,GOA,CG,16,38,NA,1,12
2012,1,1,15439002733000005614,15439002733000005614,NA,303,TRW,GOA,WG,34,41,NA,1,5614
2012,1,1,15359007079000000004,15359007079000000004,NA,303,TRW,GOA,CG,11,36,NA,1,4
2012,5,1,15587004131000000066,15587004131000000066,NA,303,TRW,GOA,CG,18,37,NA,1,66
2012,5,1,15587004131000000066,15587004131000000066,NA,303,TRW,GOA,CG,13,37,NA,1,66
2012,1,1,15656003694000003244,15656003694000003244,NA,303,TRW,GOA,WG,35,42,NA,1,3244
2012,1,1,15360006182000000136,15360006182000000136,NA,303,TRW,GOA,CG,15,39,NA,1,136
2012,1,1,15698001879000005128,15698001879000005128,NA,303,TRW,GOA,CG,18,38,NA,1,5128
2012,1,1,15698001879000005128,15698001879000005128,NA,303,TRW,GOA,CG,17,39,NA,1,5128
2012,1,1,15698001879000005128,15698001879000005128,NA,303,TRW,GOA,CG,17,39,NA,1,5128
2012,1,1,15920004093000002094,15920004093000002094,NA,303,TRW,GOA,CG,31,40,NA,1,2094
2012,1,1,15920004093000002094,15920004093000002094,NA,303,TRW,GOA,CG,20,40,NA,1,2094
2012,1,1,15636002800000002876,15636002800000002876,NA,303,TRW,GOA,CG,39,40,NA,1,2876
2012,1,1,15393002781000000148,15393002781000000148,NA,303,TRW,GOA,CG,14,38,NA,1,148
2012,1,1,15393002781000000148,15393002781000000148,NA,303,TRW,GOA,CG,17,40,NA,1,148
2012,1,1,15393002781000000148,15393002781000000148,NA,303,TRW,GOA,CG,19,38,NA,1,148
2012,1,1,15393002781000000148,15393002781000000148,NA,303,TRW,GOA,CG,15,41,NA,1,148
2012,1,1,15575006182000000088,15575006182000000088,NA,303,TRW,GOA,CG,26,42,NA,1,88
2012,1,1,15393002781000000168,15393002781000000168,NA,303,TRW,GOA,CG,17,38,NA,1,168
2012,1,1,15602002861000000264,15602002861000000264,NA,303,TRW,GOA,CG,17,38,NA,1,264
2012,4,1,15349002142000000100,15349002142000000100,NA,303,TRW,GOA,CG,13,36,NA,1,100
2012,1,1,15393001674000000266,15393001674000000266,NA,303,TRW,GOA,CG,14,36,NA,1,266
2012,1,1,15594004093000002050,15594004093000002050,NA,303,TRW,GOA,CG,12,36,NA,1,2050
2012,1,1,15594004093000002050,15594004093000002050,NA,303,TRW,GOA,CG,40,37,NA,1,2050
2012,1,1,15698001879000005220,15698001879000005220,NA,303,TRW,GOA,CG,33,40,NA,1,5220
2012,1,1,15698001879000005226,15698001879000005226,NA,303,TRW,GOA,CG,16,40,NA,1,5226
2012,1,1,15360001868000000212,15360001868000000212,NA,303,TRW,GOA,CG,18,37,NA,1,212
2012,1,1,15393001674000000256,15393001674000000256,NA,303,TRW,GOA,CG,13,36,NA,1,256
2012,1,1,15393001674000000256,15393001674000000256,NA,303,TRW,GOA,CG,11,35,NA,1,256
2012,1,1,15236003402000000016,15236003402000000016,NA,303,TRW,GOA,CG,14,39,NA,1,16
2012,1,1,15920004093000002086,15920004093000002086,NA,303,TRW,GOA,CG,18,40,NA,1,2086
2012,1,1,15920004093000002086,15920004093000002086,NA,303,TRW,GOA,CG,26,41,NA,1,2086
2012,4,1,15415002134000000854,15415002134000000854,NA,303,TRW,GOA,WG,17,39,NA,1,854
2012,4,1,15415002134000000854,15415002134000000854,NA,303,TRW,GOA,WG,52,40,NA,1,854
2012,1,1,15636002800000003062,15636002800000003062,NA,303,TRW,GOA,CG,36,41,NA,1,3062
2012,1,1,15920000825000000310,15920000825000000310,NA,303,TRW,GOA,CG,15,38,NA,1,310
2012,1,1,15920000825000000310,15920000825000000310,NA,303,TRW,GOA,CG,13,38,NA,1,310
2012,1,1,15587004131000000092,15587004131000000092,NA,303,TRW,GOA,CG,19,41,NA,1,92
2012,1,1,15587001571000000164,15587001571000000164,NA,303,TRW,GOA,CG,11,37,NA,1,164
2012,1,1,15587001571000000164,15587001571000000164,NA,303,TRW,GOA,CG,13,38,NA,1,164
2012,1,1,15344000405000000356,15344000405000000356,NA,303,TRW,GOA,CG,13,38,NA,1,356
2012,1,1,15344000405000000356,15344000405000000356,NA,303,TRW,GOA,CG,35,43,NA,1,356
2012,1,1,15587001571000000166,15587001571000000166,NA,303,TRW,GOA,CG,13,37,NA,1,166
2012,1,1,15587001571000000166,15587001571000000166,NA,303,TRW,GOA,CG,16,38,NA,1,166
2012,1,1,15587001571000000166,15587001571000000166,NA,303,TRW,GOA,CG,24,38,NA,1,166
2012,1,1,15569002123000000924,15569002123000000924,NA,303,TRW,GOA,WG,19,39,NA,1,924
2012,1,1,15569002123000000924,15569002123000000924,NA,303,TRW,GOA,WG,22,39,NA,1,924
2012,1,1,15377000979000000480,15377000979000000480,NA,303,TRW,GOA,CG,11,35,NA,1,480
2012,4,1,15563002924000001776,15563002924000001776,NA,303,TRW,GOA,WG,25,44,NA,1,1776
2012,1,1,15413000005000000090,15413000005000000090,NA,303,TRW,GOA,CG,16,37,NA,1,90
2012,1,1,15460001235000000658,15460001235000000658,NA,303,TRW,GOA,CG,16,39,NA,1,658
2012,1,1,15415002134000000866,15415002134000000866,NA,303,TRW,GOA,WG,25,41,NA,1,866
2012,4,1,15463003819000000634,15463003819000000634,NA,303,TRW,GOA,WG,28,39,NA,1,634
2012,1,1,15602002861000000252,15602002861000000252,NA,303,TRW,GOA,CG,17,37,NA,1,252
2012,1,1,15602002861000000252,15602002861000000252,NA,303,TRW,GOA,CG,12,37,NA,1,252
2012,1,1,15587004131000000082,15587004131000000082,NA,303,TRW,GOA,CG,15,38,NA,1,82
2012,1,1,15587004131000000082,15587004131000000082,NA,303,TRW,GOA,CG,17,39,NA,1,82
2012,1,1,15698001879000005324,15698001879000005324,NA,303,TRW,GOA,CG,26,40,NA,1,5324
2012,1,1,16120001879000005710,16120001879000005710,NA,303,TRW,GOA,CG,27,42,NA,1,5710
2012,4,1,15413000005000000088,15413000005000000088,NA,303,TRW,GOA,CG,15,38,NA,1,88
2012,4,1,15413000005000000088,15413000005000000088,NA,303,TRW,GOA,CG,15,38,NA,1,88
2012,1,1,15344000405000000368,15344000405000000368,NA,303,TRW,GOA,CG,14,37,NA,1,368
2012,1,1,15360006182000000144,15360006182000000144,NA,303,TRW,GOA,CG,28,42,NA,2,144
2012,1,1,15463003819000000722,15463003819000000722,NA,303,TRW,GOA,CG,18,37,NA,1,722
2012,1,1,15636002800000002860,15636002800000002860,NA,303,TRW,GOA,CG,17,38,NA,1,2860
2012,1,1,15636002800000002860,15636002800000002860,NA,303,TRW,GOA,CG,28,39,NA,1,2860
2012,1,1,15636002800000002870,15636002800000002870,NA,303,TRW,GOA,CG,37,39,NA,1,2870
2012,1,1,15636002800000003108,15636002800000003108,NA,303,TRW,GOA,CG,34,43,NA,1,3108
2012,1,1,15569002123000000922,15569002123000000922,NA,303,TRW,GOA,WG,15,39,NA,1,922
2012,1,1,15996002046000000040,15996002046000000040,NA,303,TRW,GOA,CG,10,37,NA,1,40
2012,1,1,15636002800000003102,15636002800000003102,NA,303,TRW,GOA,CG,17,38,NA,1,3102
2012,1,1,15636002800000003102,15636002800000003102,NA,303,TRW,GOA,CG,22,40,NA,1,3102
2012,1,1,15467001674000000230,15467001674000000230,NA,303,TRW,GOA,CG,18,39,NA,1,230
2012,1,1,15602002861000000258,15602002861000000258,NA,303,TRW,GOA,CG,13,38,NA,1,258
2012,1,1,15602002861000000258,15602002861000000258,NA,303,TRW,GOA,CG,14,36,NA,1,258
2012,1,1,15698001879000005352,15698001879000005352,NA,303,TRW,GOA,CG,31,42,NA,1,5352
2012,1,1,15698001879000005352,15698001879000005352,NA,303,TRW,GOA,CG,22,43,NA,1,5352
2012,4,1,15236003402000000018,15236003402000000018,NA,303,TRW,GOA,CG,13,37,NA,1,18
2012,4,1,15236003402000000018,15236003402000000018,NA,303,TRW,GOA,CG,11,34,NA,1,18
2012,1,1,15393002781000000252,15393002781000000252,NA,303,TRW,GOA,CG,10,36,NA,1,252
2012,4,1,15563002924000001780,15563002924000001780,NA,303,TRW,GOA,WG,36,44,NA,1,1780
2012,1,1,15922000979000000504,15922000979000000504,NA,303,TRW,GOA,CG,17,39,NA,1,504
2012,1,1,15922000979000000504,15922000979000000504,NA,303,TRW,GOA,CG,14,40,NA,1,504
2012,1,1,15758004131000000112,15758004131000000112,NA,303,TRW,GOA,CG,12,36,NA,1,112
2012,1,1,15758004131000000112,15758004131000000112,NA,303,TRW,GOA,CG,14,36,NA,1,112
2012,3,1,15587004131000000086,15587004131000000086,NA,303,TRW,GOA,CG,18,41,NA,1,86
2012,3,1,15360001868000000176,15360001868000000176,NA,303,TRW,GOA,CG,13,37,NA,1,176
2012,1,1,15636002800000003028,15636002800000003028,NA,303,TRW,GOA,CG,26,40,NA,1,3028
2012,1,1,15337004635000004108,15337004635000004108,NA,303,TRW,GOA,WG,34,41,NA,1,4108
2012,3,1,15544001610000002252,15544001610000002252,NA,303,TRW,GOA,WG,49,44,NA,1,2252
2012,3,1,15544001610000002252,15544001610000002252,NA,303,TRW,GOA,WG,36,45,NA,1,2252
2012,1,1,15204000512000000030,15204000512000000030,NA,303,TRW,GOA,CG,14,38,NA,1,30
2012,1,1,15349002142000000114,15349002142000000114,NA,303,TRW,GOA,CG,13,36,NA,1,114
2012,1,1,15349002142000000114,15349002142000000114,NA,303,TRW,GOA,CG,14,39,NA,1,114
2012,1,1,15349002142000000114,15349002142000000114,NA,303,TRW,GOA,CG,18,39,NA,1,114
2012,3,1,15439002733000005634,15439002733000005634,NA,303,TRW,GOA,WG,17,40,NA,1,5634
2012,3,1,15439002733000005634,15439002733000005634,NA,303,TRW,GOA,WG,28,45,NA,1,5634
2012,1,1,15636002800000003040,15636002800000003040,NA,303,TRW,GOA,CG,13,36,NA,1,3040
2012,1,1,15463003819000000668,15463003819000000668,NA,303,TRW,GOA,CG,28,42,NA,1,668
2012,1,1,15563002924000001748,15563002924000001748,NA,303,TRW,GOA,WG,24,43,NA,1,1748
2012,1,1,15563002924000001748,15563002924000001748,NA,303,TRW,GOA,WG,30,45,NA,1,1748
2012,1,1,15698001879000005064,15698001879000005064,NA,303,TRW,GOA,CG,13,38,NA,1,5064
2012,1,1,15361001235000000504,15361001235000000504,NA,303,TRW,GOA,CG,13,35,NA,1,504
2012,1,1,15698001879000005230,15698001879000005230,NA,303,TRW,GOA,CG,14,38,NA,1,5230
2012,1,1,15636002800000003020,15636002800000003020,NA,303,TRW,GOA,CG,15,37,NA,1,3020
2012,1,1,15636002800000003020,15636002800000003020,NA,303,TRW,GOA,CG,11,38,NA,1,3020
2012,1,1,15636002800000003020,15636002800000003020,NA,303,TRW,GOA,CG,11,39,NA,1,3020
2012,1,1,15351000523000000176,15351000523000000176,NA,303,TRW,GOA,CG,11,36,NA,1,176
2012,1,1,15367001043000000018,15367001043000000018,NA,303,TRW,GOA,CG,16,37,NA,1,18
2012,1,1,15439002733000005632,15439002733000005632,NA,303,TRW,GOA,WG,24,40,NA,1,5632
2012,1,1,15344000405000000354,15344000405000000354,NA,303,TRW,GOA,CG,10,34,NA,1,354
2012,1,1,15344000405000000354,15344000405000000354,NA,303,TRW,GOA,CG,13,38,NA,1,354
2012,1,1,15393002781000000142,15393002781000000142,NA,303,TRW,GOA,CG,16,38,NA,1,142
2012,1,1,15393002781000000142,15393002781000000142,NA,303,TRW,GOA,CG,18,39,NA,1,142
