survey,survey_year,species_code,sex,age,agepop,mean_length,standard_deviation
GOA,2009,30420,1,24,2387063.079913381,407.64136379891215,14.787553576842006
GOA,2009,30420,1,25,3065731.2288844963,405.1724870858272,20.730140391722323
GOA,2009,30420,1,26,1285625.7707526882,403.0514398889523,11.985147376055735
GOA,2009,30420,1,27,870691.0195375641,399.511556366618,20.586313218243298
GOA,2009,30420,1,28,933436.9674945534,406.3205452973755,14.92069983727434
GOA,2009,30420,1,29,2109677.418704231,407.1231765055471,13.320730692703506
GOA,2009,30420,1,30,992624.7567592593,418.02160303094126,13.043993885269371
GOA,2009,30420,1,31,569971.0259259259,404.37356909961704,4.960603222095827
GOA,2009,30420,1,32,1214949.1407352942,415.990144573901,14.330399410085963
GOA,2009,30420,1,33,1052946.790376344,412.4705724444791,15.314729836043897
GOA,2009,30420,1,34,527570.5791666666,423.01316169079087,12.838219461251432
GOA,2009,30420,1,35,567035.9431372549,393.1886225035823,14.890228727775355
GOA,2009,30420,1,36,1247748.6477783048,398.8780378997309,18.326360370706052
GOA,2009,30420,1,37,979373.4118518519,410.3041472685938,16.43178306148142
GOA,2009,30420,1,38,1176142.8525925926,412.5176686665911,11.818073030292128
GOA,2009,30420,1,39,356891.06,427.2826985355139,9.623734864963467
GOA,2009,30420,1,40,638445.4357298475,390.0459723356831,9.999894326660396
GOA,2009,30420,1,41,438942.42694497155,386.3804458516102,4.805660126430526
GOA,2009,30420,1,42,226934.56,420,0
GOA,2009,30420,1,43,320690.25925925927,400,0
GOA,2009,30420,1,44,569971.0259259259,404.37356909961704,4.960603222095827
GOA,2009,30420,1,46,226934.56,420,0
GOA,2009,30420,1,48,538114.8549019608,408.38764412623976,21.91978285632481
GOA,2009,30420,1,49,161911.375,370,0
GOA,2009,30420,1,50,158877.58823529413,380,0
GOA,2009,30420,1,53,270518.3925,398.3830902551293,34.83611201505805
GOA,2009,30420,1,54,320690.25925925927,400,0
GOA,2009,30420,1,-9,620367,267.71101622104334,110.57823103637695
GOA,2009,30420,2,4,22166,170,0
GOA,2009,30420,2,5,18334.5,250,0
GOA,2009,30420,2,6,18334.5,250,0
GOA,2009,30420,2,7,280477.7380952381,304.85983311637074,25.212097353178226
GOA,2009,30420,2,8,944582.648917749,318.04300798056613,21.79845806164645
GOA,2009,30420,2,9,984075.0434428317,332.52905871316284,18.5463247044963
GOA,2009,30420,2,10,2153592.463006942,346.14927597756315,22.58469466586887
GOA,2009,30420,2,11,2860805.6285301866,356.098148276128,14.628420877467814
GOA,2009,30420,2,12,2435400.841600403,375.5643394520785,23.86223538107184
GOA,2009,30420,2,13,2421122.070601023,389.21464704872034,20.365994610259136
GOA,2009,30420,2,14,2031663.9572208014,386.62173666401793,13.907360636875763
GOA,2009,30420,2,15,1467777.9576466712,405.15318361329327,22.34854810801908
GOA,2009,30420,2,16,1504791.5730721536,403.7735652650907,27.748377685164012
GOA,2009,30420,2,17,593088.4976086956,414.0045677962096,20.296168992459275
GOA,2009,30420,2,18,873406.3163636364,417.639356126618,16.534166606720287
GOA,2009,30420,2,19,782607.8356389987,416.5724602721775,22.873777130702557
GOA,2009,30420,2,20,1112113.1986956522,398.31450516123704,12.96481500461388
GOA,2009,30420,2,21,364934.7540106952,403.6001962639311,24.96078022619649
GOA,2009,30420,2,22,592153.5318627451,408.8784272590342,29.727537071249603
GOA,2009,30420,2,23,1477288.115,413.633613981928,8.94109881155338
GOA,2009,30420,2,24,1336902.20256142,410.8308607451252,23.76235989866593
GOA,2009,30420,2,25,1111253.1555917228,412.9483170457602,25.70416775236033
GOA,2009,30420,2,26,1125453.9027272728,421.93257131367363,10.617412363215422
GOA,2009,30420,2,27,669636.1583333333,436.48593298905763,18.884251150143317
GOA,2009,30420,2,28,351403.2434782609,423.1122701522663,33.903319700438075
GOA,2009,30420,2,29,634649.2613636364,427.9567040742887,11.004991191819261
GOA,2009,30420,2,30,234327.75,420,0
GOA,2009,30420,2,31,486532.4763636364,426.1989036912353,15.618474745360505
GOA,2009,30420,2,32,1026886.2343137255,421.3972792176697,27.63999009309167
GOA,2009,30420,2,33,968541.0392753623,424.6720606268352,23.5930294674332
GOA,2009,30420,2,34,428744.92260869563,409.8915657079015,22.85576394924192
GOA,2009,30420,2,35,540196.7113636364,434.5265978088377,10.450637540594633
GOA,2009,30420,2,36,676557.6316666666,414.6659729128422,17.148207941725616
GOA,2009,30420,2,37,787823.6060606061,428.04810811941866,15.544268948703744
GOA,2009,30420,2,38,1371020.3323056654,419.4725278216152,18.391342097643726
GOA,2009,30420,2,39,842551.3930303031,421.710209777377,19.873645581397046
GOA,2009,30420,2,40,298055.05,428.55242009823354,16.39978397396364
GOA,2009,30420,2,41,301517.98260869563,413.1951671322914,24.934766458092213
GOA,2009,30420,2,42,369195.6666666667,450.89991395709774,10.657707138972283
GOA,2009,30420,2,43,172250.63636363638,430,0
GOA,2009,30420,2,44,54686.166666666664,470,0
GOA,2009,30420,2,45,289414.51136363635,425.9516931460017,4.90859248215267
GOA,2009,30420,2,46,172250.63636363638,430,0
GOA,2009,30420,2,47,117163.875,420,0
GOA,2009,30420,2,49,16315,480,0
GOA,2009,30420,2,56,63727.3,460,0
GOA,2009,30420,2,58,139875.2,440,0
GOA,2009,30420,2,72,161642.78260869565,390,0
GOA,2009,30420,2,-9,446328,161.45570074026276,51.602260481584885
GOA,2013,30420,1,16,9871562.184655754,386.5171288763546,12.785487548862317
GOA,2013,30420,1,17,4751622.071171179,385.0441664072834,20.121805855021886
GOA,2013,30420,1,18,7715909.773629092,388.52104117042046,17.393001391940807
GOA,2013,30420,1,19,4835721.631111111,401.4074211754531,6.538835639593118
GOA,2013,30420,1,20,3731495.4937931034,387.9473607429859,4.0389435067466515
GOA,2013,30420,1,21,2241986.900116959,401.282295238806,13.509883441793095
GOA,2013,30420,1,22,3955263.3011447806,409.87239235181505,12.498670955294733
GOA,2013,30420,1,23,7968349.945454545,408.60122701973347,12.807762882168754
GOA,2013,30420,1,24,5473472.395274585,408.42792026980635,16.887937092908114
GOA,2013,30420,1,25,3064478.338181818,412.74210709115465,12.847559215239988
GOA,2013,30420,1,26,2727109.942222222,401.70893404408355,17.79332560117484
GOA,2013,30420,1,27,6517518.224062463,405.9358877145321,16.32893958760271
GOA,2013,30420,1,28,3713487.5117508415,407.29184797042467,20.734689402165632
GOA,2013,30420,1,29,5393372.558225937,402.69898962521836,15.733862743967245
GOA,2013,30420,1,30,2937730.014949495,407.58856748691085,11.022311925417107
GOA,2013,30420,1,31,4903220.477766167,408.9053616332609,16.70749062305408
GOA,2013,30420,1,32,352788.2,370,0
GOA,2013,30420,1,33,2278687.3996296297,405.2580851159959,16.131899436204627
GOA,2013,30420,1,34,3087126.457912458,409.62288007367727,7.334591534815654
GOA,2013,30420,1,35,890784.9629629629,400.00000000000006,NA
GOA,2013,30420,1,36,1772549.9427272729,398.7596706346836,21.13843102276838
GOA,2013,30420,1,37,5958565.6738383835,409.55476202082633,13.69673994408498
GOA,2013,30420,1,38,890784.9629629629,400.00000000000006,NA
GOA,2013,30420,1,39,3229650.3831417626,399.1861634074836,21.132351050988863
GOA,2013,30420,1,40,1293027.8333333333,429.99999999999994,6.870464399981855e-6
GOA,2013,30420,1,41,2312763.185185185,406.148395267319,4.866332120807921
GOA,2013,30420,1,42,2279447.138888889,418.4489471173791,11.196347801242993
GOA,2013,30420,1,43,741388.52,390,0
GOA,2013,30420,1,45,2514195.293422733,404.9776519973915,21.511892426633285
GOA,2013,30420,1,46,1632173.482962963,395.4576610406994,4.979010581614286
GOA,2013,30420,1,47,1537298.8796296297,412.61655606271745,14.809429259692912
GOA,2013,30420,1,50,123605,460,0
GOA,2013,30420,1,51,646513.9166666666,429.99999999999994,6.870464399981855e-6
GOA,2013,30420,1,52,210955,440,0
GOA,2013,30420,1,56,890784.9629629629,400.00000000000006,NA
GOA,2013,30420,1,-9,426537,324.5944197103651,55.92682651642552
GOA,2013,30420,2,5,20830.5,250,0
GOA,2013,30420,2,6,114125.5,268.4759321974493,3.5941473757666
GOA,2013,30420,2,7,1079061,294.47769403212607,11.036392887491663
GOA,2013,30420,2,8,487674.3888888889,299.6571539821823,15.988669212697461
GOA,2013,30420,2,9,147651.55555555553,320,0
GOA,2013,30420,2,10,1338407.1944444445,332.290632403662,8.760894960620119
GOA,2013,30420,2,11,5343468.779498207,374.29938111566577,22.063040109902083
GOA,2013,30420,2,12,6951321.485555556,364.3433754201292,14.893216627237011
GOA,2013,30420,2,13,9734280.23352657,374.96531770881387,15.949947662498214
GOA,2013,30420,2,14,7234213.216774194,379.96273045399477,16.76822470224969
GOA,2013,30420,2,15,16780536.762141004,382.94280173435163,16.155331129320718
GOA,2013,30420,2,16,17551513.558049746,393.47715689171616,16.103042772803782
GOA,2013,30420,2,17,12731760.27228518,397.5716212333603,14.033776510259141
GOA,2013,30420,2,18,19964827.1440442,399.4410637087603,13.089959035679884
GOA,2013,30420,2,19,7431079.702575411,396.96680097366647,18.13209715858812
GOA,2013,30420,2,20,10658071.04784815,400.05392631162545,16.946973513904585
GOA,2013,30420,2,21,2853838.6518353727,405.90788516500027,4.916883619451263
GOA,2013,30420,2,22,5017798.020358056,400.9201460718155,16.823776890003934
GOA,2013,30420,2,23,3628134.79910045,399.2941150029282,9.975055206410493
GOA,2013,30420,2,24,7527141.222729322,424.235686596588,12.888248847903688
GOA,2013,30420,2,25,8623709.963307088,412.96677449647103,8.874631730490533
GOA,2013,30420,2,26,1686015.103448276,409.99999999999994,8.508917204668446e-6
GOA,2013,30420,2,27,6361056.581322672,399.9765297708858,20.530969393736978
GOA,2013,30420,2,28,8941578.158245908,414.3603219823424,12.753373008525386
GOA,2013,30420,2,29,8552569.27174893,423.0258996291587,10.481349992587415
GOA,2013,30420,2,30,3014457.8256704984,418.8138086451864,9.929398273297481
GOA,2013,30420,2,31,9842702.068376627,416.87225837066035,16.421664786929718
GOA,2013,30420,2,32,468428.5,460,0
GOA,2013,30420,2,33,3174103.490740038,400.83498740818965,15.878723641408843
GOA,2013,30420,2,34,6302245.849246945,417.856592876497,21.75707543819676
GOA,2013,30420,2,35,2572302.608387097,385.44435204554844,14.989043296456533
GOA,2013,30420,2,36,10432471.186518062,420.1409223431562,19.447882410623947
GOA,2013,30420,2,37,8081891.465767116,417.95427588858223,19.3649031263188
GOA,2013,30420,2,38,5786994.041851149,425.9933133205038,16.918521768407984
GOA,2013,30420,2,39,4438385.966261493,404.60349434804897,17.08631134696966
GOA,2013,30420,2,40,3372030.206896552,409.99999999999994,8.508917204668446e-6
GOA,2013,30420,2,41,4635063.035315202,417.8269888308359,11.167829879330569
GOA,2013,30420,2,42,6825374.090376381,424.3758284589632,11.091072588064167
GOA,2013,30420,2,43,1942119.6956521738,390,0
GOA,2013,30420,2,44,1069398.3823529412,420,0
GOA,2013,30420,2,45,3945496.6535947714,427.4125299778358,11.163986078106632
GOA,2013,30420,2,46,5300254.299100449,412.13597130403303,20.638237883730273
GOA,2013,30420,2,47,2164502.472222222,433.8625954958677,4.868912711684312
GOA,2013,30420,2,52,468428.5,460,0
GOA,2013,30420,2,55,1167823.5483870967,400,0
GOA,2013,30420,2,-9,75528,244.08325389259613,97.42213562392571
GOA,2013,30420,1,5,33102,230,0
GOA,2013,30420,1,6,328345,266.43175623201205,4.79062355984051
GOA,2013,30420,1,7,659196.3333333334,264.3589315070017,13.218036327830124
GOA,2013,30420,1,8,892107.6666666666,296.98019260007106,5.735616023388364
GOA,2013,30420,1,9,503074,310,0
GOA,2013,30420,1,10,1058837.49122807,331.48502784508605,5.243591250376837
GOA,2013,30420,1,11,3758494.4699334544,353.3594528823887,16.745348497469976
GOA,2013,30420,1,12,3944210.474954628,364.7024699102178,15.370570762629868
GOA,2013,30420,1,13,2908295.8433756805,372.4199941612211,9.279151332154882
GOA,2013,30420,1,14,7713579.733184109,381.311030668352,19.56053611410482
GOA,2013,30420,1,15,3617440.027586207,371.3951585202173,8.294350579412896
GOA,2015,30420,1,5,3425.5,270,0
GOA,2015,30420,1,7,251099,281.73122951505184,4.128382909114402
GOA,2015,30420,1,8,180602.91666666666,306.91360189365713,10.74290347626428
GOA,2015,30420,1,9,90948.33333333333,319.48252670930384,9.986602094476535
GOA,2015,30420,1,10,779760.9428104575,340.0397058594904,13.834192628484445
GOA,2015,30420,1,11,100635.19117647059,357.50581782510005,4.326762880885879
GOA,2015,30420,1,12,219557.16503267974,365.9933910343968,6.846722343200784
GOA,2015,30420,1,13,125735.44117647059,356.00745028368385,4.897452799765726
GOA,2015,30420,1,14,545872.8766093951,378.8774723600273,12.426666114541144
GOA,2015,30420,1,15,1555831.4999555007,383.05343732390133,12.492152383393012
GOA,2015,30420,1,16,864536.208059701,390.9367513196298,14.9283349104032
GOA,2015,30420,1,17,2095489.1987429308,394.2143344276195,16.860715362227264
GOA,2015,30420,1,18,1437101.3160667834,390.49289918896784,10.921953475754496
GOA,2015,30420,1,19,827802.9772522164,396.8940971434172,13.411857606169718
GOA,2015,30420,1,20,660514.4877205063,391.3037563431555,15.873984963807615
GOA,2015,30420,1,21,1853083.6926129425,410.62315692809517,14.11717295789466
GOA,2015,30420,1,22,584363.361867601,399.7661053262264,15.058712987486766
GOA,2015,30420,1,23,962427.3336385835,403.42473153020455,10.487554488441754
GOA,2015,30420,1,25,1039003.17184265,409.26708559318035,19.104710524627546
GOA,2015,30420,1,26,715577.2266932414,401.4261714872604,21.152838754831766
GOA,2015,30420,1,27,865026.3182168073,395.54263172625025,12.57033909485286
GOA,2015,30420,1,28,436173.1666666666,410,0
GOA,2015,30420,1,29,299199.0854700855,407.79543652337026,14.7372159733031
GOA,2015,30420,1,30,334168.72222222225,396.55533955983975,24.95157147062256
GOA,2015,30420,1,31,732604.4722222222,405.7224000020323,12.361477993189038
GOA,2015,30420,1,32,1259458.4099378882,416.1203088463042,23.43053155723889
GOA,2015,30420,1,33,994414.7103174602,413.27207389325497,12.089692508112904
GOA,2015,30420,1,34,339806.391025641,402.8359318184146,9.589446841256606
GOA,2015,30420,1,35,328389.2976190476,420.82916360050456,15.65973028256458
GOA,2015,30420,1,36,177479.27777777778,420,0
GOA,2015,30420,1,37,1016210.8095238095,417.60560906302385,13.073708197744804
GOA,2015,30420,1,38,161710.92857142855,400,0
GOA,2015,30420,1,39,379797.5119047619,405.7421804118617,4.9446100186228605
GOA,2015,30420,1,40,1054644.957303211,414.1390152782063,18.24594350103465
GOA,2015,30420,1,41,379797.5119047619,405.7421804118617,4.9446100186228605
GOA,2015,30420,1,44,334056.2976190476,420.95417585195315,15.172702565167896
GOA,2015,30420,1,45,320379,430,0
GOA,2015,30420,1,46,123453.34782608696,380,0
GOA,2015,30420,1,49,339190.20634920633,410.4648822080115,9.989188382080858
GOA,2015,30420,1,51,121719.8076923077,390.00000000000006,NA
GOA,2015,30420,1,54,161710.92857142855,400,0
GOA,2015,30420,1,-9,242929,255.9532208999337,84.33977258894788
GOA,2015,30420,2,6,48889,260,0
GOA,2015,30420,2,7,44416,273.0288634726225,4.595064829840058
GOA,2015,30420,2,8,111021.66666666666,314.1272124059868,17.05229628472304
GOA,2015,30420,2,9,191419.38095238095,342.079348585641,18.240288161924333
GOA,2015,30420,2,10,387168.71428571426,340.76049779209086,14.179072968864075
GOA,2015,30420,2,11,443954.0532212885,339.53230826489806,20.411913640970003
GOA,2015,30420,2,12,134934.75862068965,400,0
GOA,2015,30420,2,13,481519.55182072823,365.4915783646635,13.47029345158064
GOA,2015,30420,2,14,443822.8907563025,370.8248982806451,6.9564926236747695
GOA,2015,30420,2,15,982186.4976335361,388.3842051481735,9.959073635490062
GOA,2015,30420,2,16,1897035.9817444219,392.8147510044492,16.226445959043232
GOA,2015,30420,2,17,1579998.1804522574,399.0746411394691,12.516262156968311
GOA,2015,30420,2,18,1352780.1610161306,388.63131792864766,21.57042079375276
GOA,2015,30420,2,19,683832.3647359327,400.14016577162823,14.098145433122115
GOA,2015,30420,2,20,1610850.2253023814,405.3934663680668,18.695147821662516
GOA,2015,30420,2,21,1493938.0296747051,404.14220923282176,16.72140054447261
GOA,2015,30420,2,22,535432.3468559837,409.67109054260254,20.164936542697134
GOA,2015,30420,2,23,410219.80687830684,444.2973077789945,21.43319521669083
GOA,2015,30420,2,24,701243.3610172038,412.6896962993224,9.380849100617468
GOA,2015,30420,2,25,243566.30147058825,446.41567097158014,4.795401516061846
GOA,2015,30420,2,26,296292.8319327731,420.91331063661835,20.653454499903937
GOA,2015,30420,2,27,317316.16122004355,421.85283012033153,11.963059500873332
GOA,2015,30420,2,28,778906.7130407719,408.3842777547869,25.85799167292206
GOA,2015,30420,2,29,568426.6764705882,407.6216364395284,24.86216045276234
GOA,2015,30420,2,30,1013218.90023289,410.6023995933201,18.44681315189205
GOA,2015,30420,2,31,351092.0588235294,425.46111111576516,34.403009474165806
GOA,2015,30420,2,32,201505.10239651415,428.6650090178658,9.910489346021599
GOA,2015,30420,2,33,286069.1176470588,423.3229690479985,27.47919811613789
GOA,2015,30420,2,34,369543.9583333333,426.7013103425337,25.069787160472703
GOA,2015,30420,2,35,706466.0894641381,415.34158796936276,23.09983440235688
GOA,2015,30420,2,36,718454.5600912778,430.9366143341523,28.12964429810947
GOA,2015,30420,2,37,751125.4227974714,411.0637739087749,24.028042625259864
GOA,2015,30420,2,38,359353.1507775524,400.2004636796591,7.900029628158718
GOA,2015,30420,2,39,626545.75,439.97623078602004,9.999971751182398
GOA,2015,30420,2,40,717027.7047930283,429.2496594127251,7.459400519223844
GOA,2015,30420,2,41,528720.5745798319,436.8508862543987,16.896683619655082
GOA,2015,30420,2,42,593581.1489651416,416.7781385016452,28.159091113887285
GOA,2015,30420,2,43,469621.243370145,414.01628269521393,11.228315481868076
GOA,2015,30420,2,44,462866.8812636165,421.180617044624,29.182470166004013
GOA,2015,30420,2,46,644531.6334033613,432.0262517348296,18.451762806566055
GOA,2015,30420,2,47,393479.7788671024,431.5350579689039,8.428632678562009
GOA,2015,30420,2,48,108607.33333333333,390,0
GOA,2015,30420,2,51,104672.5,430,0
GOA,2015,30420,2,52,134934.75862068965,400,0
GOA,2015,30420,2,54,87302.17647058824,440,0
GOA,2015,30420,2,57,104672.5,430,0
GOA,2015,30420,2,-9,134137,368.38590396385786,125.99020212781421
GOA,2017,30420,1,4,21615,220,0
GOA,2017,30420,1,5,158946,244.56041674530974,13.711100036208103
GOA,2017,30420,1,6,113511,300,0
GOA,2017,30420,1,7,329804.125,297.18948709328606,14.242395931708005
GOA,2017,30420,1,8,527605.4583333334,306.3656428560767,8.310291253541545
GOA,2017,30420,1,9,696258.6166666667,331.09007388226934,13.00265808187544
GOA,2017,30420,1,10,244862.54166666666,317.5574101864294,4.296469846087668
GOA,2017,30420,1,11,1326813.9807692308,342.49731323562304,8.606126002118295
GOA,2017,30420,1,12,1150622.2198717948,345.9013572802889,11.487355728260713
GOA,2017,30420,1,13,1057906.7314102566,362.3968091969253,7.3618777999294105
GOA,2017,30420,1,14,331999.407239819,373.6178060286293,9.322632650665673
GOA,2017,30420,1,15,1655057.2479805597,390.51336801878125,15.945776707524894
GOA,2017,30420,1,16,2776886.4170502983,391.9065816335099,8.925390728758243
GOA,2017,30420,1,17,4577689.548953426,399.28578706923605,19.134696206564904
GOA,2017,30420,1,18,4128924.7494232776,394.32055990293924,11.575828214855731
GOA,2017,30420,1,19,1117877.7529411765,374.04436309562163,4.907826209942552
GOA,2017,30420,1,20,3729473.619497089,396.9260574228613,12.190468228604212
GOA,2017,30420,1,21,5016993.152877362,399.51233174265167,12.995183268958556
GOA,2017,30420,1,22,3772432.7545918645,397.596274545668,14.453385473870366
GOA,2017,30420,1,23,1969469.6844797414,409.3191710622798,13.833302098822996
GOA,2017,30420,1,24,1294620.6148148146,403.1432432288772,15.074984491751898
GOA,2017,30420,1,25,1182773.3529411764,410.887701273582,24.296809949313047
GOA,2017,30420,1,26,1267012.0740740742,421.53363910180514,9.881697784563807
GOA,2017,30420,1,27,2851636.792609543,413.91337195366043,8.116468206322306
GOA,2017,30420,1,28,2767502.8701267056,416.274512900408,17.105838683106494
GOA,2017,30420,1,29,2272034.3220611913,404.7213113716302,4.992227223232939
GOA,2017,30420,1,31,1687075.4619565217,409.95885624494554,22.63475249660883
GOA,2017,30420,1,32,3158988.9246187364,405.32766728648824,16.676958472505866
GOA,2017,30420,1,33,3232535.3844393594,417.10027505858636,13.609059926418926
GOA,2017,30420,1,34,1136659.5105263158,405.093522868467,14.999708446269121
GOA,2017,30420,1,35,3350816.580653021,422.7774832000639,8.605189469475789
GOA,2017,30420,1,36,1673008.58460039,406.66648817820084,12.573977357193932
GOA,2017,30420,1,37,2183852.5246187365,416.4148345861074,17.291287009372674
GOA,2017,30420,1,38,1890121.4479871176,406.9229946862282,13.591031638897617
GOA,2017,30420,1,39,955700.4105263157,434.44880199684684,17.90825971365496
GOA,2017,30420,1,40,2595250.949074074,429.9370377914553,13.281529349943964
GOA,2017,30420,1,41,1072698.148148148,410,0
GOA,2017,30420,1,42,940058.0855263157,427.8332367045992,9.762434984252623
GOA,2017,30420,1,43,590107.3416666667,413.67500525787113,33.90787937597812
GOA,2017,30420,1,44,2730895.932540567,407.96494219773393,18.757595812101222
GOA,2017,30420,1,45,1476407.1596003897,421.3547799103065,11.58637758092499
GOA,2017,30420,1,46,730663,430,0
GOA,2017,30420,1,51,226055.17647058822,380,0
GOA,2017,30420,1,53,590107.3416666667,413.67500525787113,33.90787937597812
GOA,2017,30420,1,-9,190498,314.0249766401747,86.4998570420945
GOA,2017,30420,2,3,18223,190,0
GOA,2017,30420,2,4,42158,240,0
GOA,2017,30420,2,6,120649,272.61121103365963,4.392457999149724
GOA,2017,30420,2,8,833248.5,305.4479185981133,20.13742301941163
GOA,2017,30420,2,9,396174.875,331.93939608108667,12.085317816481892
GOA,2017,30420,2,10,161756.625,339.78748165647,8.046091341935375
GOA,2017,30420,2,11,790333.3666666667,335.6551085763345,26.175845337289125
GOA,2017,30420,2,12,1048090.6095238095,356.184686921925,14.867591319568799
GOA,2017,30420,2,13,485221.6166666667,356.624691803199,12.890567376926276
GOA,2017,30420,2,14,1209191.3487711214,391.00932543341594,22.296376049588552
GOA,2017,30420,2,15,405721.9583333333,381.22548107915037,9.924625742297316
GOA,2017,30420,2,16,1555344.4844537813,393.8877122672,14.457693150414963
GOA,2017,30420,2,17,1628846.4403993855,393.7826703096786,23.896927895044385
GOA,2017,30420,2,18,1432400.2153993854,400.6998008687475,20.22184416741894
GOA,2017,30420,2,19,4293406.1007503765,409.22761476705784,19.538543506624737
GOA,2017,30420,2,20,2089026.602103885,396.99862530912037,10.316951135077284
GOA,2017,30420,2,21,3159422.3567286036,407.1238912002005,13.336473572055793
GOA,2017,30420,2,22,2013849.9902593293,411.8749310043992,10.806462895820008
GOA,2017,30420,2,23,4460996.748204209,427.6953851080389,20.110065945303273
GOA,2017,30420,2,24,691494.4021739131,392.27756221422464,13.116290947445258
GOA,2017,30420,2,25,2092603.2501153492,419.9537151670359,10.122972557890872
GOA,2017,30420,2,26,764519.285543608,425.30154007396646,4.990899075696585
GOA,2017,30420,2,27,1038347.1342592591,421.2275499851681,16.5511969757642
GOA,2017,30420,2,28,1034105.6424148607,436.20255859056624,18.832916335068145
GOA,2017,30420,2,29,1445700.4346349745,433.7119249012876,15.239521400852412
GOA,2017,30420,2,30,1893952.2505391138,425.41361424860264,10.30360638634089
GOA,2017,30420,2,31,306817.85294117645,410,0
GOA,2017,30420,2,32,3509969.161510671,422.7682679794271,12.680771005055604
GOA,2017,30420,2,33,1640609.1743841702,416.9088943304219,14.904091192583198
GOA,2017,30420,2,34,1844731.5683407865,433.47698328905506,14.43259847151074
GOA,2017,30420,2,35,2658018.0845089243,413.30608397626384,22.73492575755385
GOA,2017,30420,2,36,3372359.1582322204,419.3534615277607,14.883342996480735
GOA,2017,30420,2,37,1553387.932072829,414.76811183351276,31.220171069414757
GOA,2017,30420,2,38,1698264.3183789644,437.9817802363366,18.72238871710292
GOA,2017,30420,2,39,3407574.8312420934,432.60190036571345,17.592616266875716
GOA,2017,30420,2,40,1806649.7276149702,433.26022122109646,17.88598725882568
GOA,2017,30420,2,41,1438568.260721931,422.8731617265491,13.85594680436133
GOA,2017,30420,2,42,613635.7058823529,410,0
GOA,2017,30420,2,43,1295093.9603462156,417.01927919465555,17.06622411571836
GOA,2017,30420,2,44,1637082.89529379,442.21765300302053,8.171599071667972
GOA,2017,30420,2,45,939852.0242374727,413.77914288738623,15.97300016597054
GOA,2017,30420,2,46,947876.8238939741,417.15321979159677,22.627805300396467
GOA,2017,30420,2,47,1420121.9957983193,446.21592079163156,20.70072458130392
GOA,2017,30420,2,48,1637082.89529379,442.21765300302053,8.171599071667972
GOA,2017,30420,2,49,810625.9259259258,430,0
GOA,2017,30420,2,53,359206.32258064515,419.99999999999994,7.982403519176848e-6
GOA,2017,30420,2,55,768361.1428571428,450,0
GOA,2017,30420,2,-9,796460,456.20852271300504,80.27250039427437
GOA,2021,30420,1,2,18810,160,0
GOA,2021,30420,1,5,95194,202.03605269239657,14.704251642220797
GOA,2021,30420,1,6,114576,270,0
GOA,2021,30420,1,7,615948.5,306.3834801123795,10.205807538398789
GOA,2021,30420,1,8,429839.8333333333,328.0479085426781,13.303584634540249
GOA,2021,30420,1,9,908195.5,336.26878243726156,18.936363486769217
GOA,2021,30420,1,10,441302.3333333333,329.2048157461211,9.968333963226515
GOA,2021,30420,1,11,1173061,355.6094979999619,16.59753547460018
GOA,2021,30420,1,12,1931129.8333333333,372.9138805529993,12.212328881450452
GOA,2021,30420,1,13,783266.7083333333,372.1873711492802,14.196327751003901
GOA,2021,30420,1,14,348574,360,0
GOA,2021,30420,1,15,841150.2552803379,396.8455460656568,12.738884787612493
GOA,2021,30420,1,16,1740428.3473055763,395.24517358439715,14.178589170926703
GOA,2021,30420,1,17,1032784.9104776194,400.2854473699638,12.6775737811445
GOA,2021,30420,1,18,791745.2076612903,372.39468371452375,23.052284895383128
GOA,2021,30420,1,19,2673543.7025796627,394.2854032728673,18.65382775342386
GOA,2021,30420,1,20,3379244.251978173,399.64184912703945,22.654276609180933
GOA,2021,30420,1,21,2523762.503426337,402.3801159431184,17.798465598237573
GOA,2021,30420,1,22,2799965.2509600613,401.82400292992116,15.862584324195462
GOA,2021,30420,1,23,2325292.807669809,401.0893682679769,16.2437957022704
GOA,2021,30420,1,24,2034731.554352874,408.08759458362607,13.255615268284604
GOA,2021,30420,1,25,2748931.0402332726,413.57231137283134,11.231540055913806
GOA,2021,30420,1,26,1327022.0881037568,419.4452932263716,18.08678829392444
GOA,2021,30420,1,27,1989093.3435680347,406.8778870516046,10.167815899917462
GOA,2021,30420,1,28,548148.0892857143,420.94945742579836,9.954824488488654
GOA,2021,30420,1,29,1186790.8131868131,396.8106564181772,27.354020116120346
GOA,2021,30420,1,30,1449792.2675311684,412.3181887697342,7.772196983233946
GOA,2021,30420,1,31,1019866.3605544243,409.0799118854954,7.106999426934138
GOA,2021,30420,1,32,248051.88095238095,410,0
GOA,2021,30420,1,33,1598722.1380121815,410.85155950650466,13.143419049247623
GOA,2021,30420,1,34,2182137.2705966667,413.07824468950787,22.781640986248295
GOA,2021,30420,1,35,1572229.5629353765,413.21759718546406,17.037412158253172
GOA,2021,30420,1,36,1147827.6629291251,416.0166783970663,12.84486408911933
GOA,2021,30420,1,37,1707284.9069915144,417.25360382005897,12.32167063247424
GOA,2021,30420,1,38,635374.2190561376,421.52141659795376,12.051326346016529
GOA,2021,30420,1,39,1821078.8552740864,418.3945987057488,21.54812460724292
GOA,2021,30420,1,40,1096622.2893920594,427.30385898791394,18.15931817131057
GOA,2021,30420,1,41,429925.9069767442,420,0
GOA,2021,30420,1,42,1931688.6189878513,422.1948609091842,13.206834492229476
