"CRUISE","YEAR","HAULJOIN","CRUISEJOIN","SPECIES_CODE","FREQUENCY","LENGTH","SEX","REGION","PERFORMANCE","STRATUM"
200701,2007,-3354,-625,30420,17,410,1,"GOA",0,134
200701,2007,-3354,-625,30420,19,410,2,"GOA",0,134
200701,2007,-3354,-625,30420,13,420,1,"GOA",0,134
200701,2007,-3354,-625,30420,36,420,2,"GOA",0,134
200701,2007,-3354,-625,30420,12,430,1,"GOA",0,134
200701,2007,-3354,-625,30420,20,430,2,"GOA",0,134
200701,2007,-3354,-625,30420,5,440,1,"GOA",0,134
200701,2007,-3354,-625,30420,13,440,2,"GOA",0,134
200701,2007,-3354,-625,30420,3,450,1,"GOA",0,134
200701,2007,-3354,-625,30420,4,450,2,"GOA",0,134
200701,2007,-3354,-625,30420,3,460,1,"GOA",0,134
200701,2007,-3354,-625,30420,3,460,2,"GOA",0,134
200701,2007,-3354,-625,30420,1,470,1,"GOA",0,134
200701,2007,-3357,-625,30420,2,350,1,"GOA",0,231
200701,2007,-3357,-625,30420,1,300,2,"GOA",0,231
200701,2007,-3357,-625,30420,1,320,1,"GOA",0,231
200701,2007,-3357,-625,30420,1,330,1,"GOA",0,231
200701,2007,-3357,-625,30420,1,360,1,"GOA",0,231
200701,2007,-3357,-625,30420,2,360,2,"GOA",0,231
200701,2007,-3357,-625,30420,2,390,1,"GOA",0,231
200701,2007,-3357,-625,30420,1,390,2,"GOA",0,231
200701,2007,-3357,-625,30420,1,400,1,"GOA",0,231
200701,2007,-3357,-625,30420,1,420,1,"GOA",0,231
200701,2007,-3363,-625,30420,1,330,2,"GOA",0,130
200701,2007,-3363,-625,30420,1,220,1,"GOA",0,130
200701,2007,-3363,-625,30420,1,310,2,"GOA",0,130
200701,2007,-3363,-625,30420,1,330,1,"GOA",0,130
200701,2007,-3363,-625,30420,1,350,2,"GOA",0,130
200701,2007,-3363,-625,30420,1,360,1,"GOA",0,130
200701,2007,-3363,-625,30420,1,360,2,"GOA",0,130
200701,2007,-3363,-625,30420,2,380,2,"GOA",0,130
200701,2007,-3363,-625,30420,1,390,1,"GOA",0,130
200701,2007,-3363,-625,30420,1,400,2,"GOA",0,130
200701,2007,-3363,-625,30420,2,410,1,"GOA",0,130
200701,2007,-3363,-625,30420,3,410,2,"GOA",0,130
200701,2007,-3363,-625,30420,3,430,2,"GOA",0,130
200701,2007,-3363,-625,30420,3,440,2,"GOA",0,130
200701,2007,-3363,-625,30420,1,450,2,"GOA",0,130
200701,2007,-3363,-625,30420,1,470,2,"GOA",0,130
200701,2007,-3364,-625,30420,1,370,1,"GOA",5.3,130
200701,2007,-3364,-625,30420,1,390,2,"GOA",5.3,130
200701,2007,-3364,-625,30420,1,400,1,"GOA",5.3,130
200701,2007,-3366,-625,30420,4,350,1,"GOA",0,134
200701,2007,-3366,-625,30420,1,330,2,"GOA",0,134
200701,2007,-3366,-625,30420,1,340,1,"GOA",0,134
200701,2007,-3366,-625,30420,2,360,1,"GOA",0,134
200701,2007,-3366,-625,30420,1,370,1,"GOA",0,134
200701,2007,-3366,-625,30420,1,370,2,"GOA",0,134
200701,2007,-3366,-625,30420,2,380,1,"GOA",0,134
200701,2007,-3366,-625,30420,1,440,2,"GOA",0,134
200701,2007,-3371,-625,30420,1,410,1,"GOA",1.12,31
200501,2005,-12605,-610,30420,1,470,2,"GOA",0,110
200501,2005,-12607,-610,30420,4,300,1,"GOA",0,13
200501,2005,-12607,-610,30420,1,270,1,"GOA",0,13
200501,2005,-12607,-610,30420,1,280,1,"GOA",0,13
200501,2005,-12607,-610,30420,3,280,2,"GOA",0,13
200501,2005,-12607,-610,30420,2,290,2,"GOA",0,13
200501,2005,-12607,-610,30420,1,310,1,"GOA",0,13
200501,2005,-12607,-610,30420,1,310,2,"GOA",0,13
200501,2005,-12607,-610,30420,2,320,2,"GOA",0,13
200501,2005,-12607,-610,30420,1,330,1,"GOA",0,13
200501,2005,-12607,-610,30420,2,330,2,"GOA",0,13
200501,2005,-12607,-610,30420,2,350,2,"GOA",0,13
200501,2005,-12607,-610,30420,1,360,1,"GOA",0,13
200501,2005,-12607,-610,30420,1,360,2,"GOA",0,13
200501,2005,-12607,-610,30420,1,380,1,"GOA",0,13
200501,2005,-12607,-610,30420,2,380,2,"GOA",0,13
200501,2005,-12607,-610,30420,1,400,1,"GOA",0,13
200501,2005,-12607,-610,30420,1,400,2,"GOA",0,13
200501,2005,-12610,-610,30420,1,340,1,"GOA",0,111
200501,2005,-12610,-610,30420,1,240,1,"GOA",0,111
200501,2005,-12610,-610,30420,1,320,2,"GOA",0,111
200501,2005,-12610,-610,30420,2,330,1,"GOA",0,111
200501,2005,-12610,-610,30420,1,350,2,"GOA",0,111
200501,2005,-12610,-610,30420,3,360,1,"GOA",0,111
200501,2005,-12610,-610,30420,3,360,2,"GOA",0,111
200501,2005,-12610,-610,30420,5,370,1,"GOA",0,111
200501,2005,-12610,-610,30420,3,370,2,"GOA",0,111
200501,2005,-12610,-610,30420,5,380,1,"GOA",0,111
200501,2005,-12610,-610,30420,6,380,2,"GOA",0,111
200501,2005,-12610,-610,30420,8,390,1,"GOA",0,111
200501,2005,-12610,-610,30420,7,390,2,"GOA",0,111
200501,2005,-12610,-610,30420,4,400,1,"GOA",0,111
200501,2005,-12610,-610,30420,16,400,2,"GOA",0,111
200501,2005,-12610,-610,30420,1,410,1,"GOA",0,111
200501,2005,-12610,-610,30420,17,410,2,"GOA",0,111
200501,2005,-12610,-610,30420,19,420,2,"GOA",0,111
200501,2005,-12610,-610,30420,21,430,2,"GOA",0,111
200501,2005,-12610,-610,30420,5,440,2,"GOA",0,111
200501,2005,-12610,-610,30420,3,450,2,"GOA",0,111
200501,2005,-12626,-610,30420,1,340,1,"GOA",0,120
200501,2005,-12626,-610,30420,1,270,2,"GOA",0,120
200501,2005,-12626,-610,30420,2,320,2,"GOA",0,120
200501,2005,-12626,-610,30420,1,330,1,"GOA",0,120
200501,2005,-12626,-610,30420,2,340,2,"GOA",0,120
200501,2005,-12626,-610,30420,5,360,1,"GOA",0,120
200501,2005,-12626,-610,30420,2,360,2,"GOA",0,120
200501,2005,-12626,-610,30420,5,370,1,"GOA",0,120
200501,2005,-12626,-610,30420,3,370,2,"GOA",0,120
200501,2005,-12626,-610,30420,9,380,1,"GOA",0,120
200501,2005,-12626,-610,30420,6,380,2,"GOA",0,120
200501,2005,-12626,-610,30420,7,390,1,"GOA",0,120
200501,2005,-12626,-610,30420,5,390,2,"GOA",0,120
200501,2005,-12626,-610,30420,18,400,1,"GOA",0,120
200501,2005,-12626,-610,30420,6,400,2,"GOA",0,120
200501,2005,-12626,-610,30420,11,410,1,"GOA",0,120
200501,2005,-12626,-610,30420,4,410,2,"GOA",0,120
200501,2005,-12626,-610,30420,13,420,1,"GOA",0,120
200501,2005,-12626,-610,30420,18,420,2,"GOA",0,120
200501,2005,-12626,-610,30420,5,430,1,"GOA",0,120
200501,2005,-12626,-610,30420,9,430,2,"GOA",0,120
200501,2005,-12626,-610,30420,2,440,1,"GOA",0,120
200501,2005,-12626,-610,30420,15,440,2,"GOA",0,120
200501,2005,-12626,-610,30420,5,450,2,"GOA",0,120
200501,2005,-12626,-610,30420,3,460,2,"GOA",0,120
200501,2005,-12628,-610,30420,1,360,2,"GOA",5,120
200501,2005,-12629,-610,30420,1,320,1,"GOA",5.41,210
200501,2005,-12629,-610,30420,1,330,2,"GOA",5.41,210
200501,2005,-12629,-610,30420,1,350,1,"GOA",5.41,210
200501,2005,-12630,-610,30420,2,300,2,"GOA",1.11,13
200501,2005,-12630,-610,30420,1,280,2,"GOA",1.11,13
200501,2005,-12630,-610,30420,1,290,1,"GOA",1.11,13
200501,2005,-12630,-610,30420,2,290,2,"GOA",1.11,13
200501,2005,-12630,-610,30420,1,310,1,"GOA",1.11,13
200501,2005,-12630,-610,30420,1,320,1,"GOA",1.11,13
200501,2005,-12630,-610,30420,2,320,2,"GOA",1.11,13
200501,2005,-12630,-610,30420,6,330,1,"GOA",1.11,13
200501,2005,-12630,-610,30420,5,330,2,"GOA",1.11,13
200501,2005,-12630,-610,30420,3,340,1,"GOA",1.11,13
200501,2005,-12630,-610,30420,2,340,2,"GOA",1.11,13
200501,2005,-12630,-610,30420,4,350,1,"GOA",1.11,13
200501,2005,-12630,-610,30420,3,350,2,"GOA",1.11,13
200501,2005,-12630,-610,30420,18,360,1,"GOA",1.11,13
200501,2005,-12630,-610,30420,3,360,2,"GOA",1.11,13
200501,2005,-12630,-610,30420,12,370,1,"GOA",1.11,13
200501,2005,-12630,-610,30420,9,370,2,"GOA",1.11,13
200501,2005,-12630,-610,30420,17,380,1,"GOA",1.11,13
200501,2005,-12630,-610,30420,16,380,2,"GOA",1.11,13
200501,2005,-12630,-610,30420,5,390,1,"GOA",1.11,13
200501,2005,-12630,-610,30420,26,390,2,"GOA",1.11,13
200501,2005,-12630,-610,30420,11,400,2,"GOA",1.11,13
200501,2005,-12630,-610,30420,4,410,1,"GOA",1.11,13
200501,2005,-12630,-610,30420,4,410,2,"GOA",1.11,13
200501,2005,-12631,-610,30420,1,410,2,"GOA",0,13
200501,2005,-12631,-610,30420,1,210,1,"GOA",0,13
200501,2005,-12631,-610,30420,1,300,1,"GOA",0,13
200501,2005,-12631,-610,30420,1,340,2,"GOA",0,13
200501,2005,-12632,-610,30420,1,240,2,"GOA",1.11,13
200501,2005,-12632,-610,30420,1,250,1,"GOA",1.11,13
200501,2005,-12632,-610,30420,1,340,1,"GOA",1.11,13
200501,2005,-12633,-610,30420,1,390,2,"GOA",0,122
200501,2005,-12633,-610,30420,1,350,1,"GOA",0,122
200501,2005,-12633,-610,30420,1,360,1,"GOA",0,122
200501,2005,-12633,-610,30420,1,380,2,"GOA",0,122
200501,2005,-12633,-610,30420,1,400,2,"GOA",0,122
200501,2005,-12633,-610,30420,2,410,2,"GOA",0,122
200501,2005,-12633,-610,30420,2,420,2,"GOA",0,122
200501,2005,-12633,-610,30420,1,430,2,"GOA",0,122
200501,2005,-12634,-610,30420,1,380,1,"GOA",0,122
200501,2005,-12634,-610,30420,1,340,1,"GOA",0,122
200501,2005,-12634,-610,30420,1,340,2,"GOA",0,122
200501,2005,-12634,-610,30420,1,350,1,"GOA",0,122
200501,2005,-12639,-610,30420,1,360,1,"GOA",0,122
200501,2005,-12639,-610,30420,1,330,1,"GOA",0,122
200501,2005,-12639,-610,30420,1,340,1,"GOA",0,122
200501,2005,-12639,-610,30420,2,340,2,"GOA",0,122
200501,2005,-12640,-610,30420,1,330,1,"GOA",0,122
200501,2005,-12640,-610,30420,1,370,1,"GOA",0,122
200501,2005,-12644,-610,30420,4,330,2,"GOA",0,122
200501,2005,-12644,-610,30420,1,320,1,"GOA",0,122
200501,2005,-12644,-610,30420,1,320,2,"GOA",0,122
200501,2005,-12644,-610,30420,2,330,1,"GOA",0,122
200501,2005,-12644,-610,30420,2,340,1,"GOA",0,122
200501,2005,-12644,-610,30420,2,340,2,"GOA",0,122
200501,2005,-12644,-610,30420,1,350,1,"GOA",0,122
200501,2005,-12644,-610,30420,1,350,2,"GOA",0,122
200501,2005,-12644,-610,30420,1,360,1,"GOA",0,122
200501,2005,-12644,-610,30420,2,360,2,"GOA",0,122
200501,2005,-12644,-610,30420,1,390,2,"GOA",0,122
200701,2007,-2945,-623,30420,1,350,1,"GOA",5.8,11
200701,2007,-2945,-623,30420,1,330,2,"GOA",5.8,11
200701,2007,-2945,-623,30420,3,340,2,"GOA",5.8,11
200701,2007,-2945,-623,30420,1,350,2,"GOA",5.8,11
200701,2007,-2945,-623,30420,2,360,1,"GOA",5.8,11
200701,2007,-2945,-623,30420,1,360,2,"GOA",5.8,11
200701,2007,-2945,-623,30420,6,370,1,"GOA",5.8,11
200701,2007,-2945,-623,30420,2,370,2,"GOA",5.8,11
200701,2007,-2945,-623,30420,6,380,1,"GOA",5.8,11
200701,2007,-2945,-623,30420,2,380,2,"GOA",5.8,11
200701,2007,-2945,-623,30420,7,390,1,"GOA",5.8,11
200701,2007,-2945,-623,30420,9,390,2,"GOA",5.8,11
200701,2007,-2945,-623,30420,10,400,1,"GOA",5.8,11
200701,2007,-2945,-623,30420,16,400,2,"GOA",5.8,11
200701,2007,-2945,-623,30420,13,410,1,"GOA",5.8,11
200701,2007,-2945,-623,30420,14,410,2,"GOA",5.8,11
200701,2007,-2945,-623,30420,5,420,1,"GOA",5.8,11
200701,2007,-2945,-623,30420,25,420,2,"GOA",5.8,11
200701,2007,-2945,-623,30420,2,430,1,"GOA",5.8,11
200701,2007,-2945,-623,30420,12,430,2,"GOA",5.8,11
200701,2007,-2945,-623,30420,5,440,2,"GOA",5.8,11
200701,2007,-2947,-623,30420,1,310,2,"GOA",0,11
200701,2007,-2949,-623,30420,1,370,1,"GOA",0,11
200701,2007,-2949,-623,30420,1,320,2,"GOA",0,11
200701,2007,-2949,-623,30420,2,340,1,"GOA",0,11
200701,2007,-2949,-623,30420,1,360,1,"GOA",0,11
200701,2007,-2949,-623,30420,2,360,2,"GOA",0,11
200701,2007,-2949,-623,30420,1,370,2,"GOA",0,11
200701,2007,-2949,-623,30420,1,380,1,"GOA",0,11
200701,2007,-2949,-623,30420,2,390,2,"GOA",0,11
200701,2007,-2949,-623,30420,2,400,1,"GOA",0,11
200701,2007,-2949,-623,30420,2,410,2,"GOA",0,11
200701,2007,-2949,-623,30420,7,420,1,"GOA",0,11
200701,2007,-2949,-623,30420,4,430,1,"GOA",0,11
200701,2007,-2949,-623,30420,1,430,2,"GOA",0,11
200701,2007,-2949,-623,30420,5,440,1,"GOA",0,11
200701,2007,-2949,-623,30420,2,440,2,"GOA",0,11
200701,2007,-2949,-623,30420,1,450,1,"GOA",0,11
200701,2007,-2949,-623,30420,1,450,2,"GOA",0,11
200701,2007,-2949,-623,30420,1,460,2,"GOA",0,11
200701,2007,-2949,-623,30420,1,470,2,"GOA",0,11
200701,2007,-2965,-623,30420,1,290,2,"GOA",5.8,13
200701,2007,-2965,-623,30420,1,260,1,"GOA",5.8,13
200701,2007,-2965,-623,30420,2,270,1,"GOA",5.8,13
200701,2007,-2965,-623,30420,1,280,1,"GOA",5.8,13
200701,2007,-2965,-623,30420,1,310,2,"GOA",5.8,13
200701,2007,-2965,-623,30420,2,320,2,"GOA",5.8,13
200701,2007,-2965,-623,30420,5,330,1,"GOA",5.8,13
200701,2007,-2965,-623,30420,2,330,2,"GOA",5.8,13
200701,2007,-2965,-623,30420,5,350,2,"GOA",5.8,13
200701,2007,-2965,-623,30420,6,340,1,"GOA",5.8,13
200701,2007,-2965,-623,30420,5,340,2,"GOA",5.8,13
200701,2007,-2965,-623,30420,7,350,1,"GOA",5.8,13
200701,2007,-2965,-623,30420,6,360,1,"GOA",5.8,13
200701,2007,-2965,-623,30420,5,360,2,"GOA",5.8,13
200701,2007,-2965,-623,30420,21,370,1,"GOA",5.8,13
200701,2007,-2965,-623,30420,13,370,2,"GOA",5.8,13
200701,2007,-2965,-623,30420,25,380,1,"GOA",5.8,13
200701,2007,-2965,-623,30420,13,380,2,"GOA",5.8,13
200701,2007,-2965,-623,30420,31,390,1,"GOA",5.8,13
200701,2007,-2965,-623,30420,8,390,2,"GOA",5.8,13
200701,2007,-2965,-623,30420,12,400,1,"GOA",5.8,13
200701,2007,-2965,-623,30420,1,400,2,"GOA",5.8,13
200701,2007,-2965,-623,30420,9,410,1,"GOA",5.8,13
200701,2007,-2965,-623,30420,2,410,2,"GOA",5.8,13
200701,2007,-2965,-623,30420,2,420,1,"GOA",5.8,13
200701,2007,-2965,-623,30420,1,430,1,"GOA",5.8,13
200701,2007,-2966,-623,30420,1,280,1,"GOA",0,13
200701,2007,-2966,-623,30420,3,300,2,"GOA",0,13
200701,2007,-2966,-623,30420,1,330,1,"GOA",0,13
200701,2007,-2966,-623,30420,1,330,2,"GOA",0,13
200701,2007,-2966,-623,30420,2,340,1,"GOA",0,13
200701,2007,-2966,-623,30420,1,340,2,"GOA",0,13
200701,2007,-2966,-623,30420,5,350,1,"GOA",0,13
200701,2007,-2966,-623,30420,1,350,2,"GOA",0,13
200701,2007,-2966,-623,30420,1,360,1,"GOA",0,13
200701,2007,-2966,-623,30420,6,370,1,"GOA",0,13
200701,2007,-2966,-623,30420,2,370,2,"GOA",0,13
200701,2007,-2966,-623,30420,11,380,1,"GOA",0,13
200701,2007,-2966,-623,30420,3,380,2,"GOA",0,13
200701,2007,-2966,-623,30420,12,390,1,"GOA",0,13
200701,2007,-2966,-623,30420,5,390,2,"GOA",0,13
200701,2007,-2966,-623,30420,18,400,1,"GOA",0,13
200701,2007,-2966,-623,30420,5,400,2,"GOA",0,13
200701,2007,-2966,-623,30420,11,410,1,"GOA",0,13
200701,2007,-2966,-623,30420,5,410,2,"GOA",0,13
200701,2007,-2966,-623,30420,5,420,1,"GOA",0,13
200701,2007,-2966,-623,30420,11,420,2,"GOA",0,13
200701,2007,-2966,-623,30420,1,430,1,"GOA",0,13
200701,2007,-2966,-623,30420,3,430,2,"GOA",0,13
200701,2007,-2966,-623,30420,1,440,1,"GOA",0,13
200701,2007,-2967,-623,30420,1,420,2,"GOA",0,310
200701,2007,-2967,-623,30420,1,310,1,"GOA",0,310
200701,2007,-2967,-623,30420,1,350,2,"GOA",0,310
200701,2007,-2967,-623,30420,1,410,1,"GOA",0,310
200701,2007,-2967,-623,30420,1,460,2,"GOA",0,310
200701,2007,-2971,-623,30420,2,330,2,"GOA",0,210
200701,2007,-2971,-623,30420,2,310,1,"GOA",0,210
200701,2007,-2971,-623,30420,2,320,1,"GOA",0,210
200701,2007,-2971,-623,30420,2,330,1,"GOA",0,210
200701,2007,-2971,-623,30420,3,340,1,"GOA",0,210
200701,2007,-2971,-623,30420,7,340,2,"GOA",0,210
200701,2007,-2971,-623,30420,3,350,1,"GOA",0,210
200701,2007,-2971,-623,30420,5,350,2,"GOA",0,210
200701,2007,-2971,-623,30420,4,360,1,"GOA",0,210
200701,2007,-2971,-623,30420,2,360,2,"GOA",0,210
200701,2007,-2971,-623,30420,4,370,1,"GOA",0,210
200701,2007,-2971,-623,30420,3,370,2,"GOA",0,210
200701,2007,-2971,-623,30420,1,380,1,"GOA",0,210
200701,2007,-2971,-623,30420,2,380,2,"GOA",0,210
200701,2007,-2971,-623,30420,1,420,1,"GOA",0,210
200701,2007,-2972,-623,30420,1,330,1,"GOA",6.31,210
200701,2007,-2972,-623,30420,1,340,2,"GOA",6.31,210
200701,2007,-2972,-623,30420,1,380,2,"GOA",6.31,210
200701,2007,-2976,-623,30420,1,340,1,"GOA",0,13
200701,2007,-2983,-623,30420,1,230,1,"GOA",0,12
200701,2007,-2983,-623,30420,1,190,1,"GOA",0,12
200701,2007,-2983,-623,30420,1,210,2,"GOA",0,12
200701,2007,-2983,-623,30420,1,220,1,"GOA",0,12
200701,2007,-2983,-623,30420,1,240,1,"GOA",0,12
200701,2007,-2983,-623,30420,1,240,2,"GOA",0,12
200701,2007,-2983,-623,30420,1,250,1,"GOA",0,12
200701,2007,-2983,-623,30420,2,260,2,"GOA",0,12
200701,2007,-2983,-623,30420,1,270,1,"GOA",0,12
200701,2007,-2983,-623,30420,1,280,2,"GOA",0,12
200701,2007,-2983,-623,30420,1,300,1,"GOA",0,12
200701,2007,-2983,-623,30420,1,350,1,"GOA",0,12
200701,2007,-2983,-623,30420,1,310,1,"GOA",0,12
200701,2007,-2983,-623,30420,1,330,1,"GOA",0,12
200701,2007,-2983,-623,30420,1,330,2,"GOA",0,12
200701,2007,-2983,-623,30420,1,350,2,"GOA",0,12
200701,2007,-2983,-623,30420,1,360,1,"GOA",0,12
200701,2007,-2983,-623,30420,1,360,2,"GOA",0,12
200701,2007,-2983,-623,30420,1,370,2,"GOA",0,12
200701,2007,-3388,-625,30420,1,360,2,"GOA",0,230
200701,2007,-3390,-625,30420,1,340,2,"GOA",0,230
200701,2007,-3390,-625,30420,1,360,1,"GOA",0,230
200701,2007,-3391,-625,30420,1,330,1,"GOA",0,131
200701,2007,-3391,-625,30420,1,340,2,"GOA",0,131
200701,2007,-3391,-625,30420,1,360,2,"GOA",0,131
200701,2007,-3391,-625,30420,1,370,1,"GOA",0,131
200701,2007,-3391,-625,30420,1,370,2,"GOA",0,131
200701,2007,-3397,-625,30420,2,380,2,"GOA",0,131
200701,2007,-3397,-625,30420,1,330,2,"GOA",0,131
200701,2007,-3397,-625,30420,1,350,2,"GOA",0,131
200701,2007,-3397,-625,30420,1,400,2,"GOA",0,131
200701,2007,-3397,-625,30420,1,410,2,"GOA",0,131
200701,2007,-3397,-625,30420,1,440,1,"GOA",0,131
200701,2007,-3398,-625,30420,1,350,2,"GOA",0,131
200701,2007,-3398,-625,30420,2,330,2,"GOA",0,131
200701,2007,-3398,-625,30420,1,340,1,"GOA",0,131
200701,2007,-3398,-625,30420,1,350,1,"GOA",0,131
200701,2007,-3398,-625,30420,2,360,1,"GOA",0,131
200701,2007,-3398,-625,30420,3,360,2,"GOA",0,131
200701,2007,-3398,-625,30420,1,380,1,"GOA",0,131
200701,2007,-3398,-625,30420,3,390,1,"GOA",0,131
200701,2007,-3398,-625,30420,4,390,2,"GOA",0,131
200701,2007,-3398,-625,30420,1,400,1,"GOA",0,131
200701,2007,-3398,-625,30420,1,400,2,"GOA",0,131
200701,2007,-3398,-625,30420,1,420,2,"GOA",0,131
200701,2007,-3398,-625,30420,2,430,2,"GOA",0,131
200701,2007,-3398,-625,30420,2,440,2,"GOA",0,131
200701,2007,-3399,-625,30420,3,320,2,"GOA",0,131
200701,2007,-3399,-625,30420,1,310,1,"GOA",0,131
200701,2007,-3399,-625,30420,1,310,2,"GOA",0,131
200701,2007,-3399,-625,30420,1,330,1,"GOA",0,131
200701,2007,-3399,-625,30420,3,340,1,"GOA",0,131
200701,2007,-3399,-625,30420,6,340,2,"GOA",0,131
200701,2007,-3399,-625,30420,4,350,1,"GOA",0,131
200701,2007,-3399,-625,30420,6,350,2,"GOA",0,131
200701,2007,-3399,-625,30420,8,360,1,"GOA",0,131
200701,2007,-3399,-625,30420,7,360,2,"GOA",0,131
200701,2007,-3399,-625,30420,5,370,1,"GOA",0,131
200701,2007,-3399,-625,30420,11,370,2,"GOA",0,131
200701,2007,-3399,-625,30420,5,380,1,"GOA",0,131
200701,2007,-3399,-625,30420,7,380,2,"GOA",0,131
200701,2007,-3399,-625,30420,5,390,1,"GOA",0,131
200701,2007,-3399,-625,30420,4,390,2,"GOA",0,131
200701,2007,-3399,-625,30420,1,400,1,"GOA",0,131
200701,2007,-3399,-625,30420,3,400,2,"GOA",0,131
200701,2007,-3399,-625,30420,2,410,1,"GOA",0,131
200701,2007,-3399,-625,30420,2,410,2,"GOA",0,131
200701,2007,-3399,-625,30420,1,420,2,"GOA",0,131
200701,2007,-3399,-625,30420,1,430,1,"GOA",0,131
200701,2007,-3399,-625,30420,6,430,2,"GOA",0,131
200701,2007,-3399,-625,30420,1,440,2,"GOA",0,131
200701,2007,-3399,-625,30420,1,450,2,"GOA",0,131
200701,2007,-3404,-625,30420,1,380,1,"GOA",0,131
200701,2007,-3404,-625,30420,2,350,2,"GOA",0,131
200701,2007,-3404,-625,30420,1,360,2,"GOA",0,131
200701,2007,-3404,-625,30420,1,370,2,"GOA",0,131
200701,2007,-3404,-625,30420,6,380,2,"GOA",0,131
200701,2007,-3404,-625,30420,1,390,1,"GOA",0,131
200701,2007,-3405,-625,30420,2,360,2,"GOA",0,131
200701,2007,-3405,-625,30420,1,320,2,"GOA",0,131
200701,2007,-3405,-625,30420,2,340,2,"GOA",0,131
200701,2007,-3405,-625,30420,1,360,1,"GOA",0,131
200701,2007,-3405,-625,30420,1,380,2,"GOA",0,131
200701,2007,-3405,-625,30420,1,390,1,"GOA",0,131
200701,2007,-3405,-625,30420,2,390,2,"GOA",0,131
200701,2007,-3405,-625,30420,1,400,1,"GOA",0,131
200701,2007,-3405,-625,30420,2,400,2,"GOA",0,131
200701,2007,-3405,-625,30420,2,410,2,"GOA",0,131
200701,2007,-3405,-625,30420,1,430,2,"GOA",0,131
200701,2007,-3406,-625,30420,2,400,2,"GOA",0,131
200701,2007,-3406,-625,30420,1,370,1,"GOA",0,131
200701,2007,-3406,-625,30420,1,380,1,"GOA",0,131
200701,2007,-3406,-625,30420,1,400,1,"GOA",0,131
200701,2007,-3406,-625,30420,1,410,2,"GOA",0,131
200701,2007,-3406,-625,30420,1,440,2,"GOA",0,131
200701,2007,-3964,-625,30420,1,370,1,"GOA",0,131
200701,2007,-3964,-625,30420,1,340,1,"GOA",0,131
200701,2007,-3964,-625,30420,1,340,2,"GOA",0,131
200701,2007,-3964,-625,30420,1,350,1,"GOA",0,131
200701,2007,-3964,-625,30420,1,420,2,"GOA",0,131
200701,2007,-3966,-625,30420,4,360,2,"GOA",0,131
200701,2007,-3966,-625,30420,1,250,1,"GOA",0,131
200701,2007,-3966,-625,30420,1,320,1,"GOA",0,131
200701,2007,-3966,-625,30420,1,340,1,"GOA",0,131
200701,2007,-3966,-625,30420,2,380,2,"GOA",0,131
200701,2007,-3966,-625,30420,1,390,2,"GOA",0,131
200701,2007,-3966,-625,30420,1,400,1,"GOA",0,131
200701,2007,-3966,-625,30420,3,400,2,"GOA",0,131
200701,2007,-3966,-625,30420,1,430,2,"GOA",0,131
200701,2007,-3966,-625,30420,1,440,2,"GOA",0,131
200701,2007,-3967,-625,30420,1,340,1,"GOA",2.3,230
200701,2007,-3967,-625,30420,1,360,1,"GOA",2.3,230
200701,2007,-3972,-625,30420,1,360,2,"GOA",0,133
200701,2007,-3972,-625,30420,1,370,1,"GOA",0,133
200701,2007,-3974,-625,30420,1,360,1,"GOA",1.12,133
200701,2007,-3974,-625,30420,1,410,2,"GOA",1.12,133
200701,2007,-3979,-625,30420,1,340,1,"GOA",0,140
200501,2005,-12646,-610,30420,2,300,1,"GOA",0,122
200501,2005,-12646,-610,30420,1,280,1,"GOA",0,122
200501,2005,-12646,-610,30420,2,290,1,"GOA",0,122
200501,2005,-12646,-610,30420,1,290,2,"GOA",0,122
200501,2005,-12646,-610,30420,3,310,2,"GOA",0,122
200501,2005,-12646,-610,30420,4,320,1,"GOA",0,122
200501,2005,-12646,-610,30420,2,320,2,"GOA",0,122
200501,2005,-12646,-610,30420,5,330,1,"GOA",0,122
200501,2005,-12646,-610,30420,8,330,2,"GOA",0,122
200501,2005,-12646,-610,30420,6,340,1,"GOA",0,122
200501,2005,-12646,-610,30420,2,340,2,"GOA",0,122
200501,2005,-12646,-610,30420,2,350,1,"GOA",0,122
200501,2005,-12646,-610,30420,3,360,1,"GOA",0,122
200501,2005,-12646,-610,30420,3,360,2,"GOA",0,122
200501,2005,-12646,-610,30420,2,370,1,"GOA",0,122
200501,2005,-12646,-610,30420,4,370,2,"GOA",0,122
200501,2005,-12646,-610,30420,7,380,1,"GOA",0,122
200501,2005,-12646,-610,30420,2,380,2,"GOA",0,122
200501,2005,-12646,-610,30420,3,390,1,"GOA",0,122
200501,2005,-12646,-610,30420,5,390,2,"GOA",0,122
200501,2005,-12646,-610,30420,2,400,1,"GOA",0,122
200501,2005,-12646,-610,30420,4,400,2,"GOA",0,122
200501,2005,-12646,-610,30420,2,410,1,"GOA",0,122
200501,2005,-12646,-610,30420,2,410,2,"GOA",0,122
200501,2005,-12646,-610,30420,2,420,2,"GOA",0,122
200501,2005,-12646,-610,30420,1,430,2,"GOA",0,122
200501,2005,-12646,-610,30420,3,440,2,"GOA",0,122
200501,2005,-12646,-610,30420,1,450,2,"GOA",0,122
200501,2005,-12648,-610,30420,5,300,1,"GOA",0,221
200501,2005,-12648,-610,30420,1,270,1,"GOA",0,221
200501,2005,-12648,-610,30420,3,280,1,"GOA",0,221
200501,2005,-12648,-610,30420,6,290,1,"GOA",0,221
