"YEAR","HAUL_JOIN","PORT_JOIN","FMP_AREA","FMP_GEAR","SPECIES","LENGTH","WEIGHT","AGE","SPECIMEN_TYPE","PERFORMANCE"
2006,"1513868",NA,"GOA","TRW",303,43,1.14,23,1,1
2006,"1513860",NA,"GOA","TRW",303,36,0.74,13,1,1
2006,"1513860",NA,"GOA","TRW",303,38,0.75,36,1,1
2006,"1513860",NA,"GOA","TRW",303,40,0.94,24,1,1
2006,"1513860",NA,"GOA","TRW",303,41,0.95,34,1,1
2006,NA,"148280","GOA","TRW",303,36,0.54,9,1,NA
2006,NA,"148289","GOA","TRW",303,37,0.62,10,1,NA
2006,NA,"148280","GOA","TRW",303,37,0.68,11,1,NA
2006,"1511057",NA,"GOA","TRW",303,31,0.5,8,1,1
2006,"1513859",NA,"GOA","TRW",303,39,0.93,30,1,1
2006,"1513859",NA,"GOA","TRW",303,40,1.05,22,1,1
2006,"1513871",NA,"GOA","TRW",303,38,0.72,28,1,1
2006,"1513871",NA,"GOA","TRW",303,38,0.81,30,1,1
2006,"1513844",NA,"GOA","TRW",303,36,0.65,13,1,1
2006,"1513844",NA,"GOA","TRW",303,37,0.78,18,1,1
2006,"1513844",NA,"GOA","TRW",303,40,0.88,24,1,1
2006,"1513870",NA,"GOA","TRW",303,38,0.93,21,1,1
2006,"1513870",NA,"GOA","TRW",303,40,0.88,31,1,1
2006,NA,"148289","GOA","TRW",303,39,0.8,13,1,NA
2006,"1513855",NA,"GOA","TRW",303,35,0.56,9,1,1
2006,"1513855",NA,"GOA","TRW",303,39,0.9,21,1,1
2006,"1513855",NA,"GOA","TRW",303,39,0.95,23,1,1
2006,"1513871",NA,"GOA","TRW",303,38,0.87,30,1,1
2006,"1513817",NA,"GOA","TRW",303,35,0.67,12,1,1
2006,"1513824",NA,"GOA","TRW",303,33,0.49,10,1,1
2006,"1513880",NA,"GOA","TRW",303,37,0.81,13,1,1
2006,"1513880",NA,"GOA","TRW",303,38,0.88,14,1,1
2006,NA,"148326","GOA","TRW",303,33,0.46,11,1,NA
2006,NA,"148326","GOA","TRW",303,38,0.72,12,1,NA
2006,"1511061",NA,"GOA","TRW",303,42,1.1,28,1,1
2006,"1511061",NA,"GOA","TRW",303,44,1.3,33,1,1
2006,"1511056",NA,"GOA","TRW",303,34,0.6,11,1,1
2006,"1527587",NA,"GOA","TRW",303,40,0.82,18,1,1
2006,"1527587",NA,"GOA","TRW",303,42,1.11,22,1,1
2006,"1511056",NA,"GOA","TRW",303,38,0.8,29,1,1
2006,NA,"148290","GOA","TRW",303,42,1,13,1,NA
2006,"1511072",NA,"GOA","TRW",303,37,0.8,11,1,1
2006,"1511072",NA,"GOA","TRW",303,40,0.9,29,1,1
2006,"1511072",NA,"GOA","TRW",303,40,1.2,24,1,1
2006,"1511072",NA,"GOA","TRW",303,41,1.2,24,1,1
2006,"1511077",NA,"GOA","TRW",303,40,1.1,42,1,1
2006,"1511090",NA,"GOA","TRW",303,43,1.3,27,1,1
2006,"1511086",NA,"GOA","TRW",303,28,0.3,6,1,1
2006,"1511086",NA,"GOA","TRW",303,35,0.7,12,1,1
2006,"1511086",NA,"GOA","TRW",303,38,0.8,19,1,1
2006,"1511086",NA,"GOA","TRW",303,41,0.9,26,1,1
2006,"1511086",NA,"GOA","TRW",303,41,1,22,1,1
2006,"1511088",NA,"GOA","TRW",303,39,0.8,18,1,1
2006,"1511088",NA,"GOA","TRW",303,39,0.9,21,1,1
2006,"1511088",NA,"GOA","TRW",303,40,1.1,22,1,1
2006,"1511085",NA,"GOA","TRW",303,38,0.5,31,1,1
2006,"1511085",NA,"GOA","TRW",303,39,0.7,34,1,1
2006,"1511085",NA,"GOA","TRW",303,39,0.8,20,1,1
2006,"1511085",NA,"GOA","TRW",303,39,0.8,23,1,1
2006,"1511077",NA,"GOA","TRW",303,44,1.3,39,1,1
2006,"1511075",NA,"GOA","TRW",303,31,0.5,8,1,1
2006,"1511075",NA,"GOA","TRW",303,39,1,19,1,1
2006,"1511075",NA,"GOA","TRW",303,40,1,27,1,1
2006,"1511080",NA,"GOA","TRW",303,38,0.8,12,1,1
2006,"1511080",NA,"GOA","TRW",303,39,0.6,21,1,1
2006,"1511080",NA,"GOA","TRW",303,40,1,35,1,1
2006,"1511084",NA,"GOA","TRW",303,35,0.6,11,1,1
2006,"1511084",NA,"GOA","TRW",303,37,0.7,11,1,1
2006,"1527580",NA,"GOA","TRW",303,45,1.27,23,1,1
2006,"1527580",NA,"GOA","TRW",303,45,1.37,28,1,1
2006,"1527578",NA,"GOA","TRW",303,35,0.68,9,1,1
2006,"1527578",NA,"GOA","TRW",303,45,1.26,31,1,1
2006,"1527585",NA,"GOA","TRW",303,43,1.01,34,1,1
2006,"1511076",NA,"GOA","TRW",303,36,0.8,14,1,1
2006,"1511076",NA,"GOA","TRW",303,36,0.8,15,1,1
2006,"1511076",NA,"GOA","TRW",303,40,1,36,1,1
2006,"1511076",NA,"GOA","TRW",303,41,1.1,27,1,1
2006,"1511076",NA,"GOA","TRW",303,41,1.2,23,1,1
2006,"1511081",NA,"GOA","TRW",303,36,0.8,11,1,1
2006,"1511081",NA,"GOA","TRW",303,40,0.9,17,1,1
2006,"1511081",NA,"GOA","TRW",303,40,1,30,1,1
2006,"1511090",NA,"GOA","TRW",303,40,1.1,23,1,1
2006,"1527585",NA,"GOA","TRW",303,44,1.17,21,1,1
2006,"1527585",NA,"GOA","TRW",303,44,1.37,20,1,1
2006,"1509672",NA,"GOA","TRW",303,39,0.94,29,1,1
2006,"1509671",NA,"GOA","TRW",303,31,0.4,8,1,1
2006,"1509671",NA,"GOA","TRW",303,34,0.62,10,1,1
2006,"1509671",NA,"GOA","TRW",303,37,0.78,12,1,1
2006,"1509671",NA,"GOA","TRW",303,38,0.84,22,1,1
2006,"1509666",NA,"GOA","TRW",303,32,0.52,10,1,1
2006,"1509666",NA,"GOA","TRW",303,34,0.62,10,1,1
2006,"1509666",NA,"GOA","TRW",303,35,0.62,13,1,1
2006,"1509666",NA,"GOA","TRW",303,35,0.64,14,1,1
2006,"1509670",NA,"GOA","TRW",303,33,0.56,11,1,1
2006,"1509670",NA,"GOA","TRW",303,36,0.7,18,1,1
2006,"1509670",NA,"GOA","TRW",303,37,0.8,11,1,1
2006,"1509670",NA,"GOA","TRW",303,38,0.86,22,1,1
2006,"1509668",NA,"GOA","TRW",303,31,0.46,8,1,1
2006,"1509668",NA,"GOA","TRW",303,36,0.68,12,1,1
2006,"1513793",NA,"GOA","TRW",303,31,0.42,10,1,1
2006,"1513876",NA,"GOA","TRW",303,36,0.78,18,1,1
2006,"1513793",NA,"GOA","TRW",303,35,0.65,11,1,1
2006,"1527587",NA,"GOA","TRW",303,47,1.41,29,1,1
2006,"1527574",NA,"GOA","TRW",303,41,0.98,14,1,1
2006,"1527574",NA,"GOA","TRW",303,42,1.03,19,1,1
2006,"1513113",NA,"GOA","TRW",303,40,0.74,23,1,1
2006,"1513113",NA,"GOA","TRW",303,41,0.74,27,1,1
2006,"1513128",NA,"GOA","TRW",303,39,0.64,35,1,1
2006,"1513128",NA,"GOA","TRW",303,43,0.96,25,1,1
2006,"1513128",NA,"GOA","TRW",303,43,1.04,30,1,1
2006,"1517741",NA,"GOA","TRW",303,30,0.4,7,1,1
2006,"1517741",NA,"GOA","TRW",303,33,0.4,8,1,1
2006,"1527574",NA,"GOA","TRW",303,43,1.14,21,1,1
2006,"1527580",NA,"GOA","TRW",303,41,0.96,32,1,1
2006,"1527585",NA,"GOA","TRW",303,47,1.42,35,1,1
2006,"1527586",NA,"GOA","TRW",303,35,0.66,9,1,1
2006,"1527586",NA,"GOA","TRW",303,44,1.31,22,1,1
2006,"1527586",NA,"GOA","TRW",303,46,1.27,29,1,1
2006,"1527586",NA,"GOA","TRW",303,47,1.38,36,1,1
2006,"1527566",NA,"GOA","TRW",303,42,1.09,34,1,1
2006,"1527566",NA,"GOA","TRW",303,44,1.18,36,1,1
2006,"1527566",NA,"GOA","TRW",303,44,1.22,34,1,1
2006,"1527566",NA,"GOA","TRW",303,45,1.21,26,1,1
2006,"1527573",NA,"GOA","TRW",303,46,1.26,43,1,1
2006,"1527573",NA,"GOA","TRW",303,46,1.39,27,1,1
2006,"1527573",NA,"GOA","TRW",303,47,1.35,30,1,1
2006,"1527575",NA,"GOA","TRW",303,27,0.28,6,1,1
2006,"1527575",NA,"GOA","TRW",303,38,0.88,15,1,1
2006,"1527575",NA,"GOA","TRW",303,42,1.04,22,1,1
2006,"1527575",NA,"GOA","TRW",303,44,1.12,31,1,1
2006,"1527579",NA,"GOA","TRW",303,42,1,24,1,1
2006,"1527579",NA,"GOA","TRW",303,42,1.09,19,1,1
2006,"1527579",NA,"GOA","TRW",303,43,1.02,22,1,1
2006,"1527579",NA,"GOA","TRW",303,44,1.16,27,1,1
2006,"1527567",NA,"GOA","TRW",303,43,1.18,32,1,1
2006,"1527567",NA,"GOA","TRW",303,46,1.26,40,1,1
2006,"1517743",NA,"GOA","TRW",303,36,0.5,10,1,1
2006,"1517743",NA,"GOA","TRW",303,36,0.6,12,1,1
2006,"1517743",NA,"GOA","TRW",303,39,0.7,17,1,1
2006,"1527581",NA,"GOA","TRW",303,40,0.92,31,1,5
2006,"1527581",NA,"GOA","TRW",303,42,1.06,13,1,5
2006,"1527581",NA,"GOA","TRW",303,43,1.2,19,1,5
2006,"1527581",NA,"GOA","TRW",303,44,1.2,24,1,5
2006,"1509672",NA,"GOA","TRW",303,33,0.56,8,1,1
2006,"1509672",NA,"GOA","TRW",303,36,0.7,11,1,1
2006,"1509672",NA,"GOA","TRW",303,38,0.94,15,1,1
2006,"1521151",NA,"GOA","TRW",303,35,0.51,10,1,1
2006,"1521151",NA,"GOA","TRW",303,35,0.64,9,1,1
2006,"1521150",NA,"GOA","TRW",303,37,0.63,18,1,1
2006,"1513876",NA,"GOA","TRW",303,35,0.82,9,1,1
2006,"1521179",NA,"GOA","TRW",303,32,0.45,9,1,1
2006,"1521179",NA,"GOA","TRW",303,33,0.48,12,1,1
2006,"1521179",NA,"GOA","TRW",303,36,0.6,13,1,1
2006,"1521185",NA,"GOA","TRW",303,38,0.73,17,1,1
2006,"1521185",NA,"GOA","TRW",303,39,0.78,18,1,1
2006,"1521185",NA,"GOA","TRW",303,43,1.03,29,1,1
2006,"1517572",NA,"GOA","TRW",303,39,0.72,10,1,1
2006,"1517566",NA,"GOA","TRW",303,39,0.78,11,1,1
2006,"1517571",NA,"GOA","TRW",303,33,0.48,9,1,1
2006,"1511288",NA,"GOA","TRW",303,39,0.84,13,1,1
2006,"1511288",NA,"GOA","TRW",303,39,0.88,19,1,1
2006,"1511283",NA,"GOA","TRW",303,36,0.72,11,1,1
2006,"1511283",NA,"GOA","TRW",303,37,0.68,13,1,1
2006,"1511283",NA,"GOA","TRW",303,40,0.92,18,1,1
2006,"1511284",NA,"GOA","TRW",303,30,0.34,8,1,1
2006,"1511284",NA,"GOA","TRW",303,35,0.58,10,1,1
2006,"1511284",NA,"GOA","TRW",303,37,0.64,14,1,1
2006,"1511288",NA,"GOA","TRW",303,35,0.62,14,1,1
2006,"1511288",NA,"GOA","TRW",303,35,0.66,10,1,1
2006,"1511284",NA,"GOA","TRW",303,40,0.84,22,1,1
2006,"1511285",NA,"GOA","TRW",303,35,0.68,12,1,1
2006,"1511285",NA,"GOA","TRW",303,36,0.66,12,1,1
2006,"1511285",NA,"GOA","TRW",303,38,0.82,12,1,1
2006,"1511285",NA,"GOA","TRW",303,39,0.9,11,1,1
2006,"1511290",NA,"GOA","TRW",303,34,0.6,12,1,1
2006,"1511290",NA,"GOA","TRW",303,36,0.7,11,1,1
2006,"1511286",NA,"GOA","TRW",303,30,0.42,9,1,1
2006,"1511286",NA,"GOA","TRW",303,32,0.54,9,1,1
2006,"1511286",NA,"GOA","TRW",303,36,0.72,9,1,1
2006,"1511289",NA,"GOA","TRW",303,33,0.5,10,1,1
2006,"1511289",NA,"GOA","TRW",303,36,0.72,15,1,1
2006,"1511285",NA,"GOA","TRW",303,30,0.46,8,1,1
2006,"1509889",NA,"GOA","TRW",303,38,0.82,14,1,1
2006,"1509889",NA,"GOA","TRW",303,41,0.98,31,1,1
2006,"1509884",NA,"GOA","TRW",303,37,0.74,10,1,1
2006,"1509884",NA,"GOA","TRW",303,37,0.76,12,1,1
2006,"1509884",NA,"GOA","TRW",303,38,0.72,11,1,1
2006,"1509884",NA,"GOA","TRW",303,42,0.98,10,1,1
2006,"1509886",NA,"GOA","TRW",303,31,0.36,8,1,1
2006,"1509886",NA,"GOA","TRW",303,32,0.44,8,1,1
2006,"1511210",NA,"GOA","TRW",303,34,0.58,9,1,1
2006,"1517739",NA,"GOA","TRW",303,32,0.5,9,1,1
2006,"1517739",NA,"GOA","TRW",303,35,0.5,14,1,1
2006,"1517739",NA,"GOA","TRW",303,38,0.7,11,1,1
2006,"1517739",NA,"GOA","TRW",303,42,0.9,31,1,1
2006,"1517747",NA,"GOA","TRW",303,34,0.5,9,1,1
2006,"1517747",NA,"GOA","TRW",303,38,0.7,21,1,1
2006,"1517747",NA,"GOA","TRW",303,38,0.7,12,1,1
2006,"1517742",NA,"GOA","TRW",303,36,0.5,10,1,1
2006,"1517742",NA,"GOA","TRW",303,37,0.6,11,1,1
2006,"1517742",NA,"GOA","TRW",303,40,0.9,23,1,1
2006,"1513129",NA,"GOA","TRW",303,36,0.6,12,1,1
2006,"1513120",NA,"GOA","TRW",303,36,0.62,12,1,1
2006,"1513119",NA,"GOA","TRW",303,43,1.04,35,1,1
2006,"1509891",NA,"GOA","TRW",303,37,0.68,15,1,1
2006,"1509891",NA,"GOA","TRW",303,39,0.8,13,1,1
2006,"1509891",NA,"GOA","TRW",303,41,0.89,36,1,1
2006,"1509891",NA,"GOA","TRW",303,43,1.12,20,1,1
2006,"1509889",NA,"GOA","TRW",303,37,0.7,11,1,1
2006,"1509889",NA,"GOA","TRW",303,38,0.72,11,1,1
2006,"1509894",NA,"GOA","TRW",303,34,0.58,10,1,1
2006,"1509895",NA,"GOA","TRW",303,35,0.6,20,1,1
2006,"1509895",NA,"GOA","TRW",303,40,0.86,11,1,1
2006,"1509894",NA,"GOA","TRW",303,47,1.12,25,1,1
2006,"1513792",NA,"GOA","TRW",303,35,0.58,9,1,1
2006,"1513792",NA,"GOA","TRW",303,38,0.82,11,1,1
2006,"1513832",NA,"GOA","TRW",303,39,0.99,19,1,1
2006,"1513831",NA,"GOA","TRW",303,33,0.52,9,1,1
2006,"1513831",NA,"GOA","TRW",303,38,0.62,11,1,1
2006,"1513100",NA,"GOA","TRW",303,32,0.48,8,1,1
2006,"1509867",NA,"GOA","TRW",303,35,0.58,11,1,1
2006,"1509867",NA,"GOA","TRW",303,35,0.6,12,1,1
2006,"1509867",NA,"GOA","TRW",303,36,0.58,13,1,1
2006,"1509867",NA,"GOA","TRW",303,39,0.78,11,1,1
2006,"1509867",NA,"GOA","TRW",303,39,0.86,21,1,1
2006,"1509868",NA,"GOA","TRW",303,31,0.4,9,1,1
2006,"1509868",NA,"GOA","TRW",303,34,0.58,8,1,1
2006,"1509868",NA,"GOA","TRW",303,35,0.62,11,1,1
2006,"1509866",NA,"GOA","TRW",303,33,0.5,11,1,1
2006,"1509866",NA,"GOA","TRW",303,36,0.62,13,1,1
2006,"1509866",NA,"GOA","TRW",303,36,0.68,10,1,1
2006,"1509865",NA,"GOA","TRW",303,38,0.78,12,1,1
2006,"1509865",NA,"GOA","TRW",303,39,0.78,11,1,1
2006,"1513144",NA,"GOA","TRW",303,41,0.78,29,1,1
2006,"1513140",NA,"GOA","TRW",303,33,0.48,9,1,1
2006,"1513140",NA,"GOA","TRW",303,41,0.82,18,1,1
2006,"1513118",NA,"GOA","TRW",303,39,0.72,30,1,1
2006,"1513118",NA,"GOA","TRW",303,39,0.8,20,1,1
2006,"1513135",NA,"GOA","TRW",303,35,0.54,10,1,1
2006,"1513135",NA,"GOA","TRW",303,41,0.82,21,1,1
2006,"1513135",NA,"GOA","TRW",303,41,0.84,16,1,1
2006,"1513135",NA,"GOA","TRW",303,42,0.98,29,1,1
2006,"1513135",NA,"GOA","TRW",303,44,1.1,27,1,1
2006,"1513144",NA,"GOA","TRW",303,40,0.84,22,1,1
2006,"1513831",NA,"GOA","TRW",303,40,0.8,18,1,1
2006,"1513100",NA,"GOA","TRW",303,38,0.75,10,1,1
2006,"1513831",NA,"GOA","TRW",303,38,0.71,12,1,1
2006,"1517763",NA,"GOA","TRW",303,36,0.6,13,1,4
2006,"1517763",NA,"GOA","TRW",303,40,0.7,21,1,4
2006,"1517763",NA,"GOA","TRW",303,40,0.7,22,1,4
2006,"1517759",NA,"GOA","TRW",303,33,0.5,11,1,1
2006,"1517759",NA,"GOA","TRW",303,36,0.8,11,1,1
2006,"1517762",NA,"GOA","TRW",303,36,0.5,10,1,5
2006,"1517762",NA,"GOA","TRW",303,36,0.5,11,1,5
2006,"1517762",NA,"GOA","TRW",303,39,0.7,11,1,5
2006,"1517758",NA,"GOA","TRW",303,34,0.5,11,1,1
2006,"1517758",NA,"GOA","TRW",303,34,0.6,12,1,1
2006,"1517758",NA,"GOA","TRW",303,35,0.5,11,1,1
2006,"1517758",NA,"GOA","TRW",303,39,0.7,24,1,1
2006,"1517758",NA,"GOA","TRW",303,39,0.8,20,1,1
2006,"1517757",NA,"GOA","TRW",303,36,0.6,11,1,1
2006,"1517757",NA,"GOA","TRW",303,36,0.7,12,1,1
2006,"1517757",NA,"GOA","TRW",303,38,0.7,20,1,1
2006,"1517757",NA,"GOA","TRW",303,38,0.8,29,1,1
2006,"1517756",NA,"GOA","TRW",303,34,0.5,10,1,1
2006,"1517756",NA,"GOA","TRW",303,34,0.5,11,1,1
2006,"1517756",NA,"GOA","TRW",303,35,0.5,10,1,1
2006,"1507421",NA,"GOA","TRW",303,33,0.4,10,1,1
2006,"1507421",NA,"GOA","TRW",303,36,0.6,12,1,1
2006,"1517755",NA,"GOA","TRW",303,39,0.7,11,1,1
2006,"1517764",NA,"GOA","TRW",303,39,0.7,11,1,1
2006,"1509661",NA,"GOA","TRW",303,45,1.26,22,1,1
2006,"1513110",NA,"GOA","TRW",303,43,1.08,19,1,1
2006,"1513137",NA,"GOA","TRW",303,34,0.48,10,1,1
2006,"1513137",NA,"GOA","TRW",303,40,0.74,16,1,1
2006,"1513137",NA,"GOA","TRW",303,40,0.78,30,1,1
2006,"1513137",NA,"GOA","TRW",303,40,0.92,14,1,1
2006,"1513138",NA,"GOA","TRW",303,40,0.84,15,1,1
2006,"1513138",NA,"GOA","TRW",303,40,0.88,35,1,1
2006,"1513138",NA,"GOA","TRW",303,42,0.94,23,1,1
2006,"1513106",NA,"GOA","TRW",303,41,0.94,24,1,1
2007,"1578890",NA,"GOA","TRW",303,33,0.55,28,1,1
2007,"1578890",NA,"GOA","TRW",303,36,0.71,14,1,1
2007,"1578890",NA,"GOA","TRW",303,37,0.7,8,1,1
2007,"1578890",NA,"GOA","TRW",303,37,0.72,11,1,1
2007,"1599434",NA,"GOA","TRW",303,35,0.6,34,1,1
2007,"1599434",NA,"GOA","TRW",303,38,0.9,16,1,1
2007,"1599434",NA,"GOA","TRW",303,39,0.8,5,1,1
2007,"1599434",NA,"GOA","TRW",303,42,1.1,31,1,1
2008,"12245001879000005320",NA,"GOA","TRW",303,40,NA,14,1,1
2008,"12245001879000005320",NA,"GOA","TRW",303,41,NA,22,1,1
2008,"12245001879000005314",NA,"GOA","TRW",303,37,NA,49,1,1
2008,"12245001879000005314",NA,"GOA","TRW",303,42,NA,32,1,1
2008,"12245001879000005322",NA,"GOA","TRW",303,34,NA,11,1,1
2008,"12245001879000005322",NA,"GOA","TRW",303,41,NA,30,1,1
2008,"12245001879000005322",NA,"GOA","TRW",303,41,NA,29,1,1
2008,"12245001879000005318",NA,"GOA","TRW",303,41,NA,20,1,1
2008,"12245001879000005316",NA,"GOA","TRW",303,43,NA,47,1,1
2008,"12245001879000005334",NA,"GOA","TRW",303,41,NA,31,1,4
2008,"12245001879000005330",NA,"GOA","TRW",303,36,NA,12,1,1
2008,"12245001879000005330",NA,"GOA","TRW",303,42,NA,21,1,1
2008,"12245001879000005330",NA,"GOA","TRW",303,31,NA,8,1,1
2008,"12245001879000005326",NA,"GOA","TRW",303,41,NA,31,1,4
2008,"12245001879000005326",NA,"GOA","TRW",303,43,NA,32,1,4
2008,"12080000405001150099",NA,"GOA","TRW",303,36,NA,10,1,1
2008,"11824001674001030035",NA,"GOA","TRW",303,35,NA,13,1,1
2008,"11963001571001040005",NA,"GOA","TRW",303,34,NA,12,1,1
2008,"11983002924000000810",NA,"GOA","TRW",303,35,NA,11,1,1
2008,"12138004093000000566",NA,"GOA","TRW",303,42,NA,31,1,1
2008,"11995000004001110037",NA,"GOA","TRW",303,38,NA,12,1,1
2008,"11995000004001110037",NA,"GOA","TRW",303,43,NA,24,1,1
2008,"11995000004001110031",NA,"GOA","TRW",303,38,NA,15,1,1
2008,"12138004093000000562",NA,"GOA","TRW",303,40,NA,31,1,1
2008,"12138004093000000556",NA,"GOA","TRW",303,39,NA,15,1,1
2008,"12138004093000000600",NA,"GOA","TRW",303,31,NA,8,1,1
2008,"12138004093000000600",NA,"GOA","TRW",303,35,NA,10,1,1
2008,"12138004093000000600",NA,"GOA","TRW",303,36,NA,11,1,1
2008,"12138004093000000606",NA,"GOA","TRW",303,40,NA,24,1,1
2008,"12138004093000000606",NA,"GOA","TRW",303,41,NA,23,1,1
2008,"12138004093000000602",NA,"GOA","TRW",303,38,NA,12,1,1
2008,"12138004093000000604",NA,"GOA","TRW",303,32,NA,9,1,3
2008,"12138004093000000562",NA,"GOA","TRW",303,37,NA,13,1,1
2008,"12138004093000000562",NA,"GOA","TRW",303,40,NA,34,1,1
2008,"12138004093000000632",NA,"GOA","TRW",303,38,NA,13,1,1
2008,"12138004093000000632",NA,"GOA","TRW",303,40,NA,21,1,1
2008,"12138004093000000632",NA,"GOA","TRW",303,43,NA,27,1,1
2008,"12247002142001090165",NA,"GOA","TRW",303,40,NA,24,1,1
2008,"11825000435001060027",NA,"GOA","TRW",303,42,NA,18,1,1
2008,"11825000435001060027",NA,"GOA","TRW",303,37,NA,10,1,1
2008,"11825000435001060017",NA,"GOA","TRW",303,43,NA,22,1,3
2008,"11825000435001060021",NA,"GOA","TRW",303,37,NA,12,1,3
2008,"12138004093000000634",NA,"GOA","TRW",303,39,NA,33,1,1
2008,"12138004093000000634",NA,"GOA","TRW",303,42,NA,26,1,1
2008,"12138004093000000570",NA,"GOA","TRW",303,38,NA,13,1,1
2008,"12138004093000000570",NA,"GOA","TRW",303,38,NA,17,1,1
2008,"11909000512001090025",NA,"GOA","TRW",303,39,NA,19,1,1
2008,"11909000512001090017",NA,"GOA","TRW",303,33,NA,9,1,1
2008,"11909000512001090025",NA,"GOA","TRW",303,37,NA,10,1,1
2008,"11999004131001080111",NA,"GOA","TRW",303,38,NA,13,1,1
2008,"11999004131001080137",NA,"GOA","TRW",303,38,NA,13,1,1
2008,"11945001868001100023",NA,"GOA","TRW",303,32,NA,8,1,1
2008,"12078000523000000188",NA,"GOA","TRW",303,36,NA,13,1,1
2008,"12078000523000000188",NA,"GOA","TRW",303,36,NA,14,1,1
2008,"12078000523000000188",NA,"GOA","TRW",303,37,NA,13,1,1
2008,"12078000523000000188",NA,"GOA","TRW",303,41,NA,26,1,1
2008,"11945001868001100023",NA,"GOA","TRW",303,41,NA,21,1,1
2008,"11999004131001080109",NA,"GOA","TRW",303,37,NA,15,1,1
2008,"11999004131001080109",NA,"GOA","TRW",303,37,NA,14,1,1
2008,"11999004131001080109",NA,"GOA","TRW",303,40,NA,23,1,1
2008,"11999004131001080105",NA,"GOA","TRW",303,37,NA,16,1,1
2008,"11945001868001100025",NA,"GOA","TRW",303,39,NA,17,1,1
2008,"11945001868001100025",NA,"GOA","TRW",303,40,NA,11,1,1
2008,"11945001868001100021",NA,"GOA","TRW",303,43,NA,24,1,1
2008,"12112000005001060059",NA,"GOA","TRW",303,37,NA,13,1,1
2008,"12112000005001060069",NA,"GOA","TRW",303,39,NA,15,1,1
2008,"12010002924000001192",NA,"GOA","TRW",303,40,NA,20,1,1
2008,"12112000005001060055",NA,"GOA","TRW",303,33,NA,10,1,1
2008,"12112000005001060055",NA,"GOA","TRW",303,34,NA,10,1,1
2008,"12010002924000001236",NA,"GOA","TRW",303,40,NA,21,1,1
2008,"12010002924000001192",NA,"GOA","TRW",303,40,NA,32,1,1
2008,"11887000410001130003",NA,"GOA","TRW",303,39,NA,11,1,1
2008,"11962003402001140017",NA,"GOA","TRW",303,36,NA,12,1,3
2008,"12111002800000001544",NA,"GOA","TRW",303,40,NA,25,1,1
2008,"12111002800000001544",NA,"GOA","TRW",303,40,NA,35,1,1
2008,"12111002800000001616",NA,"GOA","TRW",303,33,NA,12,1,1
2008,"12111002800000001554",NA,"GOA","TRW",303,38,NA,25,1,1
2008,"12111002800000001554",NA,"GOA","TRW",303,39,NA,21,1,1
2008,"12111002800000001550",NA,"GOA","TRW",303,40,NA,23,1,1
2008,"12111002800000001532",NA,"GOA","TRW",303,39,NA,41,1,1
2008,"12111002800000001636",NA,"GOA","TRW",303,33,NA,9,1,1
2008,"12111002800000001550",NA,"GOA","TRW",303,39,NA,24,1,1
2008,"12111002800000001542",NA,"GOA","TRW",303,38,NA,33,1,1
2008,"12111002800000001542",NA,"GOA","TRW",303,38,NA,49,1,1
2008,"12111002800000001542",NA,"GOA","TRW",303,40,NA,43,1,1
2008,"12111002800000001562",NA,"GOA","TRW",303,41,NA,33,1,1
2008,"12111002800000001630",NA,"GOA","TRW",303,36,NA,26,1,1
2008,"12111002800000001630",NA,"GOA","TRW",303,40,NA,25,1,1
2008,"12111002800000001684",NA,"GOA","TRW",303,38,NA,30,1,1
2008,"12111002800000001684",NA,"GOA","TRW",303,37,NA,24,1,1
2008,"12111002800000001684",NA,"GOA","TRW",303,39,NA,31,1,1
2008,"12111002800000001684",NA,"GOA","TRW",303,40,NA,25,1,1
2008,"12111002800000001540",NA,"GOA","TRW",303,41,NA,33,1,1
2008,"12111002800000001642",NA,"GOA","TRW",303,41,NA,23,1,1
2008,"12111002800000001644",NA,"GOA","TRW",303,32,NA,10,1,1
2008,"12111002800000001644",NA,"GOA","TRW",303,39,NA,23,1,1
2008,"12111002800000001634",NA,"GOA","TRW",303,39,NA,37,1,1
2008,"12111002800000001634",NA,"GOA","TRW",303,39,NA,24,1,1
2008,"12111002800000001548",NA,"GOA","TRW",303,39,NA,15,1,1
2008,"12111002800000001548",NA,"GOA","TRW",303,40,NA,33,1,1
2008,"12111002800000001572",NA,"GOA","TRW",303,39,NA,24,1,1
2008,"12111002800000001626",NA,"GOA","TRW",303,39,NA,31,1,1
2008,"12111002800000001546",NA,"GOA","TRW",303,39,NA,31,1,1
2008,"12111002800000001532",NA,"GOA","TRW",303,39,NA,33,1,1
2008,"12111002800000001532",NA,"GOA","TRW",303,40,NA,38,1,1
2008,"12111002800000001534",NA,"GOA","TRW",303,37,NA,19,1,1
2008,"12111002800000001538",NA,"GOA","TRW",303,38,NA,32,1,1
2008,"12111002800000001538",NA,"GOA","TRW",303,38,NA,26,1,1
2008,"12111002800000001538",NA,"GOA","TRW",303,41,NA,36,1,1
2008,"12111002800000001552",NA,"GOA","TRW",303,40,NA,37,1,1
2008,"12111002800000001560",NA,"GOA","TRW",303,36,NA,13,1,1
2008,"12111002800000001636",NA,"GOA","TRW",303,39,NA,20,1,1
2008,"12111002800000001530",NA,"GOA","TRW",303,41,NA,33,1,1
2008,"12111002800000001646",NA,"GOA","TRW",303,43,NA,42,1,1
2008,"12111002800000001756",NA,"GOA","TRW",303,39,NA,26,1,1
