"","YEAR","FMP_AREA","SPECIES","LENGTH","WEIGHT","AGE","PERFORMANCE"
"15835",2010,"GOA",303,37,NA,NA,1
"15836",2010,"GOA",303,41,0.86,NA,1
"15837",2010,"GOA",303,38,0.84,NA,1
"15838",2010,"GOA",303,38,NA,NA,1
"15839",2010,"GOA",303,38,0.88,NA,1
"15840",2010,"GOA",303,38,NA,15,1
"15841",2010,"GOA",303,42,1.12,NA,1
"15842",2010,"GOA",303,42,NA,NA,1
"15843",2010,"GOA",303,36,0.79,NA,1
"15844",2010,"GOA",303,36,NA,12,1
"15845",2010,"GOA",303,37,0.74,NA,1
"15846",2010,"GOA",303,37,NA,NA,1
"15847",2010,"GOA",303,39,0.89,NA,1
"15848",2010,"GOA",303,39,NA,26,1
"15849",2010,"GOA",303,36,NA,12,1
"15850",2010,"GOA",303,46,1.3,NA,1
"15851",2010,"GOA",303,46,NA,NA,1
"15852",2010,"GOA",303,39,0.75,NA,1
"15853",2010,"GOA",303,39,NA,NA,1
"15854",2010,"GOA",303,39,0.85,NA,1
"15855",2010,"GOA",303,39,NA,NA,1
"15856",2010,"GOA",303,40,1,NA,1
"15857",2010,"GOA",303,40,NA,22,1
"15858",2010,"GOA",303,39,0.8,NA,1
"15859",2010,"GOA",303,39,0.8,NA,1
"15860",2010,"GOA",303,39,NA,NA,1
"15861",2010,"GOA",303,39,NA,NA,1
"15862",2010,"GOA",303,39,0.9,NA,1
"15863",2010,"GOA",303,39,NA,NA,1
"15864",2010,"GOA",303,40,1.1,NA,1
"15865",2010,"GOA",303,40,NA,NA,1
"15866",2010,"GOA",303,45,1.2,NA,1
"15867",2010,"GOA",303,45,NA,20,1
"15868",2010,"GOA",303,34,0.5,NA,1
"15869",2010,"GOA",303,34,NA,NA,1
"15870",2010,"GOA",303,39,0.8,NA,1
"15871",2010,"GOA",303,39,NA,NA,1
"15872",2010,"GOA",303,38,0.7,NA,1
"15873",2010,"GOA",303,38,NA,13,1
"15874",2010,"GOA",303,40,1.05,NA,1
"15875",2010,"GOA",303,40,NA,NA,1
"15876",2010,"GOA",303,43,0.9,NA,1
"15877",2010,"GOA",303,36,0.65,NA,1
"15878",2010,"GOA",303,43,1.06,NA,1
"15879",2010,"GOA",303,43,NA,NA,1
"15880",2010,"GOA",303,43,NA,34,1
"15881",2010,"GOA",303,44,1.14,NA,1
"15882",2010,"GOA",303,44,NA,37,1
"15883",2010,"GOA",303,36,0.67,NA,1
"15884",2010,"GOA",303,36,NA,21,1
"15885",2010,"GOA",303,39,0.88,NA,1
"15886",2010,"GOA",303,39,NA,NA,1
"15887",2010,"GOA",303,44,NA,NA,1
"15888",2010,"GOA",303,37,0.7,NA,1
"15889",2010,"GOA",303,37,NA,15,1
"15890",2010,"GOA",303,39,0.93,NA,1
"15891",2010,"GOA",303,39,NA,26,1
"15892",2010,"GOA",303,41,0.99,NA,1
"15893",2010,"GOA",303,41,NA,33,1
"15894",2010,"GOA",303,42,1.04,NA,1
"15895",2010,"GOA",303,42,NA,32,1
"15896",2010,"GOA",303,43,1.19,NA,1
"15897",2010,"GOA",303,43,NA,35,1
"15898",2010,"GOA",303,38,0.84,NA,1
"15899",2010,"GOA",303,38,NA,12,1
"15900",2010,"GOA",303,42,1.02,NA,1
"15901",2010,"GOA",303,42,NA,NA,1
"15902",2010,"GOA",303,41,NA,NA,1
"15903",2010,"GOA",303,40,0.8,NA,1
"15904",2010,"GOA",303,40,NA,NA,1
"15905",2010,"GOA",303,41,NA,NA,1
"15906",2010,"GOA",303,36,0.54,NA,2
"15907",2010,"GOA",303,36,NA,22,2
"15908",2010,"GOA",303,40,0.9,NA,2
"15909",2010,"GOA",303,40,NA,NA,2
"15910",2010,"GOA",303,40,0.94,NA,2
"15911",2010,"GOA",303,40,NA,NA,2
"15912",2010,"GOA",303,42,1.04,NA,2
"15913",2010,"GOA",303,42,1.04,NA,2
"15914",2010,"GOA",303,42,NA,39,2
"15915",2010,"GOA",303,42,NA,NA,2
"15916",2010,"GOA",303,39,0.92,NA,1
"15917",2010,"GOA",303,39,NA,NA,1
"15918",2010,"GOA",303,41,1.01,NA,1
"15919",2010,"GOA",303,41,NA,NA,1
"15920",2010,"GOA",303,42,1.04,NA,1
"15921",2010,"GOA",303,42,NA,NA,1
"15922",2010,"GOA",303,44,1.12,NA,1
"15923",2010,"GOA",303,44,1.18,NA,1
"15924",2010,"GOA",303,44,NA,39,1
"15925",2010,"GOA",303,38,0.65,NA,1
"15926",2010,"GOA",303,38,NA,18,1
"15927",2010,"GOA",303,37,0.65,NA,1
"15928",2010,"GOA",303,37,NA,18,1
"15929",2010,"GOA",303,38,0.8,NA,1
"15930",2010,"GOA",303,38,NA,13,1
"15931",2010,"GOA",303,38,0.66,NA,3
"15932",2010,"GOA",303,36,0.71,NA,3
"15933",2010,"GOA",303,36,NA,NA,3
"15934",2010,"GOA",303,43,1.1,NA,1
"15935",2010,"GOA",303,43,NA,19,1
"15936",2010,"GOA",303,41,1.05,NA,1
"15937",2010,"GOA",303,41,NA,NA,1
"15938",2010,"GOA",303,47,1.65,NA,1
"15939",2010,"GOA",303,47,NA,NA,1
"15940",2010,"GOA",303,42,1.2,NA,1
"15941",2010,"GOA",303,42,NA,NA,1
"15942",2010,"GOA",303,41,1.2,NA,1
"15943",2010,"GOA",303,38,0.82,NA,1
"15944",2010,"GOA",303,38,NA,NA,1
"15945",2010,"GOA",303,42,1.08,NA,1
"15946",2010,"GOA",303,42,NA,NA,1
"15947",2010,"GOA",303,39,0.9,NA,1
"15948",2010,"GOA",303,39,0.98,NA,1
"15949",2010,"GOA",303,39,NA,NA,1
"15950",2010,"GOA",303,39,NA,22,1
"15951",2010,"GOA",303,37,0.82,NA,1
"15952",2010,"GOA",303,41,NA,NA,1
"15953",2010,"GOA",303,37,NA,NA,1
"15954",2010,"GOA",303,39,0.93,NA,1
"15955",2010,"GOA",303,39,NA,NA,1
"15956",2010,"GOA",303,38,0.84,NA,1
"15957",2010,"GOA",303,38,NA,12,1
"15958",2010,"GOA",303,42,1.01,NA,1
"15959",2010,"GOA",303,42,NA,29,1
"15960",2010,"GOA",303,43,1.18,NA,1
"15961",2010,"GOA",303,43,NA,24,1
"15962",2010,"GOA",303,45,1.19,NA,1
"15963",2010,"GOA",303,45,NA,NA,1
"15964",2010,"GOA",303,36,0.7,NA,1
"15965",2010,"GOA",303,36,NA,NA,1
"15966",2010,"GOA",303,38,0.75,NA,1
"15967",2010,"GOA",303,38,NA,NA,1
"15968",2010,"GOA",303,38,0.72,NA,1
"15969",2010,"GOA",303,38,NA,NA,1
"15970",2010,"GOA",303,37,0.7,NA,1
"15971",2010,"GOA",303,37,NA,NA,1
"15972",2010,"GOA",303,40,0.86,NA,1
"15973",2010,"GOA",303,40,NA,NA,1
"15974",2010,"GOA",303,40,NA,22,1
"15975",2010,"GOA",303,41,0.98,NA,1
"15976",2010,"GOA",303,37,0.7,NA,3
"15977",2010,"GOA",303,37,NA,14,3
"15978",2010,"GOA",303,36,0.65,NA,3
"15979",2010,"GOA",303,36,NA,NA,3
"15980",2010,"GOA",303,41,1,NA,1
"15981",2010,"GOA",303,41,NA,28,1
"15982",2010,"GOA",303,41,NA,NA,1
"15983",2010,"GOA",303,36,0.65,NA,1
"15984",2010,"GOA",303,36,NA,10,1
"15985",2010,"GOA",303,38,0.77,NA,1
"15986",2010,"GOA",303,38,0.83,NA,1
"15987",2010,"GOA",303,38,NA,NA,1
"15988",2010,"GOA",303,38,NA,21,1
"15989",2010,"GOA",303,40,0.88,NA,1
"15990",2010,"GOA",303,41,NA,NA,4
"15991",2010,"GOA",303,36,0.7,NA,1
"15992",2010,"GOA",303,36,NA,13,1
"15993",2010,"GOA",303,39,0.76,NA,1
"15994",2010,"GOA",303,39,0.85,NA,4
"15995",2010,"GOA",303,39,NA,33,4
"15996",2010,"GOA",303,34,0.6,NA,4
"15997",2010,"GOA",303,34,NA,NA,4
"15998",2010,"GOA",303,39,NA,NA,1
"15999",2010,"GOA",303,40,0.9,NA,1
"16000",2010,"GOA",303,40,NA,NA,1
"16001",2010,"GOA",303,41,0.91,NA,1
"16002",2010,"GOA",303,41,NA,NA,1
"16003",2010,"GOA",303,40,1.1,NA,1
"16004",2010,"GOA",303,40,NA,27,1
"16005",2010,"GOA",303,37,0.75,NA,4
"16006",2010,"GOA",303,37,NA,NA,4
"16007",2010,"GOA",303,39,0.8,NA,4
"16008",2010,"GOA",303,39,NA,NA,4
"16009",2010,"GOA",303,40,0.9,NA,4
"16010",2010,"GOA",303,40,0.95,NA,4
"16011",2010,"GOA",303,40,NA,NA,4
"16012",2010,"GOA",303,40,NA,NA,4
"16013",2010,"GOA",303,38,0.72,NA,3
"16014",2010,"GOA",303,38,NA,14,3
"16015",2010,"GOA",303,36,0.7,NA,3
"16016",2010,"GOA",303,36,NA,NA,3
"16017",2010,"GOA",303,38,0.79,NA,3
"16018",2010,"GOA",303,38,NA,NA,3
"16019",2010,"GOA",303,39,0.82,NA,3
"16020",2010,"GOA",303,39,NA,NA,3
"16021",2010,"GOA",303,36,0.54,NA,1
"16022",2010,"GOA",303,36,NA,35,1
"16023",2010,"GOA",303,39,0.7,NA,1
"16024",2010,"GOA",303,39,NA,NA,1
"16025",2010,"GOA",303,35,0.61,NA,1
"16026",2010,"GOA",303,44,1.07,NA,3
"16027",2010,"GOA",303,44,NA,NA,3
"16028",2010,"GOA",303,35,NA,9,1
"16029",2010,"GOA",303,41,0.95,NA,4
"16030",2010,"GOA",303,36,0.74,NA,1
"16031",2010,"GOA",303,36,NA,13,1
"16032",2010,"GOA",303,42,0.9,NA,1
"16033",2010,"GOA",303,42,NA,NA,1
"16034",2010,"GOA",303,39,0.86,NA,1
"16035",2010,"GOA",303,39,NA,29,1
"16036",2010,"GOA",303,41,1,NA,1
"16037",2010,"GOA",303,41,NA,32,1
"16038",2010,"GOA",303,37,0.76,NA,1
"16039",2010,"GOA",303,37,NA,NA,1
"16040",2010,"GOA",303,40,0.86,NA,1
"16041",2010,"GOA",303,40,NA,NA,1
"16042",2010,"GOA",303,36,0.66,NA,1
"16043",2010,"GOA",303,36,NA,11,1
"16044",2010,"GOA",303,35,0.6,NA,1
"16045",2010,"GOA",303,35,NA,NA,1
"16046",2010,"GOA",303,34,0.66,NA,1
"16047",2010,"GOA",303,34,NA,NA,1
"16048",2010,"GOA",303,38,0.9,NA,1
"16049",2010,"GOA",303,38,NA,20,1
"16050",2010,"GOA",303,42,1.1,NA,1
"16051",2010,"GOA",303,42,NA,NA,1
"16052",2010,"GOA",303,36,0.71,NA,1
"16053",2010,"GOA",303,36,NA,NA,1
"16054",2010,"GOA",303,39,0.94,NA,1
"16055",2010,"GOA",303,39,NA,15,1
"16056",2010,"GOA",303,39,0.84,NA,1
"16057",2010,"GOA",303,39,NA,NA,1
"16058",2010,"GOA",303,41,0.95,NA,1
"16059",2010,"GOA",303,41,NA,NA,1
"16060",2010,"GOA",303,44,1.18,NA,1
"16061",2010,"GOA",303,44,NA,NA,1
"16062",2010,"GOA",303,36,0.71,NA,1
"16063",2010,"GOA",303,36,NA,10,1
"16064",2010,"GOA",303,38,0.74,NA,1
"16065",2010,"GOA",303,38,NA,NA,1
"16066",2010,"GOA",303,40,0.92,NA,1
"16067",2010,"GOA",303,40,NA,NA,1
"16068",2010,"GOA",303,41,1.1,NA,1
"16069",2010,"GOA",303,41,NA,NA,1
"16070",2010,"GOA",303,43,0.95,NA,1
"16071",2010,"GOA",303,43,NA,NA,1
"16072",2010,"GOA",303,34,0.51,NA,1
"16073",2010,"GOA",303,34,NA,NA,1
"16074",2010,"GOA",303,40,0.96,NA,1
"16075",2010,"GOA",303,40,NA,NA,1
"16076",2010,"GOA",303,42,1.14,NA,1
"16077",2010,"GOA",303,42,NA,27,1
"16078",2010,"GOA",303,39,0.89,NA,1
"16079",2010,"GOA",303,39,NA,NA,1
"16080",2010,"GOA",303,41,0.86,NA,1
"16081",2010,"GOA",303,41,NA,24,1
"16082",2010,"GOA",303,41,0.94,NA,1
"16083",2010,"GOA",303,41,NA,19,1
"16084",2010,"GOA",303,42,1.15,NA,1
"16085",2010,"GOA",303,42,NA,NA,1
"16086",2010,"GOA",303,33,0.5,NA,1
"16087",2010,"GOA",303,33,NA,NA,1
"16088",2010,"GOA",303,30,0.39,NA,1
"16089",2010,"GOA",303,30,NA,13,1
"16090",2010,"GOA",303,35,0.56,NA,1
"16091",2010,"GOA",303,35,0.65,NA,1
"16092",2010,"GOA",303,35,NA,NA,1
"16093",2010,"GOA",303,35,NA,NA,1
"16094",2010,"GOA",303,42,1.02,NA,1
"16095",2010,"GOA",303,42,NA,NA,1
"16096",2010,"GOA",303,35,0.64,NA,2
"16097",2010,"GOA",303,35,NA,15,2
"16098",2010,"GOA",303,38,0.78,NA,2
"16099",2010,"GOA",303,38,NA,NA,2
"16100",2010,"GOA",303,37,0.7,NA,2
"16101",2010,"GOA",303,37,NA,16,2
"16102",2010,"GOA",303,38,0.76,NA,2
"16103",2010,"GOA",303,38,NA,NA,2
"16104",2010,"GOA",303,40,0.88,NA,2
"16105",2010,"GOA",303,40,NA,NA,2
"16106",2010,"GOA",303,39,0.8,NA,1
"16107",2010,"GOA",303,39,0.81,NA,1
"16108",2010,"GOA",303,39,NA,26,1
"16109",2010,"GOA",303,39,NA,NA,1
"16110",2010,"GOA",303,28,0.33,NA,1
"16111",2010,"GOA",303,28,NA,8,1
"16112",2010,"GOA",303,37,0.8,NA,1
"16113",2010,"GOA",303,37,NA,NA,1
"16114",2010,"GOA",303,37,0.71,NA,1
"16115",2010,"GOA",303,37,NA,26,1
"16116",2010,"GOA",303,43,1.07,NA,1
"16117",2010,"GOA",303,43,1.09,NA,1
"16118",2010,"GOA",303,43,NA,NA,1
"16119",2010,"GOA",303,43,NA,34,1
"16120",2010,"GOA",303,33,0.48,NA,1
"16121",2010,"GOA",303,33,NA,NA,1
"16122",2010,"GOA",303,36,0.71,NA,1
"16123",2010,"GOA",303,36,NA,NA,1
"16124",2010,"GOA",303,39,0.88,NA,1
"16125",2010,"GOA",303,39,NA,25,1
"16126",2010,"GOA",303,40,0.95,NA,1
"16127",2010,"GOA",303,40,NA,NA,1
"16128",2010,"GOA",303,35,0.55,NA,1
"16129",2010,"GOA",303,35,NA,NA,1
"16130",2010,"GOA",303,36,0.65,NA,1
"16131",2010,"GOA",303,36,NA,NA,1
"16132",2010,"GOA",303,38,0.8,NA,1
"16133",2010,"GOA",303,38,NA,12,1
"16134",2010,"GOA",303,34,0.65,NA,1
"16135",2010,"GOA",303,33,0.5,NA,1
"16136",2010,"GOA",303,33,NA,9,1
"16137",2010,"GOA",303,35,0.6,NA,1
"16138",2010,"GOA",303,35,NA,NA,1
"16139",2010,"GOA",303,37,0.75,NA,1
"16140",2010,"GOA",303,37,NA,NA,1
"16141",2010,"GOA",303,36,0.65,NA,1
"16142",2010,"GOA",303,36,NA,NA,1
"16143",2010,"GOA",303,39,1.05,NA,1
"16144",2010,"GOA",303,39,NA,NA,1
"16145",2010,"GOA",303,34,NA,NA,1
"16146",2010,"GOA",303,36,NA,NA,1
"16147",2010,"GOA",303,38,0.7,NA,1
"16148",2010,"GOA",303,36,0.6,NA,1
"16149",2010,"GOA",303,36,NA,10,1
"16150",2010,"GOA",303,36,0.66,NA,1
"16151",2010,"GOA",303,38,NA,NA,1
"16152",2010,"GOA",303,38,0.7,NA,1
"16153",2010,"GOA",303,38,NA,NA,1
"16154",2010,"GOA",303,40,0.95,NA,1
"16155",2010,"GOA",303,40,NA,NA,1
"16156",2010,"GOA",303,39,0.85,NA,1
"16157",2010,"GOA",303,39,NA,NA,1
"16158",2010,"GOA",303,35,0.62,NA,1
"16159",2010,"GOA",303,35,NA,9,1
"16160",2010,"GOA",303,36,0.55,NA,1
"16161",2010,"GOA",303,36,NA,NA,1
"16162",2010,"GOA",303,35,0.6,NA,1
"16163",2010,"GOA",303,35,NA,NA,1
"16164",2010,"GOA",303,40,0.85,NA,1
"16165",2010,"GOA",303,40,NA,22,1
"16166",2010,"GOA",303,36,0.6,NA,1
"16167",2010,"GOA",303,36,NA,NA,1
"16168",2010,"GOA",303,40,0.9,NA,1
"16169",2010,"GOA",303,40,NA,NA,1
"16170",2010,"GOA",303,41,0.85,NA,1
"16171",2010,"GOA",303,41,NA,NA,1
"16172",2010,"GOA",303,38,0.7,NA,1
"16173",2010,"GOA",303,38,NA,NA,1
"16174",2010,"GOA",303,36,0.55,NA,1
"16175",2010,"GOA",303,36,0.55,NA,1
"16176",2010,"GOA",303,36,NA,12,1
"16177",2010,"GOA",303,36,NA,12,1
"16178",2010,"GOA",303,38,0.6,NA,1
"16179",2010,"GOA",303,38,0.65,NA,1
"16180",2010,"GOA",303,38,NA,15,1
"16181",2010,"GOA",303,38,NA,NA,1
"16182",2010,"GOA",303,37,0.6,NA,1
"16183",2010,"GOA",303,37,NA,NA,1
"16184",2010,"GOA",303,36,0.55,NA,1
"16185",2010,"GOA",303,36,0.7,NA,1
"16186",2010,"GOA",303,36,NA,NA,1
"16187",2010,"GOA",303,36,NA,16,1
"16188",2010,"GOA",303,38,0.65,NA,1
"16189",2010,"GOA",303,38,NA,NA,1
"16190",2010,"GOA",303,35,0.6,NA,1
"16191",2010,"GOA",303,35,NA,NA,1
"16192",2010,"GOA",303,42,1,NA,1
"16193",2010,"GOA",303,42,NA,NA,1
"16194",2010,"GOA",303,36,0.75,NA,1
"16195",2010,"GOA",303,36,NA,25,1
"16196",2010,"GOA",303,37,0.77,NA,1
"16197",2010,"GOA",303,37,NA,25,1
"16198",2010,"GOA",303,40,0.84,NA,1
"16199",2010,"GOA",303,40,NA,26,1
"16200",2010,"GOA",303,37,0.71,NA,1
"16201",2010,"GOA",303,37,0.73,NA,1
"16202",2010,"GOA",303,37,NA,NA,1
"16203",2010,"GOA",303,37,NA,NA,1
"16204",2010,"GOA",303,40,0.85,NA,1
"16205",2010,"GOA",303,40,NA,34,1
"16206",2010,"GOA",303,41,0.92,NA,1
"16207",2010,"GOA",303,41,NA,NA,1
"16208",2010,"GOA",303,39,0.85,NA,1
"16209",2010,"GOA",303,39,NA,NA,1
"16210",2010,"GOA",303,35,0.62,NA,1
"16211",2010,"GOA",303,35,NA,25,1
"16212",2010,"GOA",303,39,0.78,NA,1
"16213",2010,"GOA",303,39,NA,NA,1
"16214",2010,"GOA",303,40,0.92,NA,1
"16215",2010,"GOA",303,40,NA,34,1
"16216",2010,"GOA",303,34,0.54,NA,1
"16217",2010,"GOA",303,34,NA,18,1
"16218",2010,"GOA",303,33,0.48,NA,1
"16219",2010,"GOA",303,33,NA,16,1
"16220",2010,"GOA",303,35,0.65,NA,1
"16221",2010,"GOA",303,35,NA,NA,1
"16222",2010,"GOA",303,38,0.79,NA,1
"16223",2010,"GOA",303,38,NA,34,1
"16224",2010,"GOA",303,39,0.76,NA,1
"16225",2010,"GOA",303,39,NA,NA,1
"16226",2010,"GOA",303,33,0.43,NA,1
"16227",2010,"GOA",303,35,0.54,NA,1
"16228",2010,"GOA",303,35,NA,NA,1
"16229",2010,"GOA",303,36,0.67,NA,1
"16230",2010,"GOA",303,36,NA,NA,1
"16231",2010,"GOA",303,33,NA,26,1
"16232",2010,"GOA",303,37,0.7,NA,1
"16233",2010,"GOA",303,37,NA,NA,1
"16234",2010,"GOA",303,39,0.89,NA,1
"16235",2010,"GOA",303,39,NA,NA,1
"16236",2010,"GOA",303,34,0.43,NA,1
"16237",2010,"GOA",303,34,NA,NA,1
"16238",2010,"GOA",303,28,0.33,NA,2
"16239",2010,"GOA",303,28,NA,NA,2
"16240",2010,"GOA",303,35,0.65,NA,2
"16241",2010,"GOA",303,35,NA,NA,2
"16242",2010,"GOA",303,41,0.95,NA,2
"16243",2010,"GOA",303,41,NA,NA,2
"16244",2010,"GOA",303,42,1.13,NA,2
"16245",2010,"GOA",303,42,NA,NA,2
"16246",2010,"GOA",303,44,1.14,NA,2
"16247",2010,"GOA",303,39,0.8,NA,1
"16248",2010,"GOA",303,39,NA,NA,1
"16249",2010,"GOA",303,40,0.9,NA,1
"16250",2010,"GOA",303,40,NA,35,1
"16251",2010,"GOA",303,42,1.05,NA,1
"16252",2010,"GOA",303,42,NA,42,1
"16253",2010,"GOA",303,35,0.65,NA,1
"16254",2010,"GOA",303,35,NA,NA,1
"16255",2010,"GOA",303,39,0.85,NA,1
"16256",2010,"GOA",303,39,NA,15,1
"16257",2010,"GOA",303,40,0.9,NA,1
"16258",2010,"GOA",303,41,0.92,NA,1
"16259",2010,"GOA",303,41,NA,NA,1
"16260",2010,"GOA",303,37,0.72,NA,1
"16261",2010,"GOA",303,37,NA,NA,1
"16262",2010,"GOA",303,38,0.71,NA,1
"16263",2010,"GOA",303,38,0.84,NA,1
"16264",2010,"GOA",303,38,NA,NA,1
"16265",2010,"GOA",303,38,NA,NA,1
"16266",2010,"GOA",303,39,0.86,NA,1
"16267",2010,"GOA",303,39,NA,NA,1
"16268",2010,"GOA",303,40,0.85,NA,1
"16269",2010,"GOA",303,40,NA,NA,1
"16270",2010,"GOA",303,40,0.84,NA,1
"16271",2010,"GOA",303,40,NA,34,1
"16272",2010,"GOA",303,41,0.96,NA,1
"16273",2010,"GOA",303,41,NA,NA,1
"16274",2010,"GOA",303,37,0.86,NA,1
"16275",2010,"GOA",303,37,NA,NA,1
"16276",2010,"GOA",303,41,1.04,NA,1
"16277",2010,"GOA",303,41,NA,NA,1
"16278",2010,"GOA",303,39,0.85,NA,1
"16279",2010,"GOA",303,39,NA,NA,1
"16280",2010,"GOA",303,39,0.79,NA,1
"16281",2010,"GOA",303,39,NA,NA,1
"16282",2010,"GOA",303,40,0.88,NA,1
"16283",2010,"GOA",303,40,NA,NA,1
"16284",2010,"GOA",303,41,1.04,NA,1
"16285",2010,"GOA",303,41,1.05,NA,1
"16286",2010,"GOA",303,41,NA,NA,1
"16287",2010,"GOA",303,41,NA,26,1
"16288",2010,"GOA",303,35,0.63,NA,1
"16289",2010,"GOA",303,35,NA,NA,1
"16290",2010,"GOA",303,44,NA,NA,2
"16291",2010,"GOA",303,39,0.88,NA,1
"16292",2010,"GOA",303,39,NA,42,1
"16293",2010,"GOA",303,41,0.99,NA,1
"16294",2010,"GOA",303,41,NA,28,1
"16295",2010,"GOA",303,36,0.62,NA,1
"16296",2010,"GOA",303,36,NA,24,1
"16297",2010,"GOA",303,37,0.76,NA,1
"16298",2010,"GOA",303,37,NA,NA,1
"16299",2010,"GOA",303,39,0.8,NA,1
"16300",2010,"GOA",303,39,NA,26,1
"16301",2010,"GOA",303,42,1.01,NA,1
"16302",2010,"GOA",303,42,NA,NA,1
"16303",2010,"GOA",303,40,0.93,NA,1
"16304",2010,"GOA",303,40,NA,17,1
"16305",2010,"GOA",303,38,0.83,NA,1
"16306",2010,"GOA",303,38,NA,NA,1
"16307",2010,"GOA",303,41,1.11,NA,1
"16308",2010,"GOA",303,41,NA,NA,1
"16309",2010,"GOA",303,37,0.78,NA,1
"16310",2010,"GOA",303,37,NA,NA,1
"16311",2010,"GOA",303,40,0.96,NA,1
"16312",2010,"GOA",303,40,NA,NA,1
"16313",2010,"GOA",303,38,NA,NA,4
"16314",2010,"GOA",303,40,NA,NA,1
"16315",2010,"GOA",303,41,1.05,NA,1
"16316",2010,"GOA",303,41,NA,NA,1
"16317",2010,"GOA",303,41,1.05,NA,1
"16318",2010,"GOA",303,41,NA,NA,1
"16319",2010,"GOA",303,35,0.7,NA,1
"16320",2010,"GOA",303,35,NA,NA,1
"16321",2010,"GOA",303,40,0.95,NA,1
"16322",2010,"GOA",303,40,NA,17,1
"16323",2010,"GOA",303,35,0.6,NA,1
"16324",2010,"GOA",303,39,1.05,NA,3
"16325",2010,"GOA",303,39,NA,NA,3
"16326",2010,"GOA",303,42,1.15,NA,3
"16327",2010,"GOA",303,42,1.2,NA,3
"16328",2010,"GOA",303,42,NA,NA,3
"16329",2010,"GOA",303,42,NA,NA,3
"16330",2010,"GOA",303,43,1.3,NA,3
"16331",2010,"GOA",303,43,NA,NA,3
"16332",2010,"GOA",303,44,1.35,NA,3
"16333",2010,"GOA",303,44,NA,NA,3
"16334",2010,"GOA",303,36,NA,14,4
"16335",2010,"GOA",303,37,0.6,NA,4
"16336",2010,"GOA",303,37,NA,NA,4
"16337",2010,"GOA",303,36,0.6,NA,4
"16338",2010,"GOA",303,36,1.7,NA,4
"16339",2010,"GOA",303,36,NA,10,4
"16340",2010,"GOA",303,36,NA,NA,4
"16341",2010,"GOA",303,38,0.7,NA,4
"16342",2010,"GOA",303,36,0.6,NA,4
"16343",2010,"GOA",303,38,0.7,NA,1
"16344",2010,"GOA",303,38,NA,21,1
"16345",2010,"GOA",303,34,0.6,NA,1
"16346",2010,"GOA",303,34,NA,12,1
"16347",2010,"GOA",303,35,0.6,NA,1
"16348",2010,"GOA",303,35,NA,15,1
"16349",2010,"GOA",303,37,0.8,NA,1
"16350",2010,"GOA",303,37,NA,15,1
"16351",2010,"GOA",303,36,0.65,NA,1
"16352",2010,"GOA",303,36,NA,NA,1
"16353",2010,"GOA",303,34,0.6,NA,1
"16354",2010,"GOA",303,34,NA,NA,1
"16355",2010,"GOA",303,35,0.6,NA,1
"16356",2010,"GOA",303,35,NA,12,1
"16357",2010,"GOA",303,36,0.7,NA,1
"16358",2010,"GOA",303,36,NA,NA,1
"16359",2010,"GOA",303,41,1.1,NA,1
"16360",2010,"GOA",303,41,NA,NA,1
"16361",2010,"GOA",303,43,1.13,NA,1
"16362",2010,"GOA",303,43,NA,NA,1
"16363",2010,"GOA",303,37,0.8,NA,1
"16364",2010,"GOA",303,37,NA,17,1
"16365",2010,"GOA",303,38,0.8,NA,1
"16366",2010,"GOA",303,38,NA,NA,1
"16367",2010,"GOA",303,36,0.75,NA,1
"16368",2010,"GOA",303,36,NA,NA,1
"16369",2010,"GOA",303,38,0.75,NA,1
"16370",2010,"GOA",303,38,NA,16,1
"16371",2010,"GOA",303,40,0.9,NA,1
"16372",2010,"GOA",303,40,NA,NA,1
"16373",2010,"GOA",303,39,0.87,NA,1
"16374",2010,"GOA",303,39,NA,21,1
"16375",2010,"GOA",303,43,1.17,NA,1
"16376",2010,"GOA",303,43,NA,NA,1
"16377",2010,"GOA",303,33,0.51,NA,1
"16378",2010,"GOA",303,33,NA,9,1
"16379",2010,"GOA",303,35,0.71,NA,1
"16380",2010,"GOA",303,35,NA,NA,1
"16381",2010,"GOA",303,36,0.75,NA,1
"16382",2010,"GOA",303,36,NA,15,1
"16383",2010,"GOA",303,39,0.98,NA,1
"16384",2010,"GOA",303,39,NA,16,1
"16385",2010,"GOA",303,34,0.55,NA,1
"16386",2010,"GOA",303,34,NA,NA,1
"16387",2010,"GOA",303,37,0.75,NA,1
"16388",2010,"GOA",303,37,NA,NA,1
"16389",2010,"GOA",303,35,0.65,NA,1
"16390",2010,"GOA",303,35,NA,NA,1
"16391",2010,"GOA",303,39,0.9,NA,1
"16392",2010,"GOA",303,39,NA,NA,1
"16393",2010,"GOA",303,37,0.9,NA,1
"16394",2010,"GOA",303,37,NA,12,1
"16395",2010,"GOA",303,40,1,NA,1
"16396",2010,"GOA",303,40,1,NA,1
"16397",2010,"GOA",303,40,NA,NA,1
"16398",2010,"GOA",303,40,NA,NA,1
"16399",2010,"GOA",303,37,0.75,NA,1
"16400",2010,"GOA",303,37,NA,11,1
"16401",2010,"GOA",303,39,0.95,NA,1
"16402",2010,"GOA",303,39,NA,NA,1
"16403",2010,"GOA",303,35,0.65,NA,1
"16404",2010,"GOA",303,35,NA,11,1
"16405",2010,"GOA",303,36,0.8,NA,1
"16406",2010,"GOA",303,36,NA,NA,1
"16407",2010,"GOA",303,36,0.65,NA,1
"16408",2010,"GOA",303,36,NA,12,1
