"","SURVEY","SURVEY_YEAR","SPECIES_CODE","SEX","AGE","AGEPOP","MEAN_LENGTH","STANDARD_DEVIATION"
"756","GOA",2011,30420,2,33,1990441.29166667,444.288745140289,24.1672879545986
"757","GOA",2011,30420,2,34,702446.285714286,438.821465555882,35.2952182926918
"758","GOA",2011,30420,2,35,5906010.925,425.484784609632,19.3560244055604
"759","GOA",2011,30420,2,36,2075786.70075758,423.243150644917,18.0206431894878
"760","GOA",2011,30420,2,37,1586862.50909091,414.811806803953,7.49772536397279
"761","GOA",2011,30420,2,38,2609974.83333333,439.295188606225,11.193079489146
"762","GOA",2011,30420,2,39,1110542.99393939,427.044500546099,22.4254994168899
"763","GOA",2011,30420,2,40,1990214.75909091,409.783254957864,12.0126543513337
"764","GOA",2011,30420,2,41,2890642.01893939,431.008975550104,14.7160453774224
"765","GOA",2011,30420,2,42,1441605.81818182,421.949796325613,7.81760930936672
"766","GOA",2011,30420,2,43,2230933.37878788,431.459215096972,18.1620303762366
"767","GOA",2011,30420,2,44,1011525.18181818,420,0
"768","GOA",2011,30420,2,47,505762.590909091,420,0
"769","GOA",2011,30420,2,50,327379.727272727,410,0
"770","GOA",2011,30420,2,52,327379.727272727,410,0
"771","GOA",2011,30420,2,53,608463.5,430,0
"772","GOA",2011,30420,2,54,608463.5,430,0
"773","GOA",2011,30420,2,-9,1468671,450.952173767985,80.0140240002284
"774","GOA",2009,30420,1,4,10506,170,0
"775","GOA",2009,30420,1,5,226943,226.691195586557,21.5847313073479
"776","GOA",2009,30420,1,7,344572.333333333,277.181743165683,14.6657173790387
"777","GOA",2009,30420,1,8,440192.907977208,318.828961744496,17.8848488325195
"778","GOA",2009,30420,1,9,1055306.97877493,331.459968427537,13.3184011549718
"779","GOA",2009,30420,1,10,2449889.89825551,358.890419199354,18.6699600974639
"780","GOA",2009,30420,1,11,3571017.97936065,353.671000962508,15.0883926361082
"781","GOA",2009,30420,1,12,2394571.72918049,366.730376012881,10.3492459735223
"782","GOA",2009,30420,1,13,3004624.20012434,373.146359355452,14.7496704317075
"783","GOA",2009,30420,1,14,3655860.1284623,383.122728385034,11.5009395406097
"784","GOA",2009,30420,1,15,1987399.37898798,385.855886993444,16.6387296100152
"785","GOA",2009,30420,1,16,1570169.74831699,397.205146543263,19.4644729720068
"786","GOA",2009,30420,1,17,1279605.92416122,395.419890383924,18.6243139880154
"787","GOA",2009,30420,1,18,2176287.05593787,402.948056603241,9.64989375409833
"788","GOA",2009,30420,1,19,2177284.88546349,400.528874680518,14.4083046892268
"789","GOA",2009,30420,1,20,1384860.57001195,398.579421317623,15.206311880868
"790","GOA",2009,30420,1,21,1107754.49667861,399.040757155688,11.4711929381174
"791","GOA",2009,30420,1,22,307210.900735294,404.141935091654,24.985270152893
"792","GOA",2009,30420,1,23,1008913.4528709,396.545399929778,10.1745868856677
"793","GOA",2009,30420,1,24,2387063.07991338,407.641363798912,14.787553576842
"794","GOA",2009,30420,1,25,3065731.2288845,405.172487085827,20.7301403917223
"795","GOA",2009,30420,1,26,1285625.77075269,403.051439888952,11.9851473760557
"796","GOA",2009,30420,1,27,870691.019537564,399.511556366618,20.5863132182433
"797","GOA",2009,30420,1,28,933436.967494553,406.320545297375,14.9206998372743
"798","GOA",2009,30420,1,29,2109677.41870423,407.123176505547,13.3207306927035
"799","GOA",2009,30420,1,30,992624.756759259,418.021603030941,13.0439938852694
"800","GOA",2009,30420,1,31,569971.025925926,404.373569099617,4.96060322209583
"801","GOA",2009,30420,1,32,1214949.14073529,415.990144573901,14.330399410086
"802","GOA",2009,30420,1,33,1052946.79037634,412.470572444479,15.3147298360439
"803","GOA",2009,30420,1,34,527570.579166667,423.013161690791,12.8382194612514
"804","GOA",2009,30420,1,35,567035.943137255,393.188622503582,14.8902287277754
"805","GOA",2009,30420,1,36,1247748.6477783,398.878037899731,18.3263603707061
"806","GOA",2009,30420,1,37,979373.411851852,410.304147268594,16.4317830614814
"807","GOA",2009,30420,1,38,1176142.85259259,412.517668666591,11.8180730302921
"808","GOA",2009,30420,1,39,356891.06,427.282698535514,9.62373486496347
"809","GOA",2009,30420,1,40,638445.435729848,390.045972335683,9.9998943266604
"810","GOA",2009,30420,1,41,438942.426944972,386.38044585161,4.80566012643053
"811","GOA",2009,30420,1,42,226934.56,420,0
"812","GOA",2009,30420,1,43,320690.259259259,400,0
"813","GOA",2009,30420,1,44,569971.025925926,404.373569099617,4.96060322209583
"814","GOA",2009,30420,1,46,226934.56,420,0
"815","GOA",2009,30420,1,48,538114.854901961,408.38764412624,21.9197828563248
"816","GOA",2009,30420,1,49,161911.375,370,0
"817","GOA",2009,30420,1,50,158877.588235294,380,0
"818","GOA",2009,30420,1,53,270518.3925,398.383090255129,34.836112015058
"819","GOA",2009,30420,1,54,320690.259259259,400,0
"820","GOA",2009,30420,1,-9,620367,267.711016221043,110.578231036377
"821","GOA",2009,30420,2,4,22166,170,0
"822","GOA",2009,30420,2,5,18334.5,250,0
"823","GOA",2009,30420,2,6,18334.5,250,0
"824","GOA",2009,30420,2,7,280477.738095238,304.859833116371,25.2120973531782
"825","GOA",2009,30420,2,8,944582.648917749,318.043007980566,21.7984580616464
"826","GOA",2009,30420,2,9,984075.043442832,332.529058713163,18.5463247044963
"827","GOA",2009,30420,2,10,2153592.46300694,346.149275977563,22.5846946658689
"828","GOA",2009,30420,2,11,2860805.62853019,356.098148276128,14.6284208774678
"829","GOA",2009,30420,2,12,2435400.8416004,375.564339452078,23.8622353810718
"830","GOA",2009,30420,2,13,2421122.07060102,389.21464704872,20.3659946102591
"831","GOA",2009,30420,2,14,2031663.9572208,386.621736664018,13.9073606368758
"832","GOA",2009,30420,2,15,1467777.95764667,405.153183613293,22.3485481080191
"833","GOA",2009,30420,2,16,1504791.57307215,403.773565265091,27.748377685164
"834","GOA",2009,30420,2,17,593088.497608696,414.00456779621,20.2961689924593
"835","GOA",2009,30420,2,18,873406.316363636,417.639356126618,16.5341666067203
"836","GOA",2009,30420,2,19,782607.835638999,416.572460272178,22.8737771307026
"837","GOA",2009,30420,2,20,1112113.19869565,398.314505161237,12.9648150046139
"838","GOA",2009,30420,2,21,364934.754010695,403.600196263931,24.9607802261965
"839","GOA",2009,30420,2,22,592153.531862745,408.878427259034,29.7275370712496
"840","GOA",2009,30420,2,23,1477288.115,413.633613981928,8.94109881155338
"841","GOA",2009,30420,2,24,1336902.20256142,410.830860745125,23.7623598986659
"842","GOA",2009,30420,2,25,1111253.15559172,412.94831704576,25.7041677523603
"843","GOA",2009,30420,2,26,1125453.90272727,421.932571313674,10.6174123632154
"844","GOA",2009,30420,2,27,669636.158333333,436.485932989058,18.8842511501433
"845","GOA",2009,30420,2,28,351403.243478261,423.112270152266,33.9033197004381
"846","GOA",2009,30420,2,29,634649.261363636,427.956704074289,11.0049911918193
"847","GOA",2009,30420,2,30,234327.75,420,0
"848","GOA",2009,30420,2,31,486532.476363636,426.198903691235,15.6184747453605
"849","GOA",2009,30420,2,32,1026886.23431373,421.39727921767,27.6399900930917
"850","GOA",2009,30420,2,33,968541.039275362,424.672060626835,23.5930294674332
"851","GOA",2009,30420,2,34,428744.922608696,409.891565707902,22.8557639492419
"852","GOA",2009,30420,2,35,540196.711363636,434.526597808838,10.4506375405946
"853","GOA",2009,30420,2,36,676557.631666667,414.665972912842,17.1482079417256
"854","GOA",2009,30420,2,37,787823.606060606,428.048108119419,15.5442689487037
"855","GOA",2009,30420,2,38,1371020.33230567,419.472527821615,18.3913420976437
"856","GOA",2009,30420,2,39,842551.393030303,421.710209777377,19.873645581397
"857","GOA",2009,30420,2,40,298055.05,428.552420098234,16.3997839739636
"858","GOA",2009,30420,2,41,301517.982608696,413.195167132291,24.9347664580922
"859","GOA",2009,30420,2,42,369195.666666667,450.899913957098,10.6577071389723
"860","GOA",2009,30420,2,43,172250.636363636,430,0
"861","GOA",2009,30420,2,44,54686.1666666667,470,0
"862","GOA",2009,30420,2,45,289414.511363636,425.951693146002,4.90859248215267
"863","GOA",2009,30420,2,46,172250.636363636,430,0
"864","GOA",2009,30420,2,47,117163.875,420,0
"865","GOA",2009,30420,2,49,16315,480,0
"866","GOA",2009,30420,2,56,63727.3,460,0
"867","GOA",2009,30420,2,58,139875.2,440,0
"868","GOA",2009,30420,2,72,161642.782608696,390,0
"869","GOA",2009,30420,2,-9,446328,161.455700740263,51.6022604815849
"870","GOA",2013,30420,1,5,33102,230,0
"871","GOA",2013,30420,1,6,328345,266.431756232012,4.79062355984051
"872","GOA",2013,30420,1,7,659196.333333333,264.358931507002,13.2180363278301
"873","GOA",2013,30420,1,8,892107.666666667,296.980192600071,5.73561602338836
"874","GOA",2013,30420,1,9,503074,310,0
"875","GOA",2013,30420,1,10,1058837.49122807,331.485027845086,5.24359125037684
"876","GOA",2013,30420,1,11,3758494.46993345,353.359452882389,16.74534849747
"877","GOA",2013,30420,1,12,3944210.47495463,364.702469910218,15.3705707626299
"878","GOA",2013,30420,1,13,2908295.84337568,372.419994161221,9.27915133215488
"879","GOA",2013,30420,1,14,7713579.73318411,381.311030668352,19.5605361141048
"880","GOA",2013,30420,1,15,3617440.02758621,371.395158520217,8.2943505794129
"881","GOA",2013,30420,1,16,9871562.18465575,386.517128876355,12.7854875488623
"882","GOA",2013,30420,1,17,4751622.07117118,385.044166407283,20.1218058550219
"883","GOA",2013,30420,1,18,7715909.77362909,388.52104117042,17.3930013919408
"884","GOA",2013,30420,1,19,4835721.63111111,401.407421175453,6.53883563959312
"885","GOA",2013,30420,1,20,3731495.4937931,387.947360742986,4.03894350674665
"886","GOA",2013,30420,1,21,2241986.90011696,401.282295238806,13.5098834417931
"887","GOA",2013,30420,1,22,3955263.30114478,409.872392351815,12.4986709552947
"888","GOA",2013,30420,1,23,7968349.94545455,408.601227019733,12.8077628821688
"889","GOA",2013,30420,1,24,5473472.39527459,408.427920269806,16.8879370929081
"890","GOA",2013,30420,1,25,3064478.33818182,412.742107091155,12.84755921524
"891","GOA",2013,30420,1,26,2727109.94222222,401.708934044084,17.7933256011748
"892","GOA",2013,30420,1,27,6517518.22406246,405.935887714532,16.3289395876027
"893","GOA",2013,30420,1,28,3713487.51175084,407.291847970425,20.7346894021656
"894","GOA",2013,30420,1,29,5393372.55822594,402.698989625218,15.7338627439672
"895","GOA",2013,30420,1,30,2937730.01494949,407.588567486911,11.0223119254171
"896","GOA",2013,30420,1,31,4903220.47776617,408.905361633261,16.7074906230541
"897","GOA",2013,30420,1,32,352788.2,370,0
"898","GOA",2013,30420,1,33,2278687.39962963,405.258085115996,16.1318994362046
"899","GOA",2013,30420,1,34,3087126.45791246,409.622880073677,7.33459153481565
"900","GOA",2013,30420,1,35,890784.962962963,400,NA
"901","GOA",2013,30420,1,36,1772549.94272727,398.759670634684,21.1384310227684
"902","GOA",2013,30420,1,37,5958565.67383838,409.554762020826,13.696739944085
"903","GOA",2013,30420,1,38,890784.962962963,400,NA
"904","GOA",2013,30420,1,39,3229650.38314176,399.186163407484,21.1323510509889
"905","GOA",2013,30420,1,40,1293027.83333333,430,6.87046439998185e-06
"906","GOA",2013,30420,1,41,2312763.18518519,406.148395267319,4.86633212080792
"907","GOA",2013,30420,1,42,2279447.13888889,418.448947117379,11.196347801243
"908","GOA",2013,30420,1,43,741388.52,390,0
"909","GOA",2013,30420,1,45,2514195.29342273,404.977651997392,21.5118924266333
"910","GOA",2013,30420,1,46,1632173.48296296,395.457661040699,4.97901058161429
"911","GOA",2013,30420,1,47,1537298.87962963,412.616556062717,14.8094292596929
"912","GOA",2013,30420,1,50,123605,460,0
"913","GOA",2013,30420,1,51,646513.916666667,430,6.87046439998185e-06
"914","GOA",2013,30420,1,52,210955,440,0
"915","GOA",2013,30420,1,56,890784.962962963,400,NA
"916","GOA",2013,30420,1,-9,426537,324.594419710365,55.9268265164255
"917","GOA",2013,30420,2,5,20830.5,250,0
"918","GOA",2013,30420,2,6,114125.5,268.475932197449,3.5941473757666
"919","GOA",2013,30420,2,7,1079061,294.477694032126,11.0363928874917
"920","GOA",2013,30420,2,8,487674.388888889,299.657153982182,15.9886692126975
"921","GOA",2013,30420,2,9,147651.555555556,320,0
"922","GOA",2013,30420,2,10,1338407.19444444,332.290632403662,8.76089496062012
"923","GOA",2013,30420,2,11,5343468.77949821,374.299381115666,22.0630401099021
"924","GOA",2013,30420,2,12,6951321.48555556,364.343375420129,14.893216627237
"925","GOA",2013,30420,2,13,9734280.23352657,374.965317708814,15.9499476624982
"926","GOA",2013,30420,2,14,7234213.21677419,379.962730453995,16.7682247022497
"927","GOA",2013,30420,2,15,16780536.762141,382.942801734352,16.1553311293207
"928","GOA",2013,30420,2,16,17551513.5580497,393.477156891716,16.1030427728038
"929","GOA",2013,30420,2,17,12731760.2722852,397.57162123336,14.0337765102591
"930","GOA",2013,30420,2,18,19964827.1440442,399.44106370876,13.0899590356799
"931","GOA",2013,30420,2,19,7431079.70257541,396.966800973666,18.1320971585881
"932","GOA",2013,30420,2,20,10658071.0478481,400.053926311625,16.9469735139046
"933","GOA",2013,30420,2,21,2853838.65183537,405.907885165,4.91688361945126
"934","GOA",2013,30420,2,22,5017798.02035806,400.920146071816,16.8237768900039
"935","GOA",2013,30420,2,23,3628134.79910045,399.294115002928,9.97505520641049
"936","GOA",2013,30420,2,24,7527141.22272932,424.235686596588,12.8882488479037
"937","GOA",2013,30420,2,25,8623709.96330709,412.966774496471,8.87463173049053
"938","GOA",2013,30420,2,26,1686015.10344828,410,8.50891720466845e-06
"939","GOA",2013,30420,2,27,6361056.58132267,399.976529770886,20.530969393737
"940","GOA",2013,30420,2,28,8941578.15824591,414.360321982342,12.7533730085254
"941","GOA",2013,30420,2,29,8552569.27174893,423.025899629159,10.4813499925874
"942","GOA",2013,30420,2,30,3014457.8256705,418.813808645186,9.92939827329748
"943","GOA",2013,30420,2,31,9842702.06837663,416.87225837066,16.4216647869297
"944","GOA",2013,30420,2,32,468428.5,460,0
"945","GOA",2013,30420,2,33,3174103.49074004,400.83498740819,15.8787236414088
"946","GOA",2013,30420,2,34,6302245.84924695,417.856592876497,21.7570754381968
"947","GOA",2013,30420,2,35,2572302.6083871,385.444352045548,14.9890432964565
"948","GOA",2013,30420,2,36,10432471.1865181,420.140922343156,19.4478824106239
"949","GOA",2013,30420,2,37,8081891.46576712,417.954275888582,19.3649031263188
"950","GOA",2013,30420,2,38,5786994.04185115,425.993313320504,16.918521768408
"951","GOA",2013,30420,2,39,4438385.96626149,404.603494348049,17.0863113469697
"952","GOA",2013,30420,2,40,3372030.20689655,410,8.50891720466845e-06
"953","GOA",2013,30420,2,41,4635063.0353152,417.826988830836,11.1678298793306
"954","GOA",2013,30420,2,42,6825374.09037638,424.375828458963,11.0910725880642
"955","GOA",2013,30420,2,43,1942119.69565217,390,0
"956","GOA",2013,30420,2,44,1069398.38235294,420,0
"957","GOA",2013,30420,2,45,3945496.65359477,427.412529977836,11.1639860781066
"958","GOA",2013,30420,2,46,5300254.29910045,412.135971304033,20.6382378837303
"959","GOA",2013,30420,2,47,2164502.47222222,433.862595495868,4.86891271168431
"960","GOA",2013,30420,2,52,468428.5,460,0
"961","GOA",2013,30420,2,55,1167823.5483871,400,0
"962","GOA",2013,30420,2,-9,75528,244.083253892596,97.4221356239257
"963","GOA",2015,30420,1,5,3425.5,270,0
"964","GOA",2015,30420,1,7,251099,281.731229515052,4.1283829091144
"965","GOA",2015,30420,1,8,180602.916666667,306.913601893657,10.7429034762643
"966","GOA",2015,30420,1,9,90948.3333333333,319.482526709304,9.98660209447653
"967","GOA",2015,30420,1,10,779760.942810458,340.03970585949,13.8341926284844
"968","GOA",2015,30420,1,11,100635.191176471,357.5058178251,4.32676288088588
"969","GOA",2015,30420,1,12,219557.16503268,365.993391034397,6.84672234320078
"970","GOA",2015,30420,1,13,125735.441176471,356.007450283684,4.89745279976573
"971","GOA",2015,30420,1,14,545872.876609395,378.877472360027,12.4266661145411
"972","GOA",2015,30420,1,15,1555831.4999555,383.053437323901,12.492152383393
"973","GOA",2015,30420,1,16,864536.208059701,390.93675131963,14.9283349104032
"974","GOA",2015,30420,1,17,2095489.19874293,394.21433442762,16.8607153622273
"975","GOA",2015,30420,1,18,1437101.31606678,390.492899188968,10.9219534757545
"976","GOA",2015,30420,1,19,827802.977252216,396.894097143417,13.4118576061697
"977","GOA",2015,30420,1,20,660514.487720506,391.303756343156,15.8739849638076
"978","GOA",2015,30420,1,21,1853083.69261294,410.623156928095,14.1171729578947
"979","GOA",2015,30420,1,22,584363.361867601,399.766105326226,15.0587129874868
"980","GOA",2015,30420,1,23,962427.333638584,403.424731530205,10.4875544884418
"981","GOA",2015,30420,1,25,1039003.17184265,409.26708559318,19.1047105246275
"982","GOA",2015,30420,1,26,715577.226693241,401.42617148726,21.1528387548318
"983","GOA",2015,30420,1,27,865026.318216807,395.54263172625,12.5703390948529
"984","GOA",2015,30420,1,28,436173.166666667,410,0
"985","GOA",2015,30420,1,29,299199.085470085,407.79543652337,14.7372159733031
"986","GOA",2015,30420,1,30,334168.722222222,396.55533955984,24.9515714706226
"987","GOA",2015,30420,1,31,732604.472222222,405.722400002032,12.361477993189
"988","GOA",2015,30420,1,32,1259458.40993789,416.120308846304,23.4305315572389
"989","GOA",2015,30420,1,33,994414.71031746,413.272073893255,12.0896925081129
"990","GOA",2015,30420,1,34,339806.391025641,402.835931818415,9.58944684125661
"991","GOA",2015,30420,1,35,328389.297619048,420.829163600505,15.6597302825646
"992","GOA",2015,30420,1,36,177479.277777778,420,0
"993","GOA",2015,30420,1,37,1016210.80952381,417.605609063024,13.0737081977448
"994","GOA",2015,30420,1,38,161710.928571429,400,0
"995","GOA",2015,30420,1,39,379797.511904762,405.742180411862,4.94461001862286
"996","GOA",2015,30420,1,40,1054644.95730321,414.139015278206,18.2459435010346
"997","GOA",2015,30420,1,41,379797.511904762,405.742180411862,4.94461001862286
"998","GOA",2015,30420,1,44,334056.297619048,420.954175851953,15.1727025651679
"999","GOA",2015,30420,1,45,320379,430,0
"1000","GOA",2015,30420,1,46,123453.347826087,380,0
"1001","GOA",2015,30420,1,49,339190.206349206,410.464882208012,9.98918838208086
"1002","GOA",2015,30420,1,51,121719.807692308,390,NA
"1003","GOA",2015,30420,1,54,161710.928571429,400,0
"1004","GOA",2015,30420,1,-9,242929,255.953220899934,84.3397725889479
"1005","GOA",2015,30420,2,6,48889,260,0
"1006","GOA",2015,30420,2,7,44416,273.028863472623,4.59506482984006
"1007","GOA",2015,30420,2,8,111021.666666667,314.127212405987,17.052296284723
"1008","GOA",2015,30420,2,9,191419.380952381,342.079348585641,18.2402881619243
"1009","GOA",2015,30420,2,10,387168.714285714,340.760497792091,14.1790729688641
"1010","GOA",2015,30420,2,11,443954.053221289,339.532308264898,20.41191364097
"1011","GOA",2015,30420,2,12,134934.75862069,400,0
"1012","GOA",2015,30420,2,13,481519.551820728,365.491578364664,13.4702934515806
"1013","GOA",2015,30420,2,14,443822.890756303,370.824898280645,6.95649262367477
"1014","GOA",2015,30420,2,15,982186.497633536,388.384205148174,9.95907363549006
"1015","GOA",2015,30420,2,16,1897035.98174442,392.814751004449,16.2264459590432
"1016","GOA",2015,30420,2,17,1579998.18045226,399.074641139469,12.5162621569683
"1017","GOA",2015,30420,2,18,1352780.16101613,388.631317928648,21.5704207937528
"1018","GOA",2015,30420,2,19,683832.364735933,400.140165771628,14.0981454331221
"1019","GOA",2015,30420,2,20,1610850.22530238,405.393466368067,18.6951478216625
"1020","GOA",2015,30420,2,21,1493938.02967471,404.142209232822,16.7214005444726
"1021","GOA",2015,30420,2,22,535432.346855984,409.671090542603,20.1649365426971
"1022","GOA",2015,30420,2,23,410219.806878307,444.297307778994,21.4331952166908
"1023","GOA",2015,30420,2,24,701243.361017204,412.689696299322,9.38084910061747
"1024","GOA",2015,30420,2,25,243566.301470588,446.41567097158,4.79540151606185
"1025","GOA",2015,30420,2,26,296292.831932773,420.913310636618,20.6534544999039
"1026","GOA",2015,30420,2,27,317316.161220044,421.852830120332,11.9630595008733
"1027","GOA",2015,30420,2,28,778906.713040772,408.384277754787,25.8579916729221
"1028","GOA",2015,30420,2,29,568426.676470588,407.621636439528,24.8621604527623
"1029","GOA",2015,30420,2,30,1013218.90023289,410.60239959332,18.4468131518921
"1030","GOA",2015,30420,2,31,351092.058823529,425.461111115765,34.4030094741658
"1031","GOA",2015,30420,2,32,201505.102396514,428.665009017866,9.9104893460216
"1032","GOA",2015,30420,2,33,286069.117647059,423.322969047999,27.4791981161379
"1033","GOA",2015,30420,2,34,369543.958333333,426.701310342534,25.0697871604727
"1034","GOA",2015,30420,2,35,706466.089464138,415.341587969363,23.0998344023569
"1035","GOA",2015,30420,2,36,718454.560091278,430.936614334152,28.1296442981095
"1036","GOA",2015,30420,2,37,751125.422797471,411.063773908775,24.0280426252599
"1037","GOA",2015,30420,2,38,359353.150777552,400.200463679659,7.90002962815872
"1038","GOA",2015,30420,2,39,626545.75,439.97623078602,9.9999717511824
"1039","GOA",2015,30420,2,40,717027.704793028,429.249659412725,7.45940051922384
"1040","GOA",2015,30420,2,41,528720.574579832,436.850886254399,16.8966836196551
"1041","GOA",2015,30420,2,42,593581.148965142,416.778138501645,28.1590911138873
"1042","GOA",2015,30420,2,43,469621.243370145,414.016282695214,11.2283154818681
"1043","GOA",2015,30420,2,44,462866.881263617,421.180617044624,29.182470166004
"1044","GOA",2015,30420,2,46,644531.633403361,432.02625173483,18.4517628065661
"1045","GOA",2015,30420,2,47,393479.778867102,431.535057968904,8.42863267856201
"1046","GOA",2015,30420,2,48,108607.333333333,390,0
"1047","GOA",2015,30420,2,51,104672.5,430,0
"1048","GOA",2015,30420,2,52,134934.75862069,400,0
"1049","GOA",2015,30420,2,54,87302.1764705882,440,0
"1050","GOA",2015,30420,2,57,104672.5,430,0
"1051","GOA",2015,30420,2,-9,134137,368.385903963858,125.990202127814
"1052","GOA",2017,30420,2,42,613635.705882353,410,0
"1053","GOA",2017,30420,2,43,1295093.96034622,417.019279194656,17.0662241157184
"1054","GOA",2017,30420,2,44,1637082.89529379,442.217653003021,8.17159907166797
"1055","GOA",2017,30420,2,45,939852.024237473,413.779142887386,15.9730001659705
"1056","GOA",2017,30420,2,46,947876.823893974,417.153219791597,22.6278053003965
"1057","GOA",2017,30420,2,47,1420121.99579832,446.215920791632,20.7007245813039
"1058","GOA",2017,30420,2,48,1637082.89529379,442.217653003021,8.17159907166797
"1059","GOA",2017,30420,2,49,810625.925925926,430,0
"1060","GOA",2017,30420,2,53,359206.322580645,420,7.98240351917685e-06
"1061","GOA",2017,30420,2,55,768361.142857143,450,0
"1062","GOA",2017,30420,2,-9,796460,456.208522713005,80.2725003942744
"1063","GOA",2019,30420,1,3,40271,170,0
"1064","GOA",2019,30420,1,5,73436,270,0
"1065","GOA",2019,30420,1,6,101134,290,0
"1066","GOA",2019,30420,1,7,316282,300,0
"1067","GOA",2019,30420,1,8,651149,320.138478289915,9.99904114219064
"1068","GOA",2019,30420,1,9,704152.75,358.942882066427,14.472514674729
"1069","GOA",2019,30420,1,10,1687024,348.078865505174,11.1920349361636
"1070","GOA",2019,30420,1,11,1092132.82142857,361.757665922306,16.9492335921618
"1071","GOA",2019,30420,1,12,1599226,353.724276618814,4.83451443835688
"1072","GOA",2019,30420,1,13,1811339.50892857,360.722846758657,20.4111089024751
"1073","GOA",2019,30420,1,14,595596,360,0
"1074","GOA",2019,30420,1,15,242298.9375,380,0
"1075","GOA",2019,30420,1,16,1373843.375,373.527315295312,4.77820047303892
"1076","GOA",2019,30420,1,17,1408526.38392857,378.526006108651,6.79856170768206
"1077","GOA",2019,30420,1,18,1433379.98115079,394.9657124704,7.66856428234077
"1078","GOA",2019,30420,1,19,2115009.55257937,389.160901117154,11.8300800340071
"1079","GOA",2019,30420,1,20,2369252.61428571,398.185350845222,19.5682124195301
"1080","GOA",2019,30420,1,21,2162873.17956349,400.52473536697,14.3952769804543
"1081","GOA",2019,30420,1,22,1845329.3531746,399.708731200664,8.60605061632145
"1082","GOA",2019,30420,1,23,1507829.45238095,398.958377945053,12.0377826612915
"1083","GOA",2019,30420,1,24,2217935.20674603,398.711060565657,15.0640543332421
"1084","GOA",2019,30420,1,25,936346.198412698,404.812872301056,14.9988327287272
"1085","GOA",2019,30420,1,26,473465.215277778,399.529736953719,19.9944705523135
"1086","GOA",2019,30420,1,27,1036839.27777778,407.628650470685,7.91711865660728
"1087","GOA",2019,30420,1,28,1042679.82142857,400.878784316884,7.31277472985652
"1088","GOA",2019,30420,1,29,701678.777777778,396.996974240666,31.989742563083
"1089","GOA",2019,30420,1,31,681629.571428571,376.954123804572,9.52484321141823
"1090","GOA",2019,30420,1,32,1593069.54861111,409.790354544183,13.4303524132992
"1091","GOA",2019,30420,1,33,714043.932539683,396.680780962796,4.70903125441886
"1092","GOA",2019,30420,1,35,1333476.38194444,417.021284784139,22.5636693339341
"1093","GOA",2019,30420,1,36,231166.277777778,420,0
"1094","GOA",2019,30420,1,37,477037.111111111,400,0
"1095","GOA",2019,30420,1,38,1282710.11111111,402.562043333425,4.36535992696549
"1096","GOA",2019,30420,1,39,121583,460,0
"1097","GOA",2019,30420,1,40,477037.111111111,400,0
"1098","GOA",2019,30420,1,41,462332.555555556,420,0
"1099","GOA",2019,30420,1,42,501350.388888889,416.889971717496,9.50408986079349
"1100","GOA",2019,30420,1,43,736572.288888889,421.925240920006,11.0341384485855
"1101","GOA",2019,30420,1,44,943425.288888889,413.042958144622,14.0949128104012
"1102","GOA",2019,30420,1,45,468173.099206349,404.812872301056,14.9988327287272
"1103","GOA",2019,30420,1,46,501350.388888889,416.889971717496,9.50408986079349
"1104","GOA",2019,30420,1,49,892050.548611111,400.376050718788,16.8154778455665
"1105","GOA",2019,30420,1,50,657271.777777778,410,0
"1106","GOA",2019,30420,1,52,477037.111111111,400,0
"1107","GOA",2019,30420,1,54,231166.277777778,420,0
"1108","GOA",2019,30420,1,58,237006.821428571,390,0
"1109","GOA",2019,30420,1,-9,911529,300.616162513754,37.2986212980721
"1110","GOA",2019,30420,2,5,229922,250.827106583972,7.66607237367751
"1111","GOA",2019,30420,2,6,77856,260,0
"1112","GOA",2019,30420,2,7,128395,292.542856030219,6.54667951658071
"1113","GOA",2019,30420,2,8,354702.333333333,315.242546097338,4.9941136741844
"1114","GOA",2019,30420,2,9,1331242.05833333,337.111525366408,19.479030474382
"1115","GOA",2019,30420,2,10,2237077.38894558,352.117687592759,21.3252820550603
"1116","GOA",2019,30420,2,11,319160.125,370,0
"1117","GOA",2019,30420,2,12,770059.333333333,360,NA
"1118","GOA",2019,30420,2,13,730377.670454545,375.630204236647,4.9601252625429
"1119","GOA",2019,30420,2,14,319160.125,370,0
"1120","GOA",2019,30420,2,15,1047185.62152134,392.332542823281,4.22902733620836
"1121","GOA",2019,30420,2,16,1238105.89657961,385.705913355825,23.8692852963151
"1122","GOA",2019,30420,2,17,1874819.24707792,388.045119151634,12.6122991528434
"1123","GOA",2019,30420,2,18,3005697.03743775,389.307270714525,23.2306360093167
"1124","GOA",2019,30420,2,19,2566306.59810565,396.332281731432,12.5006057791554
"1125","GOA",2019,30420,2,20,1660757.41613743,392.851930132387,18.1105175589162
"1126","GOA",2019,30420,2,21,5930526.15929484,401.007295687008,12.5559388748558
"1127","GOA",2019,30420,2,22,1415814.56326531,404.824310959574,4.99691238276668
"1128","GOA",2019,30420,2,23,3246262.90018572,403.223048508069,18.9281648600428
"1129","GOA",2019,30420,2,24,2887920.82538214,412.467625311727,11.4312734115508
"1130","GOA",2019,30420,2,25,2930509.42909271,404.409330036632,17.964847752652
"1131","GOA",2019,30420,2,26,1981496.56877408,406.646364168248,16.8175737431299
"1132","GOA",2019,30420,2,27,231586.701754386,428.728365307768,16.5212061110843
